YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
96 05 29 01 280  4.6  5.9  2.13  9.09  6.94 288 1018.5  11.9  12.9 999.0 99.0
96 05 29 02 281  4.6  5.6  2.23  8.33  6.74 294 1018.1  11.8  12.6 999.0 99.0
96 05 29 03 292  5.8  7.3  2.00  9.09  6.38 299 1018.1  11.7  12.2 999.0 99.0
96 05 29 04 302  5.0  6.4  2.16  9.09  6.45 292 1018.1  11.7  12.1 999.0 99.0
96 05 29 05 316  5.1  6.0  1.96  9.09  6.41 292 1018.4  11.4  11.8 999.0 99.0
96 05 29 06 311  5.8  6.7  2.12  9.09  6.72 298 1018.3  11.4  12.0 999.0 99.0
96 05 29 07 316  5.3  6.5  2.13  9.09  6.71 298 1018.1  11.3  11.8 999.0 99.0
96 05 29 08 325  4.8  5.9  2.16  9.09  6.88 296 1018.0  11.3  12.0 999.0 99.0
96 05 29 09 325  4.3  5.1  2.41  8.33  7.04 297 1018.0  11.4  12.1 999.0 99.0
96 05 29 10 309  4.3  5.6  2.31  8.33  6.91 292 1017.9  11.3  12.1 999.0 99.0
96 05 29 11 308  4.9  6.0  2.55  9.09  7.39 310 1017.8  11.3  12.1 999.0 99.0
96 05 29 12 303  5.8  7.6  2.33  8.33  6.98 321 1017.5  11.0  12.2 999.0 99.0
96 05 29 13 307  5.7  7.0  2.65  9.09  7.06 310 1017.5  11.1  11.8 999.0 99.0
96 05 29 14 304  5.1  6.5  2.27  9.09  6.40 304 1017.7  11.3  11.8 999.0 99.0
96 05 29 15 287  7.0  8.6  2.19  9.09  6.29 287 1017.8  10.5  11.7 999.0 99.0
96 05 29 16 282  6.1  7.3  1.96  8.33  5.93 284 1017.9  10.4  11.7 999.0 99.0
96 05 29 17 291  3.7  4.6  1.90  9.09  6.24 295 1018.1  10.9  11.7 999.0 99.0
96 05 29 18 258  3.8  4.7  1.68  8.33  6.41 298 1018.1  11.0  11.7 999.0 99.0
96 05 29 19 260  4.3  5.4  1.78  9.09  6.46 296 1018.1  11.1  11.7 999.0 99.0
96 05 29 20 270  5.3  6.5  1.75  8.33  6.43 284 1018.1  11.1  11.8 999.0 99.0
96 05 29 21 238  2.9  3.7  1.81  9.09  6.85 301 1018.8  11.3  11.8 999.0 99.0
96 05 29 22 254  3.5  4.7  1.73  8.33  6.68 292 1018.9  11.4  12.1 999.0 99.0
96 05 29 23 267  4.5  5.5  1.84  8.33  6.82 295 1018.8  11.3  12.3 999.0 99.0
96 05 30 00 266  3.8  4.7  1.82  8.33  6.75 290 1018.8  11.1  12.6 999.0 99.0
96 05 30 01 261  3.3  4.2  1.74  7.69  6.81 306 1018.7  11.0  12.8 999.0 99.0
96 05 30 02 227  3.2  4.7  1.64  8.33  6.36 295 1018.4  10.9  12.6 999.0 99.0
96 05 30 03 283  2.1  2.9  1.65  8.33  6.75 303 1018.6  10.6  12.1 999.0 99.0
96 05 30 04 229   .6  1.3  1.49  8.33  6.30 294 1018.7  10.2  12.1 999.0 99.0
96 05 30 05 226   .5  1.4  1.52  8.33  6.60 286 1018.8  10.5  12.0 999.0 99.0
96 05 30 06 278  3.6  4.3  1.49  7.69  6.46 292 1018.9  10.9  11.7 999.0 99.0
96 05 30 07 315  2.1  3.0  1.46  8.33  6.28 297 1018.9  10.5  11.6 999.0 99.0
96 05 30 08 271  1.2  1.8  1.49  8.33  6.51 300 1018.9  10.5  11.4 999.0 99.0
96 05 30 09 286  1.7  2.4  1.39  8.33  6.46 296 1018.9  10.6  11.3 999.0 99.0
96 05 30 10 318  1.4  2.1  1.52  9.09  6.40 291 1018.9  10.6  11.3 999.0 99.0
96 05 30 11 253  1.1  2.1  1.46  9.09  7.13 326 1018.9  10.8  12.1 999.0 99.0
96 05 30 12 249  1.2  1.8  1.51  9.09  6.86 342 1018.9  10.9  12.0 999.0 99.0
96 05 30 13 261  1.6  2.5  1.46 16.67  6.94 175 1018.9  11.0  12.1 999.0 99.0
96 05 30 14 289  2.1  2.7  1.44  8.33  6.72 323 1019.0  11.0  11.9 999.0 99.0
96 05 30 15 278  2.1  3.0  1.43  8.33  6.67 307 1019.4  11.2  11.8 999.0 99.0
96 05 30 16 169   .8  1.3  1.43  7.69  6.27 303 1019.5  11.3  12.1 999.0 99.0
96 05 30 17 182  3.1  3.9  1.39  9.09  6.43 303 1019.4  11.3  12.1 999.0 99.0
96 05 30 18 185  2.8  3.4  1.33  8.33  6.56 289 1019.5  11.2  12.1 999.0 99.0
96 05 30 19 195  2.8  3.3  1.19  8.33  6.59 299 1019.5  11.7  12.6 999.0 99.0
96 05 30 20 211  3.2  4.0  1.26  7.14  6.39 299 1019.6  11.8  12.6 999.0 99.0
96 05 30 21 213  3.2  3.8  1.38 14.29  6.87 213 1019.8  12.0  12.6 999.0 99.0
96 05 30 22 220  2.2  3.1  1.33  7.69  6.44 307 1020.3  12.1  12.7 999.0 99.0
96 05 30 23 220  1.8  2.5  1.29  7.69  6.69 301 1020.0  12.6  13.3 999.0 99.0
96 05 31 00 258  2.5  3.3  1.27  7.14  6.65 305 1020.1  12.6  12.9 999.0 99.0
96 05 31 01 272  2.1  2.9  1.31  7.14  6.70 317 1019.6  12.6  12.8 999.0 99.0
96 05 31 02 303  2.1  3.1  1.15  8.33  6.34 309 1019.5  12.6  12.9 999.0 99.0
96 05 31 03 354  2.8  3.5  1.16 14.29  6.64 212 1018.9  12.1  12.5 999.0 99.0
96 05 31 04   8  2.7  3.1  1.02 14.29  6.68 211 1018.9  11.8  12.1 999.0 99.0
96 05 31 05   7  1.6  2.1   .95 14.29  6.59 230 1018.9  11.7  11.8 999.0 99.0
96 05 31 06 360   .6   .8   .99 14.29  6.96 229 1018.9  11.3  11.7 999.0 99.0
96 05 31 07   6   .8  1.1   .96  9.09  6.97 299 1018.9  10.9  11.1 999.0 99.0
96 05 31 08 333   .9  1.1   .99 14.29  7.16 224 1018.8  10.5  11.6 999.0 99.0
96 05 31 09  45  1.4  1.7   .98  8.33  6.77 306 1018.1  10.3   9.9 999.0 99.0
96 05 31 10  86  2.4  2.8  1.00 14.29  6.70 232 1018.0  10.0  10.6 999.0 99.0
96 05 31 11 131  2.5  3.2  1.03 14.29  6.80 224 1018.5  10.6  11.9 999.0 99.0
96 05 31 12 127  2.5  3.0  1.20  7.69  6.75 339 1018.7  10.5  11.8 999.0 99.0
96 05 31 13 108  2.6  3.2  1.25  6.67  6.78 347 1018.8  10.2  12.0 999.0 99.0
96 05 31 14 114  3.9  4.4   .97  6.25  6.61 322 1018.8  10.2  11.7 999.0 99.0
96 05 31 15 119  4.1  4.6   .94  7.14  6.27 317 1018.9  10.2  11.7 999.0 99.0
96 05 31 16 117  4.3  4.9   .92 14.29  6.50 208 1018.9  10.5  12.0 999.0 99.0
96 05 31 17 158  4.9  5.7   .85 14.29  6.55 208 1019.4  11.7  12.1 999.0 99.0
96 05 31 18 162  4.8  5.4   .65 14.29  6.39 209 1019.4  11.8  12.5 999.0 99.0
96 05 31 19 165  5.0  5.7   .70 14.29  6.39 226 1019.5  12.1  12.8 999.0 99.0
96 05 31 20 182  5.2  6.2   .72 14.29  6.16 226 1019.6  12.5  12.9 999.0 99.0
96 05 31 21 186  5.3  6.3   .71 14.29  5.45 222 1019.7  12.6  12.9 999.0 99.0
96 05 31 22 197  4.7  5.8   .78 14.29  5.69 211 1020.3  12.6  12.9 999.0 99.0
96 05 31 23 193  4.9  5.4   .74 14.29  5.29 213 1020.4  12.6  12.5 999.0 99.0
96 06 01 00 180  3.8  4.9   .72 12.50  4.80 217 1020.5  12.8  12.8 999.0 99.0
96 06 01 01 162  4.0  4.7   .77 12.50  5.06 217 1020.5  12.9  12.9 999.0 99.0
96 06 01 02 141  4.2  5.0   .84  4.55  5.29 224 1020.3  13.0  12.6 999.0 99.0
96 06 01 03 145  3.8  4.5  1.00  4.76  5.14 228 1020.3  12.9  12.5 999.0 99.0
96 06 01 04 149  2.9  3.3  1.06  4.76  5.34 227 1020.3  12.8  12.5 999.0 99.0
96 06 01 05 129  2.6  3.1  1.19  5.26  5.55 235 1020.3  12.8  12.5 999.0 99.0
96 06 01 06 118  3.1  3.7  1.19  7.69  5.84 270 1020.4  12.8  12.5 999.0 99.0
96 06 01 07 140  3.5  3.9  1.28  7.69  5.97 267 1020.4  12.9  12.5 999.0 99.0
96 06 01 08 167  4.8  5.9  1.16  7.14  5.85 255 1020.9  12.9  12.5 999.0 99.0
96 06 01 09 137  4.6  5.4  1.13  7.69  5.79 255 1021.0  12.6  12.5 999.0 99.0
96 06 01 10 104  5.0  5.6  1.14  7.14  5.62 263 1021.2  12.2  12.6 999.0 99.0
96 06 01 11 105  5.1  5.9  1.22  7.14  6.08 263 1021.3  12.1  12.6 999.0 99.0
96 06 01 12 106  5.4  6.3  1.33  6.67  6.17 261 1021.2  12.2  12.2 999.0 99.0
96 06 01 13 127  5.1  6.3  1.52  6.67  6.30 239 1021.8  12.8  12.1 999.0 99.0
96 06 01 14 106  4.4  5.3  1.47  6.25  6.05 211 1021.9  12.4  11.8 999.0 99.0
96 06 01 15 119  3.4  3.8  1.36  6.25  5.84 224 1022.5  12.5  11.8 999.0 99.0
96 06 01 16 115  3.3  3.7  1.12  6.67  5.47 214 1022.7  12.6  12.1 999.0 99.0
96 06 01 17 109  4.2  4.6  1.14  6.67  5.62 209 1022.6  12.9  12.5 999.0 99.0
96 06 01 18  99  3.8  4.9   .99  6.67  5.66 211 1022.1  13.6  13.3 999.0 99.0
96 06 01 19 131  1.9  2.2   .91  6.25  5.66 210 1022.5  14.6  13.7 999.0 99.0
96 06 01 20 191  1.9  2.3   .90  6.25  5.65 213 1022.1  14.9  14.2 999.0 99.0
96 06 01 21 276   .5  1.9   .87  6.25  5.75 221 1022.0  15.5  14.1 999.0 99.0
96 06 01 22 270  3.9  4.6   .91  7.14  5.64 239 1022.1  14.5  14.1 999.0 99.0
96 06 01 23 300  3.3  3.6   .85  6.25  5.99 217 1022.6  14.1  13.6 999.0 99.0
96 06 02 00 328  2.6  3.3   .88  7.14  6.47 249 1022.0  13.7  13.9 999.0 99.0
96 06 02 01 347  2.6  3.2   .85  6.67  6.16 244 1022.0  14.1  14.1 999.0 99.0
96 06 02 02 353  2.4  3.0   .82  7.14  6.33 248 1021.9  13.7  13.4 999.0 99.0
96 06 02 03 347  2.7  3.2   .89 14.29  6.22 216 1022.0  13.7  13.3 999.0 99.0
96 06 02 04 313  2.6  3.2   .97  6.67  5.91 253 1021.8  13.6  12.9 999.0 99.0
96 06 02 05 333  3.2  3.7   .95 14.29  6.41 240 1022.4  13.3  12.8 999.0 99.0
96 06 02 06   3  2.7  3.5   .82  6.67  5.73 254 1022.1  12.9  12.8 999.0 99.0
96 06 02 07 327  1.1  1.3   .81 14.29  6.40 253 1022.3  12.9  12.6 999.0 99.0
96 06 02 08 297  2.6  3.2   .80 14.29  6.35 241 1022.7  12.2  12.5 999.0 99.0
96 06 02 09 304  5.0  5.9   .87 14.29  6.88 249 1022.8  12.2  12.5 999.0 99.0
96 06 02 10 315  4.0  4.6   .80 14.29  6.45 248 1022.7  12.1  12.5 999.0 99.0
96 06 02 11 345  3.3  3.8   .87 14.29  6.75 260 1022.7  11.8  12.5 999.0 99.0
96 06 02 12 343  4.1  4.7   .89 12.50  7.03 268 1022.6  11.8  12.5 999.0 99.0
96 06 02 13 349  5.4  6.6   .90 12.50  7.16 275 1022.7  11.7  12.6 999.0 99.0
96 06 02 14 360  5.8  7.2  1.16 12.50  6.69 315 1022.6  11.7  12.6 999.0 99.0
96 06 02 15 360  5.6  6.6  1.17 12.50  6.52 325 1022.1  11.9  12.6 999.0 99.0
96 06 02 16 354  6.2  7.1  1.10 12.50  6.07 293 1021.9  12.0  12.8 999.0 99.0
96 06 02 17   7  5.9  6.6  1.11 12.50  6.56 283 1021.1  12.1  12.9 999.0 99.0
96 06 02 18 347  5.3  6.0  1.23 12.50  7.32 279 1020.9  12.5  13.3 999.0 99.0
96 06 02 19 339  6.8  7.8  1.29 12.50  7.34 274 1020.3  12.5  13.6 999.0 99.0
96 06 02 20 346  5.9  6.6  1.44 12.50  7.59 275 1019.3  12.6  13.6 999.0 99.0
96 06 02 21 328  5.2  6.3  1.24 11.11  6.50 273 1018.8  13.3  13.7 999.0 99.0
96 06 02 22 331  5.8  6.6  1.48 11.11  7.60 273 1018.1  13.6  14.0 999.0 99.0
96 06 02 23 345  5.7  6.8  1.46 11.11  6.97 278 1017.5  14.1  14.1 999.0 99.0
96 06 03 00 344  6.0  6.9  1.44 11.11  6.65 284 1017.3  14.2  14.2 999.0 99.0
96 06 03 01 325  5.7  6.6  1.51 11.11  6.46 283 1016.7  14.4  14.2 999.0 99.0
96 06 03 02 303  7.7  9.0  1.47 11.11  6.51 269 1016.6  13.7  14.2 999.0 99.0
96 06 03 03 310  7.0  8.2  1.33 10.00  5.56 261 1017.1  13.7  14.2 999.0 99.0
96 06 03 04 302  5.8  7.2  1.24  9.09  5.89 280 1017.8  13.7  13.7 999.0 99.0
96 06 03 05 324  4.9  6.1  1.15  9.09  5.59 274 1017.9  13.6  13.7 999.0 99.0
96 06 03 06  12  2.8  3.6  1.12  8.33  5.87 278 1018.5  14.1  13.6 999.0 99.0
96 06 03 07 145  2.2  2.8  1.16 11.11  6.26 271 1018.1  13.7  13.4 999.0 99.0
96 06 03 08 217  6.2  7.6  1.03 10.00  6.66 264 1018.8  13.6  13.4 999.0 99.0
96 06 03 09 215  5.9  6.7   .99 10.00  6.79 274 1019.0  13.6  13.3 999.0 99.0
96 06 03 10 215  4.6  5.1  1.06 10.00  6.89 262 1019.5  13.4  13.3 999.0 99.0
96 06 03 11 195  4.9  5.8  1.02  9.09  6.27 269 1019.4  12.7  13.3 999.0 99.0
96 06 03 12 199  6.3  7.3  1.07 10.00  6.41 276 1020.4  12.6  13.3 999.0 99.0
96 06 03 13 183  4.7  5.9  1.06 10.00  5.53 274 1020.2  12.6  13.3 999.0 99.0
96 06 03 14 176  4.6  5.8  1.29  9.09  6.12 267 1021.0  12.8  12.9 999.0 99.0
96 06 03 15 178  5.5  6.9  1.41  9.09  6.44 271 1021.2  12.6  12.2 999.0 99.0
96 06 03 16 180  4.6  5.7  1.22 10.00  5.51 262 1021.2  12.6  12.1 999.0 99.0
96 06 03 17 176  5.2  6.5  1.13  9.09  5.39 264 1021.2  12.8  12.6 999.0 99.0
96 06 03 18 180  5.5  6.5   .95  8.33  5.37 264 1021.2  12.9  12.8 999.0 99.0
96 06 03 19 175  5.6  6.4   .93  8.33  5.30 263 1021.9  12.9  12.9 999.0 99.0
96 06 03 20 185  5.6  6.3   .90  8.33  5.20 260 1022.0  13.2  13.4 999.0 99.0
96 06 03 21 193  5.1  5.8   .90  8.33  5.28 264 1022.0  13.4  13.7 999.0 99.0
96 06 03 22 184  5.4  6.9   .87  9.09  5.31 274 1021.9  13.6  14.1 999.0 99.0
96 06 03 23 215  6.1  7.0   .85  9.09  5.23 271 1021.9  13.3  13.7 999.0 99.0
96 06 04 00 222  5.7  7.2   .85  9.09  5.22 280 1021.8  13.3  13.4 999.0 99.0
96 06 04 01 235  5.9  6.9   .88 14.29  4.73 210 1021.9  12.9  12.9 999.0 99.0
96 06 04 02 236  5.0  5.9   .86  4.17  4.76 206 1021.9  12.6  12.5 999.0 99.0
96 06 04 03 232  4.3  5.4   .92  4.17  4.56 220 1021.9  12.6  12.6 999.0 99.0
96 06 04 04 216  5.4  6.9   .98  4.76  5.25 236 1022.0  12.9  13.6 999.0 99.0
96 06 04 05 233  4.2  5.3  1.17  5.26  5.31 255 1022.1  12.8  13.5 999.0 99.0
96 06 04 06 224  5.0  6.1  1.23  6.25  5.15 244 1022.5  12.4  13.0 999.0 99.0
96 06 04 07 239  6.9  8.5  1.22  7.14  5.24 246 1022.3  11.8  12.9 999.0 99.0
96 06 04 08 230  6.8  8.2  1.31  6.67  5.58 244 1022.1  12.5  12.9 999.0 99.0
96 06 04 09 222  5.3  6.8  1.48  6.67  5.96 245 1022.1  12.5  12.9 999.0 99.0
96 06 04 10 232  5.2  6.2  1.42  6.25  5.59 238 1022.0  12.0  12.8 999.0 99.0
96 06 04 11 231  6.9  9.3  1.50  9.09  5.68 243 1022.1  11.8  12.8 999.0 99.0
96 06 04 12 247  6.5  8.6  1.57  8.33  5.64 238 1022.6  11.7  12.8 999.0 99.0
96 06 04 13 247  6.5  7.7  1.60  9.09  6.00 238 1022.7  11.4  12.6 999.0 99.0
96 06 04 14 236  5.8  7.2  1.47  8.33  5.74 238 1023.3  11.8  12.6 999.0 99.0
96 06 04 15 249  5.4  7.0  1.78  7.69  6.54 252 1023.6  11.3  12.8 999.0 99.0
96 06 04 16 237  3.7  4.9  1.87  8.33  6.55 227 1024.1  11.2  12.8 999.0 99.0
96 06 04 17 230  2.7  3.9  1.75  7.14  6.41 240 1024.1  11.9  13.1 999.0 99.0
96 06 04 18 239  4.5  5.5  1.86  7.69  6.31 244 1024.3  11.8  13.6 999.0 99.0
96 06 04 19 283  6.8  8.2  1.76  8.33  6.06 237 1025.0  11.2  13.7 999.0 99.0
96 06 04 20 312  2.0  2.7  1.65  9.09  5.95 255 1025.1  11.7  14.1 999.0 99.0
96 06 04 21 295  2.5  4.1  1.52  8.33  5.92 247 1025.2  12.5  14.5 999.0 99.0
96 06 04 22 337  2.5  3.3  1.55  8.33  6.24 257 1025.7  12.0  14.4 999.0 99.0
96 06 04 23 304  2.7  3.6  1.37  8.33  5.90 254 1025.6  12.9  14.0 999.0 99.0
96 06 05 00 304  4.2  5.3  1.38  8.33  5.79 242 1025.2  12.6  13.1 999.0 99.0
96 06 05 01 321  4.9  6.0  1.42  8.33  5.80 246 1025.1  12.5  13.3 999.0 99.0
96 06 05 02 326  4.8  5.6  1.29  8.33  5.62 250 1025.0  12.1  13.4 999.0 99.0
96 06 05 03 338  4.8  5.7  1.30  7.69  5.54 256 1025.0  12.1  13.4 999.0 99.0
96 06 05 04 332  5.7  6.5  1.43  8.33  5.92 260 1024.9  12.1  13.4 999.0 99.0
96 06 05 05 320  6.2  7.4  1.37  8.33  5.82 261 1025.1  12.1  13.3 999.0 99.0
96 06 05 06 333  6.2  7.5  1.30  8.33  5.68 257 1025.2  12.1  13.4 999.0 99.0
96 06 05 07 337  6.8  7.7  1.24  7.69  5.39 250 1025.1  12.2  13.4 999.0 99.0
96 06 05 08 337  6.4  7.4  1.21  7.69  5.37 254 1025.0  12.5  13.4 999.0 99.0
96 06 05 09 337  6.0  7.0  1.20  7.69  5.28 253 1024.6  12.1  13.4 999.0 99.0
96 06 05 10 339  6.6  8.7  1.16  7.69  5.22 257 1024.2  12.3  13.3 999.0 99.0
96 06 05 11 347  7.0  8.5  1.13  7.69  4.99 255 1024.2  12.2  13.0 999.0 99.0
96 06 05 12 352  5.9  6.9  1.18  8.33  4.96 264 1024.2  12.1  12.9 999.0 99.0
96 06 05 13 354  5.6  6.6  1.06  7.14  4.83 262 1024.2  11.7  12.9 999.0 99.0
96 06 05 14 358  6.6  7.5  1.04  7.69  4.89 267 1024.2  11.8  12.8 999.0 99.0
96 06 05 15 358  6.8  8.2  1.13  7.69  5.23 270 1024.1  12.0  12.8 999.0 99.0
96 06 05 16 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
96 06 05 17  15  3.9  4.8  1.21  6.25  5.79 317 1023.7  11.7  13.3 999.0 99.0
96 06 05 18 353  2.9  3.5  1.15  6.25  5.69 298 1023.5  11.7  13.3 999.0 99.0
96 06 05 19 334  3.6  4.4  1.11  6.25  5.45 297 1023.4  12.4  13.7 999.0 99.0
96 06 05 20 333  4.8  6.2  1.16  6.67  5.47 297 1022.6  12.9  14.1 999.0 99.0
96 06 05 21 322  6.3  7.1  1.09  6.67  5.44 288 1021.9  13.0  14.4 999.0 99.0
96 06 05 22 335  7.5  8.5  1.07  6.67  5.09 287 1020.9  13.4  14.4 999.0 99.0
96 06 05 23 336  8.2  9.7  1.16  7.69  4.83 307 1020.3  13.3  14.2 999.0 99.0
96 06 06 00 347  8.0  9.1  1.19  6.67  4.75 309 1019.5  13.3  14.2 999.0 99.0
96 06 06 01 352  7.2  8.7  1.23  7.14  4.57 320 1018.8  13.4  14.1 999.0 99.0
96 06 06 02 345  7.0  8.3  1.14  7.69  4.64 329 1018.4  13.6  14.3 999.0 99.0
96 06 06 03 345  6.8  8.3  1.19  7.69  4.95 333 1018.2  13.7  14.1 999.0 99.0
96 06 06 04 346  6.7  7.8  1.08  7.69  5.31 315 1018.0  13.7  14.1 999.0 99.0
96 06 06 05 325  6.5  7.7  1.07  7.69  5.06 315 1018.5  14.1  14.2 999.0 99.0
96 06 06 06 328  6.5  8.0  1.07  7.69  5.48 308 1018.2  13.6  13.7 999.0 99.0
96 06 06 07 350  5.1  6.4  1.14  7.14  5.54 307 1017.9  13.6  13.4 999.0 99.0
96 06 06 08 333  3.7  4.9  1.08  7.69  5.40 307 1018.1  13.4  12.9 999.0 99.0
96 06 06 09 315  1.9  2.5   .95  7.14  5.51 309 1018.1  13.3  13.3 999.0 99.0
96 06 06 10 269  2.3  2.9   .88  7.14  5.64 313 1018.6  12.9  13.3 999.0 99.0
96 06 06 11 245  1.3  1.7   .86  7.14  5.58 293 1018.8  12.9  12.5 999.0 99.0
96 06 06 12 227  1.0  1.3   .89 16.67  6.15 219 1018.9  12.6  12.5 999.0 99.0
96 06 06 13 216  1.1  1.3   .90 16.67  5.89 219 1019.4  12.5  12.6 999.0 99.0
96 06 06 14 277  2.5  2.8   .96 16.67  6.35 223 1020.1  12.6  12.6 999.0 99.0
96 06 06 15 309  1.2  1.6   .96 16.67  6.25 227 1020.3  12.8  12.1 999.0 99.0
96 06 06 16 113   .3   .8   .87 16.67  5.78 241 1020.4  13.4  12.6 999.0 99.0
96 06 06 17 270  2.2  2.7   .98 16.67  6.37 217 1021.0  13.6  13.6 999.0 99.0
96 06 06 18 303  1.5  2.0   .80 16.67  6.08 175 1021.0  13.7  13.7 999.0 99.0
96 06 06 19 291  1.2  1.7   .87 16.67  6.52 197 1021.0  14.2  14.3 999.0 99.0
96 06 06 20 295  3.3  3.8   .79 16.67  6.26 208 1021.0  13.7  14.7 999.0 99.0
96 06 06 21 302  4.2  5.1   .89 16.67  6.48 220 1021.0  13.6  14.9 999.0 99.0
96 06 06 22 316  4.3  5.2   .82 16.67  5.99 228 1020.4  13.6  14.8 999.0 99.0
96 06 06 23 320  4.1  4.7   .80 16.67  6.69 220 1019.7  13.6  14.9 999.0 99.0
96 06 07 00 312  4.1  4.9   .76 16.67  7.34 226 1019.4  13.6  14.9 999.0 99.0
96 06 07 01 308  5.0  5.9   .64 14.29  7.64 217 1019.0  13.6  14.5 999.0 99.0
96 06 07 02 297  5.6  6.6   .85 16.67  8.96 222 1018.9  13.4  14.1 999.0 99.0
96 06 07 03 300  4.5  5.2   .86 16.67  8.53 233 1018.9  13.4  14.1 999.0 99.0
96 06 07 04 310  5.4  6.2   .96 16.67  8.40 236 1019.0  12.9  14.1 999.0 99.0
96 06 07 05 316  4.9  5.4  1.13 14.29  8.24 248 1019.5  12.9  14.1 999.0 99.0
96 06 07 06 315  5.2  5.9  1.20 14.29  7.58 241 1019.6  12.8  14.1 999.0 99.0
96 06 07 07 315  4.9  6.2  1.46 14.29  7.70 266 1019.6  12.9  14.1 999.0 99.0
96 06 07 08 318  5.2  6.2  2.20 14.29  9.69 261 1019.6  12.8  14.1 999.0 99.0
96 06 07 09 320  4.4  5.6  2.28 12.50  9.87 260 1019.6  12.6  13.7 999.0 99.0
96 06 07 10 318  4.6  5.6  2.22 12.50  9.41 262 1019.5  12.6  13.5 999.0 99.0
96 06 07 11 335  3.7  4.3  1.95 12.50  9.17 262 1019.5  12.6  13.4 999.0 99.0
96 06 07 12 337  3.8  4.3  2.27 12.50  9.19 268 1019.5  12.6  13.4 999.0 99.0
96 06 07 13 332  3.6  4.7  2.60 12.50  9.60 269 1019.6  12.6  13.4 999.0 99.0
96 06 07 14 320  4.0  4.7  2.40 12.50  9.73 262 1020.1  12.6  13.4 999.0 99.0
96 06 07 15 312  3.3  4.2  2.24 12.50  9.16 261 1020.3  12.6  13.4 999.0 99.0
96 06 07 16 300  2.9  4.0  1.98 11.11  8.55 257 1020.5  12.6  13.6 999.0 99.0
96 06 07 17 328  1.9  2.7  2.33 12.50  8.96 252 1021.0  12.8  13.9 999.0 99.0
96 06 07 18 346  1.6  2.4  2.63 12.50  9.23 211 1021.1  12.9  13.9 999.0 99.0
96 06 07 19 320  1.5  2.3  2.30 11.11  8.40 227 1021.2  13.3  14.6 999.0 99.0
96 06 07 20 305  4.4  5.3  2.56 10.00  8.56 258 1021.1  13.3  13.8 999.0 99.0
96 06 07 21 315  3.5  4.5  2.42 12.50  8.50 263 1021.2  13.4  14.3 999.0 99.0
96 06 07 22 305  4.0  5.0  2.14 11.11  8.27 269 1021.0  13.6  14.8 999.0 99.0
96 06 07 23 308  4.0  5.1  2.04 10.00  8.01 266 1020.7  13.6  14.9 999.0 99.0
96 06 08 00 305  4.0  4.9  2.13 11.11  8.08 257 1020.5  13.6  14.5 999.0 99.0
96 06 08 01 308  4.1  5.1  2.18 11.11  8.37 263 1020.4  13.6  14.3 999.0 99.0
96 06 08 02 306  5.2  6.3  2.12 11.11  8.10 266 1019.8  13.6  14.5 999.0 99.0
96 06 08 03 302  4.9  5.9  2.04 11.11  8.37 267 1019.7  13.6  14.4 999.0 99.0
96 06 08 04 297  4.9  6.1  2.41 11.11  8.77 264 1019.6  13.3  14.1 999.0 99.0
96 06 08 05 289  5.2  6.2  2.00 11.11  8.33 263 1020.2  13.0  13.7 999.0 99.0
96 06 08 06 291  4.7  6.0  2.10 10.00  8.32 262 1020.0  13.1  13.7 999.0 99.0
96 06 08 07 312  4.6  5.6  1.97 11.11  7.96 268 1020.1  12.9  13.6 999.0 99.0
96 06 08 08 311  3.5  4.3  2.03 10.00  8.11 276 1020.4  12.9  13.7 999.0 99.0
96 06 08 09 321  3.3  4.2  1.90 10.00  8.01 272 1020.4  12.8  13.5 999.0 99.0
96 06 08 10 329  2.1  2.6  2.17 10.00  8.08 271 1020.4  12.6  12.9 999.0 99.0
96 06 08 11 337  1.7  2.3  1.97 10.00  7.68 276 1020.2  12.6  12.9 999.0 99.0
96 06 08 12 332   .1   .5  1.93 10.00  7.82 276 1020.3  12.2  12.8 999.0 99.0
96 06 08 13 128   .1   .8  1.77 10.00  7.49 258 1020.3  11.8  12.6 999.0 99.0
96 06 08 14 163  1.5  1.8  1.69  8.33  7.36 266 1020.4  12.5  12.8 999.0 99.0
96 06 08 15 149  1.7  2.1  1.63 10.00  7.37 272 1020.5  12.6  12.9 999.0 99.0
96 06 08 16 169  1.9  2.4  1.65 10.00  7.61 264 1020.8  12.8  12.9 999.0 99.0
96 06 08 17 168  2.3  3.0  1.57 10.00  7.40 262 1021.0  12.8  13.6 999.0 99.0
96 06 08 18 175  2.5  3.8  1.77  9.09  7.71 267 1021.1  12.9  14.2 999.0 99.0
96 06 08 19 167  3.0  3.7  1.75 10.00  7.77 258 1021.4  12.9  13.7 999.0 99.0
96 06 08 20 196  2.4  3.4  1.72 10.00  7.21 263 1021.9  13.4  14.1 999.0 99.0
96 06 08 21 204  3.2  3.9  1.99  9.09  7.50 259 1021.8  13.6  14.3 999.0 99.0
96 06 08 22 218  4.1  5.6  2.02 10.00  7.68 266 1021.8  14.1  14.5 999.0 99.0
96 06 08 23 220  4.6  5.5  2.09  9.09  7.60 261 1021.8  14.1  14.3 999.0 99.0
96 06 09 00 220  4.3  5.5  1.91 10.00  7.96 269 1021.6  14.1  14.1 999.0 99.0
