YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2002 04 02 09   4  5.7  6.6  1.32  8.33  5.03 292 1024.6   7.8   9.1   3.3 99.0 99.00
2002 04 02 10   6  5.9  6.7  1.24  9.09  5.32 294 1024.2   7.9   9.1   4.0 99.0 99.00
2002 04 02 11  15  5.6  6.6  1.27  6.67  5.69 309 1024.0   8.0   9.0   5.0 99.0 99.00
2002 04 02 12  20  5.5  6.4  1.33  6.67  5.76 314 1023.7   7.9   9.0   5.1 99.0 99.00
2002 04 02 13  26  4.8  5.6  1.19  6.25  5.70 314 1023.6   7.9   8.9   4.5 99.0 99.00
2002 04 02 14  28  5.3  6.1  1.27  7.69  5.82 304 1023.4   7.9   8.9   4.0 99.0 99.00
2002 04 02 15  28  5.8  6.9  1.21  6.67  5.50 315 1023.5   8.2   8.9   3.1 99.0 99.00
2002 04 02 16  26  5.9  6.8  1.26  6.25  5.31 311 1023.2   8.3   9.0   2.8 99.0 99.00
2002 04 02 17  18  6.3  7.2  1.25  6.25  4.97 304 1023.4   8.2   9.0   3.2 99.0 99.00
2002 04 02 18  31  7.7  8.9  1.28 14.29  5.06 255 1023.5   8.6   9.0   2.9 99.0 99.00
2002 04 02 19  23  8.0  9.5  1.34 14.29  4.98 255 1023.6   8.6   9.4   3.4 99.0 99.00
2002 04 02 20  17  8.7  9.9  1.41 14.29  4.79 259 1023.4   9.0   9.4   3.2 99.0 99.00
2002 04 02 21   4  9.3 10.9  1.37 12.50  4.97 263 1022.7   9.4   9.5   4.7 99.0 99.00
2002 04 02 22 349  9.7 11.2  1.47 14.29  4.94 271 1022.6   9.1   9.5   5.3 99.0 99.00
2002 04 02 23 342  9.7 11.4  1.35 12.50  5.26 270 1022.0   9.0   9.5   5.6 99.0 99.00
2002 04 03 00 335  9.7 11.5  1.44 12.50  4.93 267 1021.1   9.0   9.6   5.3 99.0 99.00
2002 04 03 01 340  9.5 11.0  1.67 12.50  5.33 264 1020.6   9.0   9.5   5.0 99.0 99.00
2002 04 03 02 341  9.5 11.5  1.64 12.50  5.06 266 1020.5   9.4   9.4   5.0 99.0 99.00
2002 04 03 03 346  9.6 11.1  1.52 12.50  5.10 267 1020.4   9.4   9.4   6.1 99.0 99.00
2002 04 03 04 352 10.1 12.0  1.54 12.50  4.76 271 1020.4   9.5   9.4   5.2 99.0 99.00
2002 04 03 05 357  9.3 11.5  1.61 12.50  4.86 268 1020.8   9.5   9.4   4.6 99.0 99.00
2002 04 03 06 357 10.1 11.9  1.59 12.50  4.95 271 1020.7   9.4   9.4   4.8 99.0 99.00
2002 04 03 07 355  9.8 12.5  1.71  5.00  4.87 338 1020.8   9.4   9.4   5.2 99.0 99.00
2002 04 03 08 358  9.7 11.4  1.67 12.50  4.97 268 1020.7   9.0   9.1   4.9 99.0 99.00
2002 04 03 09   2  8.6  9.8  1.70 12.50  4.96 274 1020.4   9.0   9.0   5.1 99.0 99.00
2002 04 03 10 354  7.7  9.1  1.62 12.50  5.25 253 1020.1   9.0   9.0   5.2 99.0 99.00
2002 04 03 11 360  7.3  8.9  1.59 11.11  5.40 257 1019.6   9.0   9.0   5.7 99.0 99.00
2002 04 03 12 360  7.6  9.2  1.41 11.11  5.37 264 1019.6   8.9   9.0   6.0 99.0 99.00
2002 04 03 13   3  7.2  8.3  1.41 12.50  5.16 265 1019.5   8.9   9.0   5.7 99.0 99.00
2002 04 03 14 360  7.4  8.4  1.49 12.50  5.50 256 1019.5   8.7   9.0   5.4 99.0 99.00
2002 04 03 15   4  6.5  7.5  1.46 11.11  5.29 261 1019.5   8.9   9.0   5.2 99.0 99.00
2002 04 03 16  11  6.2  7.2  1.49 11.11  5.70 266 1020.0   8.9   9.0   2.5 99.0 99.00
2002 04 03 17  20  6.6  7.8  1.43 11.11  5.23 272 1019.9   8.7   9.0   2.4 99.0 99.00
2002 04 03 18  23  6.4  7.4  1.38 11.11  5.15 272 1020.3   8.7   9.0   4.0 99.0 99.00
2002 04 03 19  19  6.6  7.8  1.35 11.11  5.34 269 1020.0   9.0   9.1   3.8 99.0 99.00
2002 04 03 20   5  6.7  8.0  1.29 11.11  4.85 269 1019.8   9.1   9.4   3.7 99.0 99.00
2002 04 03 21 340  8.5  9.9 99.00 99.00 99.00 999 1020.3   9.4   9.5   5.2 99.0 99.00
2002 04 03 22 342  9.4 11.2  1.22 11.11  4.86 270 1019.6   9.4   9.7   6.2 99.0 99.00
2002 04 03 23 338  9.2 10.9  1.33 11.11  4.89 274 1019.5   9.4   9.7   6.2 99.0 99.00
2002 04 04 00 338  9.1 10.7  1.34 11.11  4.68 265 1019.3   9.6   9.7   5.7 99.0 99.00
2002 04 04 01 335 10.1 11.9 99.00 99.00 99.00 999 1018.9   9.4   9.7   6.7 99.0 99.00
2002 04 04 02 343  9.6 11.0  1.44 11.11  4.74 271 1018.8   9.1   9.5   6.7 99.0 99.00
2002 04 04 03 356  8.4 10.1  1.51 11.11  4.87 266 1018.7   9.0   9.5   7.1 99.0 99.00
2002 04 04 04 357  8.8 10.2  1.43 11.11  4.95 270 1018.7   9.0   9.5   7.3 99.0 99.00
2002 04 04 05   3  7.7  9.2  1.45 11.11  4.78 262 1018.7   8.8   9.4   7.7 99.0 99.00
2002 04 04 06 360  7.5  9.0  1.41 11.11  4.91 267 1018.7   8.9   9.4   7.3 99.0 99.00
2002 04 04 07 356  8.2  9.7  1.40 11.11  5.07 269 1018.2   8.9   9.4   7.4 99.0 99.00
2002 04 04 08   6  7.4  8.8  1.49 11.11  5.18 271 1018.0   8.9   9.4   7.5 99.0 99.00
2002 04 04 09   4  6.6  8.3  1.46 11.11  5.39 275 1017.9   8.9   9.1   7.5 99.0 99.00
2002 04 04 10 341  7.1  8.4  1.27 11.11  5.07 284 1018.0   9.0   9.2   7.4 99.0 99.00
2002 04 04 11 346  7.3  8.4  1.24 10.00  5.29 275 1017.4   9.0   9.1   7.6 99.0 99.00
2002 04 04 12 354  6.9  8.1  1.23 11.11  5.03 269 1017.3   9.0   9.0   7.7 99.0 99.00
2002 04 04 13  13  5.4  6.7  1.23  4.55  4.88 334 1017.2   9.0   9.0   7.6 99.0 99.00
2002 04 04 14  11  6.0  7.0  1.29 11.11  5.31 274 1017.2   8.9   9.0   7.5 99.0 99.00
2002 04 04 15   6  6.7  7.8  1.21 10.00  5.00 270 1017.3   9.0   9.0   6.8 99.0 99.00
2002 04 04 16  20  7.3  8.4  1.25 10.00  4.94 269 1017.2   9.1   9.0   6.5 99.0 99.00
2002 04 04 17  23  6.5  7.6  1.26 10.00  5.17 270 1017.0   9.1   9.1   6.3 99.0 99.00
2002 04 04 18  34  5.3  6.2  1.20 10.00  5.12 272 1017.2   9.4   9.4   6.5 99.0 99.00
2002 04 04 19  19  6.2  7.3  1.12 10.00  5.29 269 1016.5   9.4   9.4   6.5 99.0 99.00
2002 04 04 20   5  6.1  6.9  1.07 10.00  5.25 268 1015.9   9.7   9.4   6.6 99.0 99.00
2002 04 04 21 348  5.8  6.5  1.12 10.00  5.82 271 1015.6  10.1   9.5   7.6 99.0 99.00
2002 04 04 22 352  6.3  7.2  0.98 10.00  5.26 262 1014.9  10.3   9.5   7.3 99.0 99.00
2002 04 04 23 331  4.5  5.2  0.90 10.00  5.07 270 1014.6  10.5   9.5   7.8 99.0 99.00
2002 04 05 00 340  4.5  5.5  0.91 10.00  5.31 281 1014.1  10.3   9.5   7.8 99.0 99.00
2002 04 05 01 122  2.8  4.0  0.96 14.29  5.47 244 1014.0  10.3  10.2   7.8 99.0 99.00
2002 04 05 02 194  6.5  7.3  0.99 14.29  5.67 241 1013.4   9.1  10.2   8.4 99.0 99.00
2002 04 05 03 199  6.8  8.1  1.07 10.00  5.72 269 1013.3   8.7  10.2   8.1 99.0 99.00
2002 04 05 04 199  8.0  9.2  1.15 10.00  4.82 275 1013.3   8.7   9.8   7.9 99.0 99.00
2002 04 05 05 197  8.2  9.8  1.32 10.00  4.57 268 1014.0   9.0   9.5   7.6 99.0 99.00
2002 04 05 06 207  8.9 11.1  1.36  4.55  4.44 163 1014.1   8.9   9.5   7.5 99.0 99.00
2002 04 05 07 209  9.2 11.3 99.00 99.00 99.00 999 1014.1   9.4   9.8   7.2 99.0 99.00
2002 04 05 08 204  7.5  9.5  1.15 10.00  4.78 273 1014.1   9.7   9.8   7.9 99.0 99.00
2002 04 05 09 197  7.2  8.9  1.19 10.00  5.15 261 1014.1   9.7   9.8   8.4 99.0 99.00
2002 04 05 10 193  6.9  8.3  1.13 10.00  4.91 280 1013.6   9.5   9.7   7.7 99.0 99.00
2002 04 05 11 178  8.8 10.7  1.24 10.00  5.53 272 1013.5   9.4   9.5   9.0 99.0 99.00
2002 04 05 12 190  7.6  9.2  1.23  4.76  4.85 185 1013.4   9.0   9.5   8.8 99.0 99.00
2002 04 05 13 186  8.6 10.6  1.37  5.26  5.03 175 1013.2   9.4   9.4   8.9 99.0 99.00
2002 04 05 14 186  7.5  9.1  1.35  5.00  4.86 188 1013.2   9.4   9.4   8.9 99.0 99.00
2002 04 05 15 185  8.4  9.9  1.50  5.26  4.81 174 1013.3   9.5   9.4   8.9 99.0 99.00
2002 04 05 16 180  7.9  9.4  1.57  5.56  4.76 177 1013.6   9.5   9.5   9.0 99.0 99.00
2002 04 05 17 190  8.9 10.6  1.53  5.26  4.82 188 1013.7   9.4   9.5   9.1 99.0 99.00
2002 04 05 18 191  7.6  9.3  1.43  5.00  4.52 197 1014.1   9.4   9.5   9.0 99.0 99.00
2002 04 05 19 180  8.5 10.0  1.55  5.26  4.76 192 1014.2   9.7   9.5   9.0 99.0 99.00
2002 04 05 20 185  8.5 10.7  1.45  5.56  4.65 190 1014.2   9.7   9.4   9.0 99.0 99.00
2002 04 05 21 188  6.6  7.8  1.53  5.00  4.70 183 1014.3   9.8   9.5   8.7 99.0 99.00
2002 04 05 22 184  8.0  9.7  1.38  5.26  4.96 196 1014.2   9.7   9.5   8.9 99.0 99.00
2002 04 05 23 191  8.1  9.6  1.28  5.56  4.96 189 1014.2   9.7   9.5   9.2 99.0 99.00
2002 04 06 00 190  8.2  9.8  1.30  5.56  5.17 189 1014.2   9.5   9.7   9.1 99.0 99.00
2002 04 06 01 201  8.3  9.8  1.35  5.56  4.96 195 1014.2   9.4   9.5   9.3 99.0 99.00
2002 04 06 02 200  7.6  9.0  1.36  5.56  4.94 200 1014.2   9.4   9.5   9.3 99.0 99.00
2002 04 06 03 227  5.7  7.7  1.38  5.56  4.97 194 1014.2   9.1   9.7   9.0 99.0 99.00
2002 04 06 04 232  3.5  4.1  1.42  5.88  5.04 197 1014.8   9.0   9.6   8.9 99.0 99.00
2002 04 06 05 239  4.2  5.0  1.33  5.56  5.15 199 1015.4   9.1   9.7   8.9 99.0 99.00
2002 04 06 06 258  4.3  5.1  1.20  5.88  5.13 189 1015.7   9.1   9.5   8.5 99.0 99.00
2002 04 06 07 260  3.9  5.0  1.26  5.88  5.27 197 1015.9   9.1   9.5   7.5 99.0 99.00
2002 04 06 08 260  3.7  4.5  1.18  5.56  5.41 196 1016.0   9.1   9.5   7.1 99.0 99.00
2002 04 06 09 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2002 04 06 10 259  2.8  3.4  1.10  5.26  5.46 195 1016.0   8.7   9.5   7.6 99.0 99.00
2002 04 06 11 258  4.3  4.9  1.05  5.56  5.57 188 1016.4   9.0   9.5   7.6 99.0 99.00
2002 04 06 12 253  3.5  4.1  1.07  5.56  5.59 181 1016.5   8.6   9.5   8.2 99.0 99.00
2002 04 06 13 304  6.0  7.2  1.04  5.26  5.43 182 1016.5   8.2   9.5   8.1 99.0 99.00
2002 04 06 14 303  6.1  7.1  1.01 14.29  5.11 235 1017.1   7.8   9.5   7.0 99.0 99.00
2002 04 06 15 309  4.7  5.6  1.14  5.88  4.75 183 1017.4   7.9   9.5   6.2 99.0 99.00
2002 04 06 16 307  3.9  4.6  1.08 14.29  4.98 248 1017.9   8.2   9.5   5.9 99.0 99.00
2002 04 06 17 283  3.3  4.0  0.97 14.29  5.07 232 1018.1   8.6   9.5   6.1 99.0 99.00
2002 04 06 18 262  2.8  3.5  0.89 14.29  5.11 232 1018.8   8.3   9.6   6.3 99.0 99.00
2002 04 06 19 243  4.0  5.3  0.89 14.29  5.24 231 1018.9   8.7   9.7   5.7 99.0 99.00
2002 04 06 20 258  3.4  4.4  0.90  9.09  5.18 265 1018.9   8.6   9.7   6.0 99.0 99.00
2002 04 06 21 244  4.3  6.6  0.91 14.29  5.38 226 1019.0   8.6   9.7   6.1 99.0 99.00
2002 04 06 22 236  3.4  4.3  0.92 14.29  5.18 228 1018.8   8.6   9.8   6.0 99.0 99.00
2002 04 06 23 252  5.1  6.1  0.89 14.29  4.96 221 1018.8   8.7   9.8   5.5 99.0 99.00
2002 04 07 00 237  6.3  7.4  0.96 14.29  4.68 226 1018.1   8.9   9.8   5.8 99.0 99.00
2002 04 07 01 228  6.3  7.3  0.98  4.17  4.61 283 1017.9   9.0   9.7   5.0 99.0 99.00
2002 04 07 02 218  7.0  8.3  1.03 14.29  4.55 213 1017.4   8.9   9.8   5.5 99.0 99.00
2002 04 07 03 217  8.1 10.3  1.12  4.76  4.49 278 1017.2   8.7   9.7   6.6 99.0 99.00
2002 04 07 04 218  8.5 10.3  1.17 14.29  4.51 216 1017.2   8.5   9.7   7.6 99.0 99.00
2002 04 07 05 223  9.2 11.0  1.33  4.35  4.55 250 1017.2   8.3   9.7   8.1 99.0 99.00
2002 04 07 06 220  9.0 10.4  1.49  4.76  4.48 263 1016.6   8.6   9.7   8.5 99.0 99.00
2002 04 07 07 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2002 04 07 08 281  6.4  7.4  1.40  5.26  4.73 271 1017.3   8.9   9.7   8.2 99.0 99.00
2002 04 07 09 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2002 04 07 10 305  7.3  8.6 99.00 99.00 99.00 999 1017.7   8.2   9.7   6.5 99.0 99.00
2002 04 07 11 311  6.6  7.6  1.45  5.88  4.76 298 1018.0   7.8   9.7   5.8 99.0 99.00
2002 04 07 12 295  6.3  7.7  1.41  5.88  4.96 291 1018.1   8.2   9.5   3.7 99.0 99.00
2002 04 07 13 307  6.6  8.4  1.40  6.67  5.23 303 1018.4   8.3   9.5   4.0 99.0 99.00
2002 04 07 14 305  6.0  7.4  1.20  5.88  5.10 303 1018.8   8.2   9.4   3.3 99.0 99.00
2002 04 07 15 310  5.3  6.2  1.37  6.67  5.09 301 1019.3   8.0   9.4   2.3 99.0 99.00
2002 04 07 16 320  3.6  4.4  1.36  7.14  5.41 290 1019.6   8.2   9.4   2.3 99.0 99.00
2002 04 07 17 287  2.5  3.2  1.24  6.25  5.61 290 1020.2   8.3   9.4   1.7 99.0 99.00
2002 04 07 18 328  5.0  6.0  1.36  6.67  5.67 301 1020.5   7.9   9.4   3.6 99.0 99.00
2002 04 07 19 300  3.3  4.0  1.37  7.14  5.78 291 1021.1   7.9   9.4   2.3 99.0 99.00
2002 04 07 20 348  1.7  2.4  1.33  6.67  5.76 301 1021.5   7.8   9.4   3.0 99.0 99.00
2002 04 07 21 329  2.1  3.0  1.36  6.67  5.71 311 1021.8   8.2   9.5   2.4 99.0 99.00
2002 04 07 22 343  1.6  2.5  1.36  6.25  5.38 300 1021.5   8.7   9.7   1.6 99.0 99.00
2002 04 07 23 311  2.8  4.0  1.54  6.67  5.74 299 1021.2   8.7   9.7   0.9 99.0 99.00
2002 04 08 00 326  2.5  3.5  1.48  6.67  5.73 298 1021.0   8.7   9.8   1.3 99.0 99.00
2002 04 08 01 346  2.3  3.2  1.57  7.69  6.05 297 1020.8   8.6   9.8   1.9 99.0 99.00
2002 04 08 02 322  2.1  3.0  1.67  7.14  6.18 290 1020.7   8.7   9.7   1.2 99.0 99.00
2002 04 08 03 328  2.5  3.4  1.96  7.69  6.77 297 1020.6   8.0   9.7   1.3 99.0 99.00
2002 04 08 04 346  2.5  3.4  1.80 10.00  6.93 307 1020.9   7.9   9.7   1.6 99.0 99.00
2002 04 08 05 350  3.8  4.6  1.66 10.00  6.88 305 1021.0   7.8   9.5   2.4 99.0 99.00
2002 04 08 06 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2002 04 08 07 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2002 04 08 08 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2002 04 08 09 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2002 04 08 10  40  4.7  5.8  1.43  9.09  7.24 308 1018.8   7.5   9.4   3.9 99.0 99.00
2002 04 08 11  32  5.2  6.3  1.51  9.09  6.95 311 1018.5   7.5   9.4   3.7 99.0 99.00
2002 04 08 12  29  4.9  6.0  1.53  9.09  6.98 309 1017.9   7.4   9.4   3.7 99.0 99.00
2002 04 08 13  22  5.4  6.2  1.42  9.09  6.77 313 1017.1   7.4   9.3   3.4 99.0 99.00
2002 04 08 14  30  5.0  5.7  1.38  8.33  6.69 313 1016.3   7.4   9.3   3.8 99.0 99.00
2002 04 08 15  49  3.7  4.8  1.42  8.33  6.69 309 1016.2   7.5   9.4   3.3 99.0 99.00
2002 04 08 16  29  2.3  2.8  1.31  7.14  6.67 301 1016.3   7.9   9.4   4.0 99.0 99.00
2002 04 08 17  27  2.6  3.2  1.44  8.33  6.75 302 1015.7   7.9   9.4   4.2 99.0 99.00
2002 04 08 18  15  3.4  4.3  1.24  8.33  6.53 307 1015.8   7.8   9.5   4.2 99.0 99.00
2002 04 08 19  34  3.7  4.4  1.33 14.29  7.02 272 1015.6   7.8   9.7   4.6 99.0 99.00
2002 04 08 20  28  3.5  4.0  1.25  8.33  6.67 311 1014.7   7.9   9.8   5.0 99.0 99.00
2002 04 08 21  29  2.4  2.9  1.23 14.29  6.74 272 1014.3   8.2  10.2   4.5 99.0 99.00
2002 04 08 22   7  2.2  2.9  1.14  8.33  6.52 293 1013.4   8.8  10.6   5.0 99.0 99.00
2002 04 08 23 355  2.5  2.9  1.20 14.29  7.47 274 1013.1   9.5  11.0   4.9 99.0 99.00
2002 04 09 00 360  2.9  3.3  1.07 14.29  7.24 274 1011.9  10.1  10.9   5.2 99.0 99.00
2002 04 09 01  12  2.8  3.3  1.04 12.50  7.47 275 1011.2  10.4  11.0   5.6 99.0 99.00
2002 04 09 02   8  1.9  2.3  0.92 12.50  7.57 272 1011.1  10.5  10.6   7.0 99.0 99.00
2002 04 09 03 356  0.7  1.4  1.17 12.50  8.82 270 1011.0  10.2  10.9   7.4 99.0 99.00
2002 04 09 04 253  2.3  2.8  1.05 12.50  8.50 276 1011.0  10.0  10.6   7.4 99.0 99.00
2002 04 09 05 128  0.9  2.2  0.96 12.50  7.93 285 1011.0   9.8  10.5   7.5 99.0 99.00
2002 04 09 06 206  4.3  5.1  0.98 12.50  8.40 270 1011.3   9.8  10.5   7.3 99.0 99.00
2002 04 09 07 180  4.8  6.0  0.96 12.50  8.35 268 1010.8   9.8  10.3   7.7 99.0 99.00
2002 04 09 08 176  6.6  7.4  1.01 12.50  7.67 256 1010.3  10.2  10.2   7.9 99.0 99.00
2002 04 09 09 180 10.3 12.4  1.02 12.50  6.23 268 1010.0   9.8  10.2   8.5 99.0 99.00
2002 04 09 10 177  9.9 11.8  1.17 12.50  4.74 257 1009.5   9.7  10.2   9.0 99.0 99.00
2002 04 09 11 173  9.8 11.6  1.45  4.17  4.51 183 1009.4   9.5   9.8   9.1 99.0 99.00
2002 04 09 12 173 10.9 14.0  1.56  4.76  4.66 170 1008.5   9.6   9.8   9.4 99.0 99.00
2002 04 09 13 183 11.4 14.0  1.75  5.56  4.79 170 1008.0   9.7   9.8   9.6 99.0 99.00
2002 04 09 14 192 11.5 13.8  2.29  5.88  5.12 176 1008.1   9.8   9.8   9.6 99.0 99.00
2002 04 09 15 195 10.7 13.7  2.27  6.67  5.28 173 1008.5   9.8   9.7   9.7 99.0 99.00
2002 04 09 16 194 10.2 12.0  2.42  7.14  5.65 182 1008.6   9.8   9.7   9.7 99.0 99.00
2002 04 09 17 194  9.7 12.0  2.48  7.14  5.87 185 1008.8   9.8   9.7   9.7 99.0 99.00
2002 04 09 18 198  8.4 10.3  2.31  7.14  5.83 189 1009.5  10.2   9.7  10.0 99.0 99.00
2002 04 09 19 207  8.1  9.6  2.25  7.69  5.81 189 1010.1   9.8   9.7   9.7 99.0 99.00
2002 04 09 20 206  7.1  8.8  2.46  8.33  6.14 184 1010.6  10.1   9.7   9.9 99.0 99.00
2002 04 09 21 205  8.0  9.4  2.25  8.33  6.10 190 1011.4  10.2   9.7  10.0 99.0 99.00
2002 04 09 22 211  7.2  8.5  2.15  9.09  6.00 182 1011.9  10.2   9.7   9.9 99.0 99.00
2002 04 09 23 216  7.2  9.3  2.28  8.33  6.19 186 1012.5  10.2   9.7   9.9 99.0 99.00
2002 04 10 00 205  6.9  9.1  2.28  8.33  6.29 182 1012.9  10.2   9.8   9.9 99.0 99.00
2002 04 10 01 191  5.8  6.9  2.08  8.33  6.06 186 1013.4  10.2   9.8   9.8 99.0 99.00
2002 04 10 02 187  6.1  7.3  2.33  8.33  6.27 180 1013.4   9.8   9.8   9.6 99.0 99.00
2002 04 10 03 178  7.7 10.6  1.94  7.69  5.93 190 1013.0   9.8   9.8   9.6 99.0 99.00
2002 04 10 04 194 10.2 12.2  1.90  7.69  5.70 197 1013.3   9.8   9.8   9.7 99.0 99.00
2002 04 10 05 182  7.1  8.4  2.09  7.69  5.48 195 1013.4   9.8   9.7   9.4 99.0 99.00
2002 04 10 06 210  7.0  8.1  2.05  8.33  5.66 203 1013.6   9.8   9.7   9.2 99.0 99.00
2002 04 10 07 218  6.9  8.0  2.08  8.33  5.85 205 1014.2   9.7   9.7   9.3 99.0 99.00
2002 04 10 08 224  7.6  9.1  2.11  8.33  5.92 209 1014.9   9.7   9.7   9.2 99.0 99.00
2002 04 10 09 221  6.0  7.3  2.13  8.33  6.16 206 1015.6   9.7   9.7   9.4 99.0 99.00
2002 04 10 10 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2002 04 10 11 211  5.1  6.5  2.32  8.33  6.75 214 1015.9   9.7   9.7   9.6 99.0 99.00
2002 04 10 12 202  4.9  6.3  1.95  8.33  6.30 220 1016.1   9.7   9.5   9.6 99.0 99.00
2002 04 10 13 204  5.8  6.9  1.96  9.09  6.51 212 1016.3   9.7   9.5   9.6 99.0 99.00
2002 04 10 14 220  6.7  7.9  2.02  8.33  6.40 206 1016.8   9.5   9.4   9.3 99.0 99.00
2002 04 10 15 218  7.0  8.7  2.17  7.69  6.45 198 1017.3   9.5   9.4   9.3 99.0 99.00
2002 04 10 16 222  6.9  8.7  1.98  7.69  5.90 190 1017.9   9.5   9.5   9.4 99.0 99.00
2002 04 10 17 212  7.0  8.6  2.04  8.33  6.13 224 1018.3   9.5   9.7   9.4 99.0 99.00
2002 04 10 18 215  7.2  9.0  2.01  8.33  5.84 215 1018.9   9.5   9.7   9.3 99.0 99.00
2002 04 10 19 211  6.9  8.2  2.13  8.33  5.86 212 1019.5   9.7   9.8   9.5 99.0 99.00
2002 04 10 20 199  6.3  7.6  2.03  7.69  5.87 202 1019.5   9.8   9.8   9.5 99.0 99.00
2002 04 10 21 200  6.5  7.8  1.88  9.09  5.72 235 1019.6  10.1   9.8   9.3 99.0 99.00
2002 04 10 22 205  6.2  7.6  1.97  8.33  5.91 220 1019.7   9.8  10.1   8.9 99.0 99.00
2002 04 10 23 184  5.7  6.8  1.87  8.33  5.72 211 1019.5  10.2  10.2   9.4 99.0 99.00
2002 04 11 00 186  6.6  7.8  2.00  7.69  6.05 218 1019.6  10.2  10.2   9.7 99.0 99.00
2002 04 11 01 183  7.0  8.0  1.77  9.09  5.78 227 1019.3  10.2  10.2   9.4 99.0 99.00
2002 04 11 02 182  6.4  7.9  1.64  7.69  5.41 226 1018.8   9.8   9.8   9.2 99.0 99.00
2002 04 11 03 180  6.7  8.2  1.60  8.33  5.33 233 1018.1   9.8   9.8   9.5 99.0 99.00
2002 04 11 04 176  8.3 10.0  1.65  8.33  5.54 232 1017.9   9.8   9.7   9.5 99.0 99.00
2002 04 11 05 173  8.2  9.6  1.69  9.09  5.51 228 1017.9   9.8   9.7   9.6 99.0 99.00
2002 04 11 06 172  8.8 10.9  1.81  8.33  5.57 229 1017.3   9.8   9.7   9.5 99.0 99.00
2002 04 11 07 166  8.9 10.8  1.86  6.25  5.38 207 1016.5   9.7   9.7   9.5 99.0 99.00
2002 04 11 08 161  9.6 12.1  1.93  6.25  5.41 207 1015.6   9.5   9.7   9.3 99.0 99.00
2002 04 11 09 156 10.9 13.6  1.92  8.33  5.35 223 1014.2   9.5   9.7   9.3 99.0 99.00
2002 04 11 10 158 10.3 12.7  1.93  7.69  5.29 206 1013.5   9.5   9.7   9.3 99.0 99.00
2002 04 11 11 168 10.4 12.7  2.12  6.67  5.41 215 1013.4   9.5   9.7   9.3 99.0 99.00
2002 04 11 12 177  9.8 13.0  2.41  6.25  5.49 199 1013.2   9.6   9.7   9.5 99.0 99.00
2002 04 11 13 185  9.1 10.6  2.33  6.67  5.50 214 1013.0   9.7   9.7   9.7 99.0 99.00
2002 04 11 14 193  8.3  9.9  2.42  7.14  5.74 216 1013.3   9.8   9.5   9.7 99.0 99.00
2002 04 11 15 196  8.5 10.1  2.16  6.67  5.52 210 1013.3   9.8   9.4   9.7 99.0 99.00
2002 04 11 16 195  8.2  9.8  2.14  8.33  5.72 223 1013.3   9.8   9.1   9.7 99.0 99.00
2002 04 11 17 195  8.5 10.6  2.49  8.33  5.95 222 1013.3   9.8   9.0   9.7 99.0 99.00
2002 04 11 18 188  8.7 10.7  2.32  8.33  6.06 220 1013.5   9.8   9.0   9.7 99.0 99.00
2002 04 11 19 193  9.4 11.5  2.32  8.33  5.98 221 1014.1   9.8   9.0   9.7 99.0 99.00
2002 04 11 20 192  9.2 11.2  2.57  9.09  6.21 220 1014.2   9.7   9.0   9.7 99.0 99.00
2002 04 11 21 188  9.6 11.3  2.94  7.69  6.41 216 1014.3   9.8   9.4   9.7 99.0 99.00
2002 04 11 22 193  8.8 11.4  2.72  8.33  6.28 209 1014.7   9.7   9.4   9.6 99.0 99.00
2002 04 11 23 199  9.3 11.4  2.74  8.33  6.30 220 1014.8   9.8   9.4   9.7 99.0 99.00
2002 04 12 00 200  9.4 11.0  2.82  7.69  6.16 208 1014.9   9.8   9.4   9.7 99.0 99.00
2002 04 12 01 201  8.5 10.5  2.79  8.33  6.24 209 1015.5   9.7   9.4   9.6 99.0 99.00
2002 04 12 02 203  8.4 10.6  2.55  8.33  6.14 214 1015.7   9.7   9.4   9.6 99.0 99.00
2002 04 12 03 203  7.1  9.1  2.47  7.69  6.06 203 1015.9   9.5   9.4   9.4 99.0 99.00
2002 04 12 04 203  7.7  9.2 99.00 99.00 99.00 999 1016.3   9.5   9.4   9.4 99.0 99.00
2002 04 12 05 208  8.1  9.7  2.41 10.00  6.28 255 1017.0   9.6   9.4   9.5 99.0 99.00
2002 04 12 06 217  8.7 10.4 99.00 99.00 99.00 999 1017.3   9.5   9.4   9.4 99.0 99.00
2002 04 12 07 210  7.7  9.0  2.25  8.33  6.13 237 1017.3   9.5   9.4   9.4 99.0 99.00
2002 04 12 08 210  7.9  9.6  2.14  8.33  5.96 234 1017.6   9.5   9.4   9.4 99.0 99.00
