YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
98 08 27 07 353  5.5  6.5  1.58  8.33  6.43 294 1019.3  15.2  15.2 999.0 99.0
98 08 27 08 353  5.2  6.2  1.47 16.67  6.11 209 1019.0  15.2  15.7 999.0 99.0
98 08 27 09 350  5.4  6.2  1.56 16.67  6.51 224 1019.0  15.2  15.7 999.0 99.0
98 08 27 10 360  5.1  6.3  1.37 16.67  6.34 217 1019.1  15.2  15.7 999.0 99.0
98 08 27 11   2  6.0  6.8  1.53 16.67  7.16 219 1019.2  15.0  15.7 999.0 99.0
98 08 27 12   3  6.2  7.1  1.46 16.67  6.88 217 1019.0  14.9  15.7 999.0 99.0
98 08 27 13 360  6.3  8.2  1.47  9.09  6.64 303 1019.0  14.9  15.6 999.0 99.0
98 08 27 14   2  6.8  7.8  1.73  9.09  6.89 303 1019.4  14.9  15.3 999.0 99.0
98 08 27 15 354  7.0  8.4  1.69  9.09  6.57 299 1019.4  14.9  15.2 999.0 99.0
98 08 27 16 347  7.2  8.7  1.71 10.00  6.66 294 1019.5  15.2  14.9 999.0 99.0
98 08 27 17 348  6.4  7.6  1.90 10.00  6.76 303 1019.7  14.9  15.2 999.0 99.0
98 08 27 18 345  7.3  8.7  1.71 10.00  6.83 303 1019.7  14.9  15.2 999.0 99.0
98 08 27 19 345  8.4 10.0  1.72 10.00  6.45 301 1019.5  14.9  15.3 999.0 99.0
98 08 27 20 354  9.0 10.1  1.68 10.00  6.10 288 1018.9  14.9  15.6 999.0 99.0
98 08 27 21 353  8.1  9.5  1.83 10.00  6.21 285 1018.9  15.2  15.6 999.0 99.0
98 08 27 22 347  8.7 10.4  1.61 16.67  5.88 224 1018.1  15.6  15.6 999.0 99.0
98 08 27 23 342  9.1 11.1  1.74 10.00  6.20 302 1017.9  15.6  15.6 999.0 99.0
98 08 28 00 339  9.4 11.1  1.75  9.09  5.56 296 1017.7  15.6  15.2 999.0 99.0
98 08 28 01 344  9.5 11.3  1.70  4.55  5.37 327 1017.2  15.6  15.2 999.0 99.0
98 08 28 02 346 10.1 12.5  1.82  9.09  5.27 310 1017.0  15.6  15.2 999.0 99.0
98 08 28 03 349 10.1 12.1  1.78  4.76  5.16 346 1016.9  15.6  15.1 999.0 99.0
98 08 28 04 348 10.1 11.6  1.81 10.00  5.23 301 1017.2  15.6  15.2 999.0 99.0
98 08 28 05 348 10.6 12.3  1.79 10.00  5.37 305 1017.1  15.6  15.2 999.0 99.0
98 08 28 06 352  9.8 12.9  2.03 10.00  5.33 310 1017.2  15.6  15.6 999.0 99.0
98 08 28 07 354 10.2 12.2  1.88 10.00  5.45 305 1016.9  15.3  15.6 999.0 99.0
98 08 28 08 353  9.0 10.9  1.83  9.09  5.77 313 1016.9  15.2  15.6 999.0 99.0
98 08 28 09 347  9.1 10.3  1.91  9.09  5.67 302 1016.5  15.2  15.6 999.0 99.0
98 08 28 10 346  9.6 11.3  1.95  9.09  5.98 305 1015.8  15.2  15.4 999.0 99.0
98 08 28 11 352  8.9 10.3  1.98  9.09  5.98 302 1015.9  15.2  15.3 999.0 99.0
98 08 28 12 353  9.0 11.2  1.80  8.33  5.69 312 1015.7  15.2  15.3 999.0 99.0
98 08 28 13 349  9.4 11.7  2.07  9.09  5.91 307 1015.6  14.2  15.2 999.0 99.0
98 08 28 14 346  9.9 11.2  1.79  8.33  5.39 295 1015.7  14.1  15.2 999.0 99.0
98 08 28 15 347  9.2 10.6  1.91  6.25  5.31 316 1016.1  14.1  15.2 999.0 99.0
98 08 28 16 347  8.2  9.6  1.90  9.09  5.75 298 1016.4  14.5  15.2 999.0 99.0
98 08 28 17 350  8.4 10.1  1.81  9.09  5.43 291 1016.4  14.5  15.2 999.0 99.0
98 08 28 18 348  8.4  9.8  1.74  9.09  5.27 288 1016.3  14.5  15.2 999.0 99.0
98 08 28 19 339  8.4 10.0  1.74  9.09  5.36 287 1016.4  14.5  15.2 999.0 99.0
98 08 28 20 340  7.6  9.3  1.64  8.33  5.29 282 1016.3  14.5  15.3 999.0 99.0
98 08 28 21 330  8.4  9.9  1.66  8.33  5.28 284 1016.3  14.5  15.3 999.0 99.0
98 08 28 22 328  8.4 10.3  1.66  8.33  5.52 287 1016.2  14.5  15.2 999.0 99.0
98 08 28 23 323  7.5  8.9  1.67  9.09  5.60 293 1016.0  15.6  15.2 999.0 99.0
98 08 29 00 325  7.7  8.9  1.58  9.09  5.66 287 1015.7  15.9  15.2 999.0 99.0
98 08 29 01 321  6.9  8.3  1.61 16.67  6.04 220 1015.8  16.0  15.2 999.0 99.0
98 08 29 02 326  4.9  6.3  1.57  8.33  5.91 291 1016.3  16.0  15.2 999.0 99.0
98 08 29 03 305  3.7  4.6  1.52  7.69  5.91 315 1016.5  15.9  14.9 999.0 99.0
98 08 29 04 298  4.5  5.2  1.53  9.09  5.98 306 1017.2  15.7  14.9 999.0 99.0
98 08 29 05 321  6.7  8.2  1.39  8.33  5.94 297 1017.4  15.7  15.2 999.0 99.0
98 08 29 06 322  2.5  3.3  1.54 16.67  6.02 212 1018.1  15.6  15.2 999.0 99.0
98 08 29 07 311  3.3  4.1  1.50  9.09  6.02 298 1018.6  15.6  15.2 999.0 99.0
98 08 29 08 318  4.0  4.7  1.45  5.56  5.75 288 1018.1  15.7  15.6 999.0 99.0
98 08 29 09 336  4.6  5.7  1.35 16.67  5.94 218 1018.7  15.9  15.6 999.0 99.0
98 08 29 10 330  4.6  5.7  1.41 16.67  6.38 232 1018.8  15.7  15.7 999.0 99.0
98 08 29 11 336  4.0  5.3  1.49 14.29  6.54 232 1018.9  15.7  15.7 999.0 99.0
98 08 29 12 332  3.3  4.0  1.36  8.33  6.11 295 1018.9  15.7  15.7 999.0 99.0
98 08 29 13 335  3.9  4.8  1.50 16.67  6.60 222 1019.4  15.7  15.7 999.0 99.0
98 08 29 14 343  5.2  6.0  1.48  9.09  6.12 312 1019.4  15.7  15.7 999.0 99.0
98 08 29 15 336  3.7  4.6  1.55  9.09  6.37 310 1020.3  15.2  15.7 999.0 99.0
98 08 29 16 332  4.5  5.4  1.49  9.09  6.01 296 1020.4  15.2  15.7 999.0 99.0
98 08 29 17 336  4.0  5.0  1.59  7.14  6.33 297 1020.9  15.2  15.7 999.0 99.0
98 08 29 18 350  4.5  5.6  1.55 10.00  6.21 292 1021.1  15.0  15.7 999.0 99.0
98 08 29 19 352  3.2  4.2  1.43  6.25  5.90 315 1021.8  14.9  15.7 999.0 99.0
98 08 29 20 346  4.8  5.7  1.48  6.67  6.04 310 1021.8  14.9  15.7 999.0 99.0
98 08 29 21   6  3.2  3.8  1.43  9.09  5.92 291 1021.8  14.9  15.7 999.0 99.0
98 08 29 22 355  4.8  5.9  1.49  7.69  6.26 293 1021.2  15.2  15.7 999.0 99.0
98 08 29 23 356  6.3  7.8  1.47  6.25  6.27 312 1021.0  15.6  15.7 999.0 99.0
98 08 30 00 350  5.3  6.6  1.46 10.00  6.30 297 1021.1  15.7  16.2 999.0 99.0
98 08 30 01 353  6.1  7.8  1.57 10.00  6.73 293 1020.9  15.2  16.0 999.0 99.0
98 08 30 02 358  5.9  7.7  1.53  7.69  6.17 284 1020.4  15.2  16.0 999.0 99.0
98 08 30 03 345  8.4 10.6  1.69 10.00  6.40 287 1020.0  15.6  16.0 999.0 99.0
98 08 30 04 345  7.4  9.0  1.72 10.00  6.12 294 1020.4  15.2  15.7 999.0 99.0
98 08 30 05 348  7.3  8.5  1.78 10.00  5.96 279 1020.2  14.9  15.6 999.0 99.0
98 08 30 06 346  4.6  5.4  1.89 10.00  6.34 282 1020.4  15.2  15.6 999.0 99.0
98 08 30 07 348  7.8  9.5  1.86 11.11  6.44 286 1020.2  15.7  15.6 999.0 99.0
98 08 30 08 346  9.3 10.8  1.82 10.00  5.94 290 1019.6  15.6  15.6 999.0 99.0
98 08 30 09 343  8.9 11.6  2.01 11.11  5.96 286 1019.5  15.6  15.6 999.0 99.0
98 08 30 10 353  9.7 11.3  1.98 11.11  5.89 283 1019.1  14.5  15.6 999.0 99.0
98 08 30 11 349  8.9 10.3  2.05 11.11  5.87 279 1018.9  14.2  15.3 999.0 99.0
98 08 30 12 345  9.8 11.9  2.09 10.00  6.32 283 1018.9  14.1  15.2 999.0 99.0
98 08 30 13 345  9.3 11.2  2.02 11.11  6.05 276 1018.9  14.1  14.9 999.0 99.0
98 08 30 14 345  9.7 11.6  2.23 11.11  6.29 277 1019.5  14.2  14.6 999.0 99.0
98 08 30 15 343  8.5 10.9  2.15 11.11  6.08 271 1020.1  14.5  14.4 999.0 99.0
98 08 30 16 350  7.7  9.7  2.00 11.11  5.97 283 1019.7  14.9  14.4 999.0 99.0
98 08 30 17 348  7.3  8.8  1.93 11.11  6.02 284 1020.2  14.9  14.5 999.0 99.0
98 08 30 18 352  5.9  6.8  2.00 11.11  6.40 274 1020.5  14.9  14.8 999.0 99.0
98 08 30 19 347  5.2  6.1  1.73 10.00  6.46 271 1020.4  14.9  14.8 999.0 99.0
98 08 30 20 348  5.1  6.0  1.94 11.11  6.44 278 1020.2  14.9  14.9 999.0 99.0
98 08 30 21 338  7.2  8.3  1.88 11.11  6.58 280 1019.5  14.9  14.9 999.0 99.0
98 08 30 22 336  8.2  9.6  2.11 11.11  6.55 277 1018.9  14.9  14.9 999.0 99.0
98 08 30 23 335 10.0 11.6  2.10 11.11  6.29 285 1018.3  15.1  15.2 999.0 99.0
98 08 31 00 339 10.0 11.8  2.34 11.11  6.56 276 1017.9  14.9  15.2 999.0 99.0
98 08 31 01 347 10.0 12.1  2.11 11.11  5.97 285 1017.5  14.5  15.2 999.0 99.0
98 08 31 02 344 10.6 12.6  2.21 10.00  6.10 280 1017.2  14.4  15.6 999.0 99.0
98 08 31 03 343 10.5 13.1  2.21 10.00  6.06 289 1017.2  14.9  15.3 999.0 99.0
98 08 31 04 343  9.1 10.6  2.14 11.11  6.13 287 1017.4  14.8  15.2 999.0 99.0
98 08 31 05 342  7.6  8.7  1.81 10.00  6.12 291 1017.4  14.9  15.2 999.0 99.0
98 08 31 06 337  8.7  9.9  1.81 10.00  6.33 287 1017.2  15.2  15.2 999.0 99.0
98 08 31 07 347 10.8 12.6  1.88 10.00  5.91 285 1017.1  14.4  14.9 999.0 99.0
98 08 31 08 358  7.7  9.2  1.87 10.00  5.73 287 1017.2  14.1  14.8 999.0 99.0
98 08 31 09 339  9.3 11.3  2.03 11.11  6.09 291 1016.5  13.6  14.5 999.0 99.0
98 08 31 10 344  8.5 10.0  1.95 11.11  5.78 297 1016.3  13.4  14.5 999.0 99.0
98 08 31 11 346  9.4 10.8  1.82 11.11  5.87 290 1016.0  13.4  14.4 999.0 99.0
98 08 31 12 350  9.5 10.8  1.90 10.00  5.58 294 1015.8  13.4  14.4 999.0 99.0
98 08 31 13 360  7.8  8.9  1.92 11.11  5.66 296 1015.6  13.4  14.2 999.0 99.0
98 08 31 14 347  9.0 10.3  1.87 10.00  5.49 285 1015.6  13.3  14.1 999.0 99.0
98 08 31 15 350  9.1 10.3 99.00 99.00 99.00 999 1015.4  13.1  13.7 999.0 99.0
98 08 31 16 340  9.9 11.7  1.88 10.00  5.42 295 1015.5  13.4  13.7 999.0 99.0
98 08 31 17 343  7.4  9.4  1.75 10.00  5.30 288 1015.8  13.3  13.7 999.0 99.0
98 08 31 18 358  7.9  9.4  1.61 10.00  5.05 280 1015.2  12.9  13.7 999.0 99.0
98 08 31 19 339  8.3 10.3  1.64 10.00  5.41 304 1014.9  13.2  13.7 999.0 99.0
98 08 31 20 327  8.4 10.1  1.60  9.09  5.14 295 1014.9  13.4  13.7 999.0 99.0
98 08 31 21 328  9.7 11.3  1.75 10.00  5.16 278 1014.6  13.7  13.6 999.0 99.0
98 08 31 22 334  9.8 11.8  1.68  9.09  5.18 291 1014.2  14.1  13.4 999.0 99.0
98 08 31 23 332  9.9 13.0  1.55  5.00  5.05 325 1014.2  14.1  13.3 999.0 99.0
98 09 01 00 335 10.1 12.7  1.69  9.09  5.06 289 1013.9  14.1  13.3 999.0 99.0
98 09 01 01 332  8.4 10.3  1.61  5.56  5.17 318 1013.8  14.1  13.3 999.0 99.0
98 09 01 02 340  9.2 11.7  1.69  5.56  5.02 322 1013.3  14.1  13.3 999.0 99.0
98 09 01 03 344  7.6  9.1  1.65  5.56  5.19 324 1013.4  13.6  13.3 999.0 99.0
98 09 01 04 340  7.3  8.5  1.63  5.88  5.32 322 1013.4  14.1  12.9 999.0 99.0
98 09 01 05 343  6.2  7.3  1.42  5.88  5.12 318 1013.7  14.1  12.6 999.0 99.0
98 09 01 06 343  5.9  6.7  1.42  5.88  5.31 317 1013.5  14.1  12.6 999.0 99.0
98 09 01 07 340  6.1  7.2  1.42  5.88  5.54 305 1014.0  14.2  12.6 999.0 99.0
98 09 01 08 335  6.5  7.3  1.43  5.56  5.43 305 1013.7  14.3  12.5 999.0 99.0
98 09 01 09 328  6.7  7.7  1.44 10.00  5.60 282 1013.3  14.2  12.6 999.0 99.0
98 09 01 10 330  7.1  8.1  1.46  6.25  5.48 319 1012.8  14.4  12.9 999.0 99.0
98 09 01 11 335  6.7  7.6  1.48  5.56  5.43 322 1013.0  14.4  13.0 999.0 99.0
98 09 01 12 335  6.4  7.4  1.34  5.56  5.32 332 1012.7  14.2  13.3 999.0 99.0
98 09 01 13 335  6.0  7.2  1.39 14.29  5.83 232 1012.7  14.2  13.4 999.0 99.0
98 09 01 14 337  5.5  6.3  1.34  5.88  5.47 301 1012.7  14.2  13.6 999.0 99.0
98 09 01 15 339  4.3  4.9  1.37  5.56  5.51 313 1012.9  14.1  13.4 999.0 99.0
98 09 01 16 339  4.6  5.4  1.46  5.88  5.71 300 1013.3  14.1  12.6 999.0 99.0
98 09 01 17 344  8.3 10.4  1.58 16.67  5.77 299 1013.3  14.4  12.6 999.0 99.0
98 09 01 18 350  8.1  9.9  1.55 16.67  5.50 269 1013.3  14.4  13.3 999.0 99.0
98 09 01 19 347  6.0  7.3  1.65 16.67  6.13 290 1013.2  14.0  13.4 999.0 99.0
98 09 01 20 336  6.2  7.2  1.78 16.67  6.82 281 1013.2  13.7  13.4 999.0 99.0
98 09 01 21 325  6.1  7.5  1.71 16.67  6.74 270 1013.2  14.5  13.6 999.0 99.0
98 09 01 22 334  4.2  4.9  2.00 16.67  7.89 274 1013.4  14.9  13.6 999.0 99.0
98 09 01 23 336  4.9  5.8  2.10 16.67  8.52 277 1013.4  15.2  13.7 999.0 99.0
98 09 02 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
98 09 02 01 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
98 09 02 02 330  4.9  6.5  2.60 14.29  9.95 279 1013.3  15.2  14.1 999.0 99.0
98 09 02 03 340  5.2  6.2  2.57 14.29 10.33 290 1013.3  15.0  14.1 999.0 99.0
98 09 02 04 343  3.7  4.4  2.62 14.29 10.01 278 1013.6  14.6  14.1 999.0 99.0
98 09 02 05 343  4.6  6.0  2.79 14.29  9.91 270 1013.8  14.8  14.1 999.0 99.0
98 09 02 06 358  2.7  3.3  2.53 14.29  9.58 274 1013.8  14.4  14.1 999.0 99.0
98 09 02 07 347  2.9  3.6  2.56 14.29 10.30 274 1013.8  14.2  13.7 999.0 99.0
98 09 02 08 327  3.4  4.8  2.42 14.29  9.99 283 1014.1  14.2  14.1 999.0 99.0
98 09 02 09 352  2.8  3.4  2.34 14.29  9.86 276 1014.2  14.2  14.1 999.0 99.0
98 09 02 10 350  1.7  2.4  2.34 12.50  9.88 284 1014.2  14.2  14.1 999.0 99.0
98 09 02 11   6  2.7  3.4  2.58 14.29 10.13 278 1014.4  14.4  14.1 999.0 99.0
98 09 02 12  45  2.0  2.8  2.44 14.29  9.49 283 1014.3  13.7  14.1 999.0 99.0
98 09 02 13  35  1.9  2.8  2.84 14.29 10.03 274 1014.2  13.7  14.1 999.0 99.0
98 09 02 14  17  1.2  2.0  2.69 14.29 10.01 274 1014.6  13.7  13.7 999.0 99.0
98 09 02 15  26  1.8  2.6  2.45 12.50  9.74 271 1014.7  14.1  13.6 999.0 99.0
98 09 02 16 360  1.4  1.9  2.30 14.29  9.42 282 1014.9  14.2  14.2 999.0 99.0
98 09 02 17  14  1.4  2.3  2.62 12.50  9.87 280 1015.0  14.5  14.4 999.0 99.0
98 09 02 18 348  2.5  3.5  2.86 12.50 10.26 286 1015.0  14.8  14.4 999.0 99.0
98 09 02 19   8  3.9  4.7  2.88 12.50 10.21 291 1014.8  14.9  14.5 999.0 99.0
98 09 02 20   5  3.9  4.9  2.67 12.50 10.07 293 1014.4  15.0  14.4 999.0 99.0
98 09 02 21 339  5.3  6.2  3.15 12.50 10.79 282 1014.1  14.9  14.5 999.0 99.0
98 09 02 22 337  5.2  6.2  2.64 12.50  9.87 278 1014.0  15.2  14.9 999.0 99.0
98 09 02 23 338  5.3  6.5  3.04 12.50 10.33 289 1013.6  15.2  15.2 999.0 99.0
98 09 03 00 340  7.1  8.4  2.42 12.50  9.69 295 1012.8  15.2  14.9 999.0 99.0
98 09 03 01 345  6.7  7.9  2.70 14.29  9.72 292 1012.5  14.9  14.5 999.0 99.0
98 09 03 02 348  6.1  7.0  2.65 12.50  9.24 285 1011.9  14.6  14.4 999.0 99.0
98 09 03 03 342  5.4  6.1  2.43 12.50  9.06 289 1011.5  14.9  14.9 999.0 99.0
98 09 03 04 337  6.1  7.0  2.50 14.29  9.30 294 1011.5  14.9  14.8 999.0 99.0
98 09 03 05 346  5.8  7.2  2.42 12.50  8.89 282 1011.6  14.9  14.5 999.0 99.0
98 09 03 06 353  6.0  6.9  2.50 12.50  8.47 281 1011.0  14.5  14.4 999.0 99.0
98 09 03 07   2  5.0  5.8  2.44 12.50  8.74 288 1010.9  14.4  14.2 999.0 99.0
98 09 03 08 348  5.5  6.6  2.44 12.50  8.73 285 1010.8  14.4  14.1 999.0 99.0
98 09 03 09 342  6.1  7.4  2.28 12.50  8.30 285 1010.7  14.4  14.1 999.0 99.0
98 09 03 10 340  7.2  8.7  2.58 12.50  8.62 282 1010.1  14.5  14.1 999.0 99.0
98 09 03 11 341  8.6 10.0  2.40 12.50  8.17 287 1010.0  14.4  14.1 999.0 99.0
98 09 03 12 346  8.5  9.6  2.42 12.50  7.41 303 1009.9  14.4  14.1 999.0 99.0
98 09 03 13 343  8.3  9.4  2.64 11.11  7.40 304 1009.5  14.4  13.9 999.0 99.0
98 09 03 14 336  8.5  9.9  2.45 11.11  7.46 293 1009.5  14.5  13.7 999.0 99.0
98 09 03 15 335  8.0 10.0  2.46 11.11  7.30 309 1010.0  14.5  13.6 999.0 99.0
98 09 03 16 338  8.1  9.6  2.63 11.11  7.60 290 1010.1  14.5  13.6 999.0 99.0
98 09 03 17 340  7.6  8.6  2.96 11.11  8.05 291 1010.3  14.5  13.4 999.0 99.0
98 09 03 18 343  6.8  8.2  2.90 11.11  8.18 305 1010.5  14.5  13.6 999.0 99.0
98 09 03 19 348  6.0  7.1  2.80 11.11  8.19 288 1010.7  14.5  13.7 999.0 99.0
98 09 03 20 328  7.6  9.7  2.36 11.11  7.70 294 1010.5  14.8  14.1 999.0 99.0
98 09 03 21 332  6.3  7.3  2.30 11.11  7.55 285 1011.2  14.9  14.4 999.0 99.0
98 09 03 22 338  5.4  6.5  2.28 11.11  7.64 293 1011.6  14.9  14.4 999.0 99.0
98 09 03 23 340  4.1  4.7  2.35 11.11  7.81 299 1011.7  14.9  14.4 999.0 99.0
98 09 04 00 329  5.1  6.0  2.16 11.11  7.52 284 1011.7  15.2  14.4 999.0 99.0
98 09 04 01 330  5.2  6.1  2.02 11.11  7.47 320 1011.7  15.2  14.4 999.0 99.0
98 09 04 02 339  4.9  6.2  1.96 11.11  7.47 306 1011.4  15.2  14.4 999.0 99.0
98 09 04 03 345  4.6  5.5  2.07 10.00  7.48 290 1011.1  15.2  14.4 999.0 99.0
98 09 04 04 329  5.7  6.7  1.82 11.11  7.15 298 1011.7  14.9  14.4 999.0 99.0
98 09 04 05 329  6.0  7.3  1.66 11.11  7.01 289 1012.2  15.2  14.4 999.0 99.0
98 09 04 06 333  6.3  7.2  1.64 10.00  7.04 290 1012.5  15.2  14.5 999.0 99.0
98 09 04 07 337  6.2  7.2  1.77 11.11  7.13 303 1012.7  15.2  14.8 999.0 99.0
98 09 04 08 347  4.9  5.9  1.61 10.00  6.70 301 1013.2  14.9  14.9 999.0 99.0
98 09 04 09 345  4.4  5.2  1.82 10.00  6.82 300 1013.2  14.7  14.9 999.0 99.0
98 09 04 10 343  4.2  5.2  1.94 10.00  6.98 294 1013.2  14.4  14.9 999.0 99.0
98 09 04 11 342  3.4  4.0  1.64 10.00  6.52 293 1013.4  14.2  14.5 999.0 99.0
98 09 04 12 318  2.4  2.9  1.68 10.00  6.66 285 1013.9  13.8  14.2 999.0 99.0
98 09 04 13 318  3.6  4.5  2.08 10.00  6.90 285 1014.0  13.9  14.1 999.0 99.0
98 09 04 14 328  4.2  5.1  2.17 10.00  6.83 294 1014.1  14.1  13.4 999.0 99.0
98 09 04 15 332  3.8  4.6  2.14 10.00  7.08 303 1014.2  14.2  13.6 999.0 99.0
98 09 04 16 331  4.8  5.7  2.32 11.11  6.91 285 1014.2  14.1  13.6 999.0 99.0
98 09 04 17 333  4.6  5.4  2.25 10.00  6.96 294 1014.2  14.1  13.6 999.0 99.0
98 09 04 18 341  4.7  5.3  2.14 10.00  6.81 278 1014.2  14.1  13.6 999.0 99.0
98 09 04 19 341  4.6  5.6  2.16 11.11  6.89 291 1014.1  14.2  13.7 999.0 99.0
98 09 04 20 328  5.7  6.6  2.18 10.00  6.80 300 1013.7  14.2  13.9 999.0 99.0
98 09 04 21 329  5.9  6.9  2.10  7.69  6.90 308 1013.3  14.4  13.7 999.0 99.0
98 09 04 22 324  6.0  7.0  2.05 10.00  7.09 295 1013.2  14.5  13.8 999.0 99.0
98 09 04 23 320  6.9  8.1  1.93 10.00  6.68 281 1013.3  14.9  14.2 999.0 99.0
98 09 05 00 327  8.1  9.8  1.95  8.33  6.51 311 1012.8  14.9  14.1 999.0 99.0
98 09 05 01 334  6.7  8.0  2.05  9.09  6.49 289 1012.5  14.9  14.1 999.0 99.0
98 09 05 02 342  5.5  6.5  1.94 10.00  6.52 285 1012.4  14.6  14.1 999.0 99.0
98 09 05 03 329  5.1  5.8  2.17 10.00  6.54 277 1012.5  14.2  14.1 999.0 99.0
98 09 05 04 333  3.3  4.0  2.20 10.00  6.61 292 1012.7  14.0  14.1 999.0 99.0
98 09 05 05 338  1.9  2.8  2.34 10.00  6.62 291 1012.7  13.6  14.1 999.0 99.0
98 09 05 06 301  2.3  3.1  1.91 11.11  6.62 289 1012.6  13.4  13.6 999.0 99.0
98 09 05 07 295  2.1  3.0  1.96 10.00  6.75 297 1012.5  13.3  13.0 999.0 99.0
98 09 05 08 322  2.1  2.8  1.99  9.09  6.67 290 1012.7  13.4  12.9 999.0 99.0
98 09 05 09 301   .8  1.4  1.79  9.09  6.62 285 1012.7  12.9  13.1 999.0 99.0
98 09 05 10 329   .4  1.0  1.68 10.00  6.67 297 1012.5  12.9  13.4 999.0 99.0
98 09 05 11 256   .4   .9  1.72  9.09  6.63 302 1012.5  12.8  12.9 999.0 99.0
98 09 05 12 252  1.9  2.3  1.76 10.00  6.63 300 1013.1  12.9  12.9 999.0 99.0
98 09 05 13 211   .9  1.2  1.68  9.09  6.65 293 1012.7  12.8  12.9 999.0 99.0
98 09 05 14 202   .8  1.1  1.75 10.00  6.52 294 1013.2  12.8  13.0 999.0 99.0
98 09 05 15 186   .9  1.2   .00   .00   .00   0 1014.0  13.3  13.3 999.0 99.0
98 09 05 16 151  1.8  2.3  1.63 10.00  6.64 296 1013.9  13.6  13.3 999.0 99.0
98 09 05 17 154  2.5  3.4  1.65 10.00  6.77 291 1014.0  13.7  13.3 999.0 99.0
98 09 05 18 159  2.8  3.5  1.56 10.00  6.77 297 1014.2  13.5  13.4 999.0 99.0
98 09 05 19 163  2.9  3.6  1.45  9.09  7.03 285 1014.2  12.6  13.4 999.0 99.0
98 09 05 20 169  2.5  3.2  1.57  9.09  7.38 290 1014.4  13.6  13.7 999.0 99.0
98 09 05 21 162  2.7  3.2  1.62  9.09  7.09 287 1014.8  14.4  14.1 999.0 99.0
98 09 05 22 166  2.5  3.0  1.59 11.11  7.33 303 1014.8  14.6  14.1 999.0 99.0
98 09 05 23 175  2.0  2.5  1.61  9.09  7.72 288 1014.9  14.9  13.7 999.0 99.0
98 09 06 00 149  2.8  3.3  1.57 10.00  7.59 301 1014.7  13.7  13.7 999.0 99.0
98 09 06 01 172  2.1  2.7  1.62 10.00  7.83 303 1014.8  14.3  13.6 999.0 99.0
98 09 06 02 174  1.9  2.3  1.39 11.11  7.16 295 1014.4  14.4  13.6 999.0 99.0
98 09 06 03 199  1.4  1.7  1.50 11.11  7.19 292 1014.8  14.1  13.6 999.0 99.0
98 09 06 04 226  2.1  2.5  1.33 10.00  6.94 292 1015.6  14.1  13.6 999.0 99.0
98 09 06 05 158   .9  1.3  1.35 11.11  7.12 302 1015.7  14.1  13.4 999.0 99.0
98 09 06 06 150  1.5  1.8  1.39 10.00  7.29 305 1015.5  13.6  13.6 999.0 99.0
98 09 06 07 165  1.7  2.0  1.36 10.00  7.18 294 1015.6  13.7  14.1 999.0 99.0
98 09 06 08 168  1.3  1.6  1.30  9.09  7.27 296 1015.7  13.7  14.4 999.0 99.0
98 09 06 09 140  1.6  2.2  1.38 10.00  7.55 297 1015.6  13.7  14.4 999.0 99.0
98 09 06 10 140  2.0  2.4  1.16 14.29  7.46 236 1015.6  13.6  14.4 999.0 99.0
98 09 06 11 129  1.7  2.1  1.13 10.00  7.79 297 1015.6  13.2  14.2 999.0 99.0
98 09 06 12 126  1.8  2.3  1.08 16.67  7.78 227 1015.7  13.3  14.2 999.0 99.0
98 09 06 13 104  2.1  2.6  1.05 14.29  7.69 223 1015.4  13.4  14.2 999.0 99.0
98 09 06 14  71  1.5  1.9  1.02  9.09  7.30 280 1015.0  13.4  14.2 999.0 99.0
98 09 06 15  78  2.6  2.9   .89 14.29  7.08 231 1015.4  13.7  14.2 999.0 99.0
98 09 06 16  86  1.6  1.9   .97 16.67  7.65 210 1015.8  13.7  14.3 999.0 99.0
98 09 06 17  67  1.5  1.9   .88 14.29  7.38 206 1015.8  14.1  14.4 999.0 99.0
98 09 06 18  90  2.9  3.4   .85 14.29  7.45 216 1015.8  14.1  14.5 999.0 99.0
98 09 06 19  75  1.0  1.3   .79 14.29  7.43 218 1015.8  14.3  14.8 999.0 99.0
98 09 06 20 282   .9  1.4   .87 14.29  7.84 215 1015.8  15.2  15.1 999.0 99.0
98 09 06 21 300  2.7  3.1   .86 14.29  7.62 208 1015.7  15.2  15.6 999.0 99.0
98 09 06 22 308  2.5  3.2   .93 14.29  8.19 216 1015.6  15.7  16.0 999.0 99.0
98 09 06 23 310  2.2  2.7   .78 14.29  7.75 199 1015.0  16.3  16.1 999.0 99.0
98 09 07 00 309  2.5  3.0   .78 14.29  7.45 199 1014.9  16.5  15.7 999.0 99.0
98 09 07 01 301  4.1  4.9   .88 14.29  7.41 234 1014.4  16.4  15.7 999.0 99.0
98 09 07 02 312  3.8  4.1  1.03 14.29  7.79 207 1014.1  16.0  15.8 999.0 99.0
98 09 07 03 320  2.5  2.8  1.05 12.50  7.52 258 1014.1  15.3  15.0 999.0 99.0
98 09 07 04 320  4.8  5.7  1.13 11.11  7.33 269 1014.4  15.2  14.6 999.0 99.0
98 09 07 05 332  5.1  6.1  1.27 14.29  7.75 205 1014.4  15.2  14.5 999.0 99.0
