#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 07 07 19 50   7  7.8  8.8  2.41 10.81  6.62 284 1023.6  13.4  14.7  10.4 99.0 99.00
2008 07 07 20 50 358  7.8  8.7  2.18 10.81  6.68 281 1023.5  13.7  14.9  11.0 99.0 99.00
2008 07 07 21 50 351  7.6  9.0  2.10 10.81  6.33 287 1023.1  13.8  15.0  11.3 99.0 99.00
2008 07 07 22 50 351  8.9 10.1  1.95 10.81  6.05 289 1022.9  13.9  15.0  10.9 99.0 99.00
2008 07 07 23 50 353  9.5 11.1  2.12 11.43  5.97 284 1022.8  14.1  15.1  11.1 99.0 99.00
2008 07 08 01 50 356  8.7 10.3  2.00  9.09  5.63 297 1022.5  14.3  15.1  11.8 99.0 99.00
2008 07 08 02 50 359  8.9  9.9  1.90 10.00  5.30 292 1022.4  14.4  15.0  11.8 99.0 99.00
2008 07 08 03 50 354  8.6 10.3  1.88  9.09  5.37 294 1022.7  14.3  14.8  11.9 99.0 99.00
2008 07 08 04 50 356  9.3 11.2  1.93 10.81  5.38 283 1023.0  14.3  14.8  12.0 99.0 99.00
2008 07 08 05 50 357  9.5 11.4  2.01 10.81  5.55 283 1022.9  14.4  14.7  12.2 99.0 99.00
2008 07 08 06 50   4  8.6 10.7  1.92 12.12  5.27 297 1022.5  14.4  14.7  12.5 99.0 99.00
2008 07 08 07 50 359  7.8  9.1  2.11  9.09  5.80 287 1022.7  14.4  14.7  12.9 99.0 99.00
2008 07 08 08 50 353  8.9 10.4  1.99 10.81  5.49 281 1022.2  14.3  14.5  13.1 99.0 99.00
2008 07 08 09 50 360  9.6 11.0  2.22 10.00  5.80 287 1022.1  14.1  14.5  12.8 99.0 99.00
2008 07 08 10 50 359  9.1 10.9  2.08 10.00  5.82 286 1022.1  13.8  14.5  12.8 99.0 99.00
2008 07 08 11 50   6  9.3 11.7  2.08 10.00  5.78 296 1021.7  13.6  14.4  12.7 99.0 99.00
2008 07 08 12 50   8  8.6 10.5  2.05  5.26  5.59 352 1022.0  13.5  14.4  12.8 99.0 99.00
2008 07 08 13 50   8  9.6 11.5  1.97 10.00  5.45 288 1022.3  13.3  14.6  12.8 99.0 99.00
2008 07 08 14 50   2  8.9 10.6  2.00  9.09  5.28 286 1022.4  13.1  14.6  12.8 99.0 99.00
2008 07 08 15 50   1  9.2 10.9  1.92 10.00  5.35 290 1022.4  13.0  14.6  12.7 99.0 99.00
2008 07 08 16 50   5  8.4  9.9  1.68 12.12  5.11 288 1022.1  12.8  14.6  12.6 99.0 99.00
2008 07 08 17 50   6  9.1 10.4  1.67 12.12  5.00 287 1022.0  13.1  14.7  13.0 99.0 99.00
2008 07 08 18 50 352  9.8 11.8  1.65 10.00  5.02 292 1021.9  13.3  14.7  13.2 99.0 99.00
2008 07 08 19 50 351 10.8 12.6  1.75 11.43  5.09 300 1021.7  13.5  14.8  13.4 99.0 99.00
2008 07 08 20 50 358  9.4 10.6  1.80 11.43  5.15 284 1021.4  13.6  14.9  13.5 99.0 99.00
2008 07 08 21 50 345 11.0 12.8  1.71 10.00  4.88 281 1021.0  13.8  15.1  13.6 99.0 99.00
2008 07 08 22 50 342 10.9 12.7  1.78  5.00  5.01 343 1020.9  13.9  15.3  13.5 99.0 99.00
2008 07 08 23 50 345  9.8 12.1  1.84 10.00  5.11 285 1020.9  14.2  15.3  13.4 99.0 99.00
2008 07 09 00 50 360  9.2 10.8  1.84 10.81  5.19 295 1020.4  14.5  15.3  13.6 99.0 99.00
2008 07 09 01 50   6  9.0 10.5  1.85 10.00  5.18 291 1019.7  14.6  15.2  13.4 99.0 99.00
2008 07 09 02 50 359  9.8 11.1  1.85 10.00  5.22 294 1019.9  14.2  15.0  13.4 99.0 99.00
2008 07 09 03 50 358  9.4 11.0  1.88 10.81  5.04 295 1019.5  14.1  14.8  13.4 99.0 99.00
2008 07 09 04 50   5  9.0 10.3  1.86 10.00  5.01 296 1019.5  14.0  15.0  13.5 99.0 99.00
2008 07 09 05 50 359  9.0 10.6  1.84  5.56  5.18 348 1019.6  13.6  15.0  13.2 99.0 99.00
2008 07 09 06 50   6  9.8 12.3  1.89 10.00  5.21 288 1019.4  13.6  15.1  13.2 99.0 99.00
2008 07 09 07 50   4  9.6 11.1  1.96  5.56  5.22 345 1019.2  13.4  15.1  13.0 99.0 99.00
2008 07 09 08 50 358  8.7 10.8  1.91  5.88  5.07 346 1019.1  13.4  15.1  13.0 99.0 99.00
2008 07 09 09 50 357  9.5 11.3  1.94  5.88  5.19 345 1018.3  13.2  15.1  12.8 99.0 99.00
2008 07 09 10 50 354 10.0 12.4  1.87  5.56  5.10 347 1018.1  13.5  15.1  13.1 99.0 99.00
2008 07 09 11 50 355 10.2 11.9  1.93  5.56  4.98 352 1017.9  13.4  15.1  13.0 99.0 99.00
2008 07 09 12 50 353 11.0 13.4  1.86  6.25  4.85 339 1018.4  13.3  15.2  12.9 99.0 99.00
2008 07 09 13 50 350 11.7 13.9  2.14  5.56  4.98 350 1018.4  13.2  15.2  13.0 99.0 99.00
2008 07 09 14 50 353 10.7 12.5  1.99  5.88  4.91 346 1018.7  13.4  15.2  13.1 99.0 99.00
2008 07 09 15 50 349  9.8 11.4  1.86  5.88  4.85 341 1019.0  13.6  15.1  12.9 99.0 99.00
2008 07 09 16 50 348  9.0 10.5  1.73  5.88  4.66 336 1019.2  13.7  14.5  12.6 99.0 99.00
2008 07 09 17 50 346  9.1 10.4  1.68  5.56  4.74 343 1019.2  13.7  14.4  12.2 99.0 99.00
2008 07 09 18 50 350  8.8 10.2  1.62  5.88  4.71 331 1019.3  13.8  14.6  12.2 99.0 99.00
2008 07 09 19 50 349  9.0 11.1  1.63  5.88  4.74 342 1019.1  13.7  14.8  12.1 99.0 99.00
2008 07 09 20 50 349  9.3 10.6  1.67  5.56  4.89 342 1018.9  13.7  14.9  12.1 99.0 99.00
2008 07 09 21 50 345  9.1 10.6  1.63  6.25  4.93 315 1018.8  13.9  15.0  12.3 99.0 99.00
2008 07 09 22 50 346  9.1 10.6  1.63  5.26  4.80 333 1018.6  13.9  15.1  12.5 99.0 99.00
2008 07 09 23 50 339  9.2 10.4  1.70  5.56  4.92 330 1018.3  14.1  15.2  12.7 99.0 99.00
2008 07 10 00 50 339  9.0 10.4  1.65  5.56  5.05 334 1018.0  14.3  15.2  12.8 99.0 99.00
2008 07 10 01 50 340  8.7  9.9  1.77  5.88  4.98 317 1017.6  14.4  15.3  12.7 99.0 99.00
2008 07 10 02 50 340  8.4 10.1  2.02  9.09  5.23 285 1017.6  14.3  15.1  12.8 99.0 99.00
2008 07 10 03 50 342  8.3 10.0  2.08  6.25  5.22 329 1017.8  14.1  14.8  12.5 99.0 99.00
2008 07 10 04 50 338  9.5 11.5  2.10  6.67  5.23 317 1018.0  13.8  13.8  12.2 99.0 99.00
2008 07 10 05 50 339  9.5 11.1  1.93  6.25  4.97 327 1018.2  13.7  13.7  11.8 99.0 99.00
2008 07 10 06 50 347  9.3 11.2  1.87  6.25  5.01 321 1018.2  13.2  13.4  11.4 99.0 99.00
2008 07 10 07 50 343  8.3 10.4  2.01  7.14  4.98 321 1018.4  13.0  13.3  11.0 99.0 99.00
2008 07 10 08 50 344  9.4 10.9  1.95  7.14  5.17 325 1018.4  12.9  13.3  10.9 99.0 99.00
2008 07 10 09 50 338  8.2  9.8  1.89  7.69  5.29 313 1018.5  13.1  13.8  10.7 99.0 99.00
2008 07 10 10 50 347  7.9  9.9  1.89  7.14  5.15 323 1018.5  13.1  14.0  10.8 99.0 99.00
2008 07 10 11 50 334  8.4 10.5  1.89  7.14  5.32 331 1018.5  13.1  14.1  10.6 99.0 99.00
2008 07 10 12 50 341  7.5  9.5  1.68  7.14  5.15 318 1018.9  13.0  14.1  10.5 99.0 99.00
2008 07 10 13 50 342  8.3 10.0  2.03  8.33  5.59 317 1019.4  13.0  14.2  10.4 99.0 99.00
2008 07 10 14 50 339  8.3 10.1  1.93  7.69  5.59 317 1019.9  13.2  14.1  10.4 99.0 99.00
2008 07 10 15 50 344  6.8  8.2  2.14  7.69  5.67 320 1020.4  13.2  14.0  10.6 99.0 99.00
2008 07 10 16 50 356  6.2  8.2  1.99  7.14  5.58 332 1020.8  13.4  13.9  10.4 99.0 99.00
2008 07 10 17 50   8  5.7  6.6  1.92  7.69  5.34 314 1021.3  13.3  13.9  10.9 99.0 99.00
2008 07 10 18 50 350  5.5  6.6  1.84  7.69  5.48 323 1021.8  13.3  12.9  10.9 99.0 99.00
2008 07 10 19 50 348  7.9  9.6  1.88  7.69  5.26 316 1022.0  13.6  12.8   9.9 99.0 99.00
2008 07 10 20 50 343  8.0  9.6  1.87  8.33  5.39 315 1022.2  13.8  12.8  10.3 99.0 99.00
2008 07 10 21 50 342  8.0  9.9  2.05  7.69  5.47 327 1022.5  13.9  13.3   9.6 99.0 99.00
2008 07 10 22 50 340  8.3  9.9  1.95  8.33  5.47 332 1022.2  13.8  14.5   9.7 99.0 99.00
2008 07 10 23 50 351  8.3  9.9  2.07  7.69  5.53 333 1022.0  13.7  14.6   9.7 99.0 99.00
2008 07 11 00 50 347  8.5  9.9  1.83  7.69  5.25 313 1022.0  13.7  14.4   9.4 99.0 99.00
2008 07 11 01 50 346  8.2  9.7  1.81  8.33  5.34 333 1022.0  13.6  14.3   9.5 99.0 99.00
2008 07 11 02 50 347  8.3  9.6  1.75  8.33  5.48 322 1022.1  13.5  14.1   9.6 99.0 99.00
2008 07 11 03 50 344  7.8  9.1  1.77  8.33  5.26 324 1022.1  13.3  14.0   9.7 99.0 99.00
2008 07 11 04 50 346  7.0  8.0  2.00  8.33  5.70 315 1022.6  13.3  13.9  10.1 99.0 99.00
2008 07 11 05 50 348  6.5  7.7  2.15  8.33  5.75 330 1022.9  13.3  13.9  10.1 99.0 99.00
2008 07 11 06 50 343  6.4  7.7  1.99  7.69  5.78 322 1022.7  13.3  14.0  10.3 99.0 99.00
2008 07 11 07 50 356  6.2  7.1  1.73  9.09  5.47 314 1022.8  13.1  14.1  10.3 99.0 99.00
2008 07 11 08 50 357  5.8  6.9  1.76  7.69  5.45 324 1022.9  13.1  14.0  10.6 99.0 99.00
2008 07 11 09 50   7  5.5  6.6  1.60  8.33  5.54 330 1022.9  13.0  14.0  10.5 99.0 99.00
2008 07 11 10 50 360  6.3  7.7  1.56  8.33  5.44 327 1022.7  12.9  13.5  10.7 99.0 99.00
2008 07 11 11 50   4  6.4  7.4  1.55  8.33  5.63 331 1022.7  12.9  13.5  10.7 99.0 99.00
2008 07 11 12 50   7  6.4  7.5  1.62  7.14  5.61 309 1022.8  12.8  13.6  10.9 99.0 99.00
2008 07 11 13 50   6  7.3  8.7  1.75  8.33  5.85 320 1022.5  12.8  13.6  11.1 99.0 99.00
2008 07 11 14 50  11  6.5  7.7  1.84  7.69  6.04 312 1022.9  12.8  13.7  11.3 99.0 99.00
2008 07 11 15 50   6  7.1  8.2  1.56  7.69  5.52 321 1023.0  12.5  13.7  10.9 99.0 99.00
2008 07 11 16 50   3  7.9  9.0  1.63  8.33  5.55 320 1022.5  12.6  13.8  11.0 99.0 99.00
2008 07 11 17 50   8  7.7  8.6  1.55  8.33  5.08 328 1022.5  12.3  13.9  11.0 99.0 99.00
2008 07 11 18 50 359  8.9 10.0  1.41  8.33  5.01 317 1022.3  12.9  14.0  11.3 99.0 99.00
2008 07 11 19 50 349  8.9 10.0  1.52  8.33  5.04 327 1022.1  13.2  13.8  11.8 99.0 99.00
2008 07 11 20 50 350 10.1 11.7  1.43  7.69  4.65 333 1021.8  13.6  13.9  11.8 99.0 99.00
2008 07 11 21 50 352  9.4 11.3  1.42  8.33  4.50 320 1021.5  13.9  14.1  12.0 99.0 99.00
2008 07 11 22 50 347  9.8 11.0  1.54  8.33  4.68 320 1021.4  13.8  14.1  12.4 99.0 99.00
2008 07 11 23 50 350  9.7 11.4  1.49  7.69  4.65 318 1020.8  13.8  14.1  12.4 99.0 99.00
2008 07 12 00 50 355  9.7 11.3  1.55  7.69  4.51 331 1020.2  13.9  14.1  12.0 99.0 99.00
2008 07 12 01 50 352  9.7 11.2  1.50  7.69  4.67 310 1020.0  13.9  14.4  12.1 99.0 99.00
2008 07 12 02 50 353  9.5 11.4  1.58  7.69  4.73 313 1019.9  13.9  14.3  11.8 99.0 99.00
2008 07 12 03 50 349  8.7 10.0  1.45  4.55  4.66 330 1020.0  13.9  14.4  11.9 99.0 99.00
2008 07 12 04 50 352  8.6  9.9  1.47  5.00  4.62 329 1020.1  13.8  14.4  12.3 99.0 99.00
2008 07 12 05 50   2  8.3  9.7  1.51  7.14  4.83 316 1020.5  13.7  14.3  12.1 99.0 99.00
2008 07 12 06 50 358  8.1  9.3  1.48  6.25  4.82 310 1020.6  13.5  14.0  12.4 99.0 99.00
2008 07 12 07 50 356  8.1  9.8  1.46  7.14  4.76 320 1020.5  13.2  13.9  12.2 99.0 99.00
2008 07 12 08 50 354  7.4  8.5  1.44  6.67  4.56 319 1020.2  12.6  13.9  11.8 99.0 99.00
2008 07 12 09 50 349  7.9  9.2  1.44  5.88  4.41 320 1020.1  13.2  13.9  12.1 99.0 99.00
2008 07 12 10 50   6  8.2  9.5  1.42  6.67  4.61 329 1019.8  13.5  13.9  11.8 99.0 99.00
2008 07 12 11 50   7  8.1  9.2  1.37  5.88  4.55 323 1019.7  13.3  13.9  11.7 99.0 99.00
2008 07 12 12 50 356  9.1 10.7  1.34  6.67  4.39 321 1019.6  13.5  14.0  12.0 99.0 99.00
2008 07 12 13 50 358  9.2 10.8  1.36  6.67  4.17 312 1019.9  13.8  14.0  12.1 99.0 99.00
2008 07 12 14 50 360  8.5  9.9  1.29  6.25  4.53 305 1020.2  13.8  14.1  12.2 99.0 99.00
2008 07 12 15 50 357  9.6 11.4  1.26  5.88  4.52 313 1020.4  13.7  14.1  12.3 99.0 99.00
2008 07 12 16 50 355  8.6 10.6  1.36  6.25  4.56 318 1020.6  13.8  14.1  12.5 99.0 99.00
2008 07 12 17 50 356  7.7  9.0  1.25  5.88  4.40 310 1020.7  13.9  14.1  12.5 99.0 99.00
2008 07 12 18 50 351  8.9 10.4  1.31  5.88  4.54 316 1020.8  13.9  14.1  12.7 99.0 99.00
2008 07 12 19 50 352  9.0 10.5  1.28  6.25  4.25 324 1021.0  14.0  14.1  12.8 99.0 99.00
2008 07 12 20 50 341  9.1 10.9  1.22  6.25  4.17 315 1021.2  14.1  14.4  12.9 99.0 99.00
2008 07 12 21 50 351  8.2  9.8  1.11  6.25  4.05 322 1021.1  14.1  14.7  12.8 99.0 99.00
2008 07 12 22 50 346  8.5 10.0  1.03  5.56  4.08 325 1020.7  14.2  14.8  12.9 99.0 99.00
2008 07 12 23 50 341  8.4  9.6  1.02  6.25  3.91 315 1020.6  14.5  14.7  13.0 99.0 99.00
2008 07 13 00 50 341  8.6  9.7  0.95  6.25  3.88 311 1020.5  14.5  14.9  13.1 99.0 99.00
2008 07 13 01 50 346  8.3  9.8  1.03  5.56  3.95 316 1020.3  14.5  14.9  13.3 99.0 99.00
2008 07 13 02 50 349  9.0 10.7  0.97  4.76  3.74 326 1019.9  14.2  14.8  12.9 99.0 99.00
2008 07 13 03 50 348  8.7 10.1  1.19  6.25  4.12 306 1020.0  14.0  14.8  12.4 99.0 99.00
2008 07 13 04 50 350  8.0  9.6  1.33  6.25  4.68 310 1020.3  13.9  14.8  12.1 99.0 99.00
2008 07 13 05 50 347  9.0 10.2  1.18  5.88  4.49 324 1020.4  13.9  14.5  12.0 99.0 99.00
2008 07 13 06 50 353  8.2  9.2  1.24  5.88  4.51 319 1020.4  13.9  14.4  11.4 99.0 99.00
2008 07 13 07 50 350  8.5 10.3  1.28  5.88  4.58 324 1020.1  13.9  14.3  11.6 99.0 99.00
2008 07 13 08 50 350  8.9 10.1  1.32  5.56  4.45 330 1020.1  13.7  14.1  11.8 99.0 99.00
2008 07 13 09 50 349  8.0  9.5  1.32  5.88  4.41 325 1020.2  13.4  13.7  12.1 99.0 99.00
2008 07 13 10 50 346  8.0  9.4  1.26  6.25  4.22 323 1020.3  13.2  13.5  12.2 99.0 99.00
2008 07 13 11 50 343  8.4  9.9  1.24  5.88  4.12 325 1020.3  13.0  13.1  12.1 99.0 99.00
2008 07 13 12 50 348  8.2  9.9  1.29  5.88  4.20 332 1020.5  12.7  12.4  11.9 99.0 99.00
2008 07 13 13 50   4  7.7  9.1  1.25  5.88  4.06 322 1020.6  11.7  12.1  11.3 99.0 99.00
2008 07 13 14 50  16  8.0  9.3  1.29  5.88  4.22 327 1020.6  11.3  11.9  11.0 99.0 99.00
2008 07 13 15 50  14  6.7  7.8  1.14  6.25  4.10 327 1020.7  11.4  12.5  11.1 99.0 99.00
2008 07 13 16 50 356  7.1  8.5  1.16  5.88  4.21 337 1020.7  11.8  13.0  11.5 99.0 99.00
2008 07 13 17 50 359  7.6  9.0  1.15  6.25  4.21 330 1020.4  12.0  13.1  11.8 99.0 99.00
2008 07 13 18 50 354  7.7  9.2  1.09  5.88  4.09 334 1020.6  12.1  13.1  12.0 99.0 99.00
2008 07 13 19 50   1  7.9  9.9  1.12  5.88  4.19 334 1020.6  12.3  13.0  12.2 99.0 99.00
2008 07 13 20 50 357  8.2  9.6  1.12  5.88  4.13 342 1020.2  12.4  13.1  12.2 99.0 99.00
2008 07 13 21 50 358  6.9  8.4  1.19  5.56  4.28 333 1020.1  12.7  13.2  12.4 99.0 99.00
2008 07 13 22 50 354  7.7  9.0  1.28  5.88  4.40 326 1019.6  12.8  13.3  12.5 99.0 99.00
2008 07 13 23 50 353  8.0  9.8  1.17  5.88  4.26 335 1019.3  12.8  12.8  12.4 99.0 99.00
2008 07 14 00 50 352  9.2 10.6  1.18  6.25  4.14 326 1018.8  12.9  13.0  12.5 99.0 99.00
2008 07 14 01 50 351  8.7 10.1  1.06  6.25  3.88 340 1018.3  12.7  13.0  12.4 99.0 99.00
2008 07 14 02 50 355  7.0  8.3  1.12  5.88  3.89 336 1018.2  12.5  13.1  12.2 99.0 99.00
2008 07 14 03 50   1  8.2  9.4  1.05  4.76  3.87 342 1017.8  12.1  13.2  11.7 99.0 99.00
2008 07 14 04 50 358  8.3  9.8  1.11  4.55  4.04 339 1017.9  12.0  13.4  11.6 99.0 99.00
2008 07 14 05 50 360  8.5 10.1  1.08  4.35  4.14 341 1018.1  11.8  13.5  11.4 99.0 99.00
2008 07 14 06 50 354  8.5 10.9  1.14  5.00  4.16 336 1018.3  11.9  13.5  11.5 99.0 99.00
2008 07 14 07 50   6  8.8 10.5  1.12  5.00  4.10 342 1017.8  11.6  13.4  11.2 99.0 99.00
2008 07 14 08 50  11  8.5 10.5  1.15  5.26  4.04 347 1017.7  11.6  13.3  11.1 99.0 99.00
2008 07 14 09 50   6  8.8 11.1  1.21  5.26  4.22 339 1017.5  11.3  13.2  10.7 99.0 99.00
2008 07 14 10 50  16  8.6 10.0  1.15  5.26  4.05 339 1017.4  11.2  13.0  10.4 99.0 99.00
2008 07 14 11 50   8  8.1  9.3  1.17  5.88  4.13 337 1017.4  11.3  13.0  10.2 99.0 99.00
2008 07 14 12 50  12  7.9  9.5  1.14  5.88  4.14 334 1017.3  10.9  13.0  10.0 99.0 99.00
2008 07 14 13 50   6  7.7  9.1  1.12  5.56  4.08 343 1017.0  10.7  12.9  10.0 99.0 99.00
2008 07 14 14 50  12  7.8  9.7  1.06  6.25  4.00 338 1017.1  10.8  12.7  10.0 99.0 99.00
2008 07 14 15 50   4  8.5 11.1  1.15  5.88  4.14 336 1017.1  10.7  12.7  10.0 99.0 99.00
2008 07 14 16 50  12  9.0 10.4  1.18  6.25  4.13 342 1017.0  10.9  12.8  10.0 99.0 99.00
2008 07 14 17 50   8  8.7 10.2  1.30  5.26  4.46 343 1017.2  11.2  12.9  10.2 99.0 99.00
2008 07 14 18 50 360  9.2 11.0  1.35  6.25  4.58 340 1017.7  11.6  13.1  10.4 99.0 99.00
2008 07 14 19 50 358  9.4 11.6  1.28  5.00  4.39 344 1017.7  12.1  13.2  10.8 99.0 99.00
2008 07 14 20 50  24  8.8 10.3  1.35  4.55  4.50 347 1016.7  12.0  13.3  10.8 99.0 99.00
2008 07 14 21 50  10  8.3  9.4  1.37  8.33  4.43 311 1016.7  12.0  13.3  10.8 99.0 99.00
2008 07 14 22 50   7  9.9 11.2  1.37  5.88  4.45 333 1015.7  12.3  13.0  10.9 99.0 99.00
2008 07 14 23 50 359  8.9 10.3  1.37  6.67  4.43 329 1015.1  12.4  12.8  10.9 99.0 99.00
2008 07 15 00 50 350  7.8  9.0  1.38  9.09  4.63 319 1015.2  12.6  12.4  11.3 99.0 99.00
2008 07 15 01 50 352  9.0 10.8  1.33  6.25  4.38 327 1014.7  12.9  12.9  11.5 99.0 99.00
2008 07 15 02 50 355 10.1 11.9  1.47  4.76  4.56 334 1014.8  12.8  12.9  11.4 99.0 99.00
2008 07 15 03 50   4  8.9 10.4  1.57  5.26  4.58 333 1014.8  12.5  12.8  11.4 99.0 99.00
2008 07 15 04 50   2  8.6 10.3  1.50  5.88  4.70 332 1015.4  12.3  12.8  11.2 99.0 99.00
2008 07 15 05 50   3 10.3 12.2  1.58  5.56  4.94 339 1015.5  12.3  12.8  11.1 99.0 99.00
2008 07 15 06 50   2 10.0 12.0  1.68  5.88  4.92 331 1015.4  12.2  12.7  10.9 99.0 99.00
2008 07 15 07 50 360  8.8 10.6  1.69  6.25  4.80 336 1015.5  12.2  12.7  11.0 99.0 99.00
2008 07 15 08 50   5  8.7 10.4  1.60  6.67  4.82 337 1015.4  12.1  12.6  10.7 99.0 99.00
2008 07 15 09 50   2  8.8 10.8  1.50  6.67  4.76 326 1015.4  12.0  12.6  10.7 99.0 99.00
2008 07 15 10 50   1  8.2  9.4  1.61  6.67  4.88 330 1015.6  12.0  12.6  10.6 99.0 99.00
2008 07 15 11 50   3  7.1  8.2  1.51  6.67  4.83 327 1015.7  11.8  12.5  10.7 99.0 99.00
2008 07 15 12 50 356  7.0  8.0  1.37  6.67  4.62 326 1016.0  11.8  12.4  10.8 99.0 99.00
2008 07 15 13 50 354  6.8  7.9  1.43  6.25  4.67 333 1016.2  11.9  12.4  11.1 99.0 99.00
2008 07 15 14 50 343  7.0  8.2  1.44  6.25  4.91 323 1016.6  12.0  12.4  11.4 99.0 99.00
2008 07 15 15 50 350  6.6  8.0  1.49  6.25  5.05 320 1016.8  12.0  12.4  11.3 99.0 99.00
2008 07 15 16 50 348  7.8  9.3  1.45  7.69  4.86 315 1017.2  12.1  12.4  11.1 99.0 99.00
2008 07 15 17 50 345  7.4  8.4  1.48  6.25  4.94 321 1017.4  12.1  12.6  11.0 99.0 99.00
2008 07 15 18 50 347  7.8  9.0  1.51  5.56  4.99 326 1017.5  12.3  12.8  11.1 99.0 99.00
2008 07 15 19 50 349  8.1  9.2  1.41  6.25  4.64 315 1017.5  12.4  12.9  11.1 99.0 99.00
2008 07 15 20 50 348  8.9 10.5  1.37  5.56  4.63 322 1017.6  12.5  13.0  10.8 99.0 99.00
2008 07 15 21 50 347  7.5  9.3  1.42  6.25  4.67 317 1017.9  12.5  12.8  11.0 99.0 99.00
2008 07 15 22 50 345  7.4  8.8  1.32  5.88  4.54 314 1017.9  12.6  12.4  11.0 99.0 99.00
2008 07 15 23 50 344  7.1  8.1  1.16  5.88  4.32 318 1018.2  12.8  12.4  10.7 99.0 99.00
2008 07 16 00 50 344  6.5  7.8  1.21 16.00  4.60 206 1018.1  12.7  12.0  11.1 99.0 99.00
2008 07 16 01 50 345  5.3  6.0  1.13 16.00  4.59 236 1018.2  12.7  11.8  11.3 99.0 99.00
2008 07 16 02 50 344  5.7  6.6  1.10 16.00  4.66 214 1018.3  12.7  11.8  11.2 99.0 99.00
2008 07 16 03 50 343  5.7  6.8  1.13 16.00  4.71 222 1018.5  12.5  11.6  11.0 99.0 99.00
2008 07 16 04 50 347  6.5  8.4  1.13 16.00  4.73 248 1018.9  12.6  12.3  10.6 99.0 99.00
2008 07 16 05 50 345  7.1  8.7  1.21  6.67  5.04 317 1019.1  13.0  12.7  10.4 99.0 99.00
2008 07 16 06 50 335  5.0  6.6  1.18  7.14  5.13 315 1019.3  12.7  12.6  11.0 99.0 99.00
2008 07 16 07 50 333  6.1  8.2  1.26  6.67  5.22 327 1019.5  12.7  12.9  10.4 99.0 99.00
2008 07 16 08 50 351  4.5  5.4  1.29  5.88  5.06 329 1020.0  12.8  13.0  10.8 99.0 99.00
2008 07 16 09 50 355  2.7  3.2  1.24  6.67  5.04 324 1020.3  12.7  13.0  11.0 99.0 99.00
2008 07 16 10 50 340  2.3  2.8  1.21  6.67  5.05 324 1020.7  12.7  13.0  10.9 99.0 99.00
2008 07 16 11 50 322  4.2  5.1  1.33  6.25  5.11 320 1020.8  13.0  13.0  10.1 99.0 99.00
2008 07 16 12 50 311  3.4  4.2  1.24  6.25  5.18 323 1021.1  12.6  12.8  10.4 99.0 99.00
2008 07 16 13 50 330  3.2  4.2  1.29  6.67  5.05 318 1021.6  12.7  12.5   9.9 99.0 99.00
2008 07 16 14 50 322  2.0  2.6  1.19  6.67  5.08 321 1022.1  12.4  11.8  10.2 99.0 99.00
2008 07 16 15 50 313  1.7  2.2  1.27  6.67  5.24 320 1022.5  12.6  11.7  10.1 99.0 99.00
2008 07 16 16 50 338  1.0  1.4  1.13  7.69  5.36 320 1022.7  12.3  11.8  10.9 99.0 99.00
2008 07 16 17 50 180  0.1  0.3  1.12  7.14  5.63 322 1023.1  13.1  12.0  10.6 99.0 99.00
2008 07 16 18 50 324  1.6  2.0  1.20  7.69  5.79 329 1023.6  12.9  12.2  11.1 99.0 99.00
2008 07 16 19 50 359  2.2  2.5  1.25  6.67  6.01 320 1023.7  12.8  12.2  11.4 99.0 99.00
2008 07 16 20 50  25  3.1  3.6  1.31  7.69  5.91 326 1023.7  12.9  12.4  11.4 99.0 99.00
2008 07 16 21 50  27  2.0  2.4  1.34  7.14  5.97 327 1023.5  13.1  12.3  11.4 99.0 99.00
2008 07 16 22 50 340  1.7  2.2  1.42  8.33  6.31 327 1023.6  13.1  13.4  11.3 99.0 99.00
2008 07 16 23 50 313  1.8  2.4  1.59  8.33  6.07 336 1023.3  13.3  14.0  11.8 99.0 99.00
2008 07 17 00 50 349  3.9  4.8  1.56  7.69  6.06 334 1022.9  13.2  13.4  11.7 99.0 99.00
2008 07 17 01 50 344  3.7  4.6  1.61  8.33  5.94 331 1022.5  13.0  13.7  11.8 99.0 99.00
2008 07 17 02 50 348  5.5  6.9  1.38  7.69  5.90 331 1022.3  13.2  13.8  10.7 99.0 99.00
2008 07 17 03 50 348  5.6  7.0  1.22  7.69  5.59 330 1022.4  13.0  13.1  10.8 99.0 99.00
2008 07 17 04 50 351  6.3  7.7  1.19  7.14  5.32 326 1022.4  13.0  12.5  10.7 99.0 99.00
2008 07 17 05 50 343  6.4  7.6  1.09  7.14  5.06 317 1022.3  13.0  13.3  10.6 99.0 99.00
2008 07 17 06 50 356  6.1  7.5  1.15  7.14  5.06 324 1022.3  12.7  13.2  10.7 99.0 99.00
2008 07 17 07 50 359  4.7  6.4  1.09  7.69  5.06 329 1022.1  12.4  12.9  10.4 99.0 99.00
2008 07 17 08 50 348  5.8  7.6  1.07  7.14  5.03 323 1022.0  12.4  12.7  10.3 99.0 99.00
2008 07 17 09 50 360  5.3  7.1  1.06  6.67  5.09 325 1021.9  12.4  12.5  10.5 99.0 99.00
2008 07 17 10 50 354  5.8  6.8  1.14 14.81  5.14 223 1021.8  12.4  12.4  10.6 99.0 99.00
