#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC   mi    ft
2004 06 05 15 00 231  4.2  5.1  2.12  9.09  6.97 236 1015.7  14.1 999.0 999.0 99.0 99.00
2004 06 05 16 00 225  4.0  5.0  2.00  9.09  6.97 238 1015.7  14.2 999.0 999.0 99.0 99.00
2004 06 05 17 00 220  4.4  6.1  1.92 10.00  7.11 247 1015.4  14.2 999.0 999.0 99.0 99.00
2004 06 05 18 00 209  5.3  6.4  2.05  9.09  7.01 239 1015.0  14.4 999.0 999.0 99.0 99.00
2004 06 05 19 00 204  6.8  8.1  2.14 10.00  6.93 251 1015.0  14.4 999.0 999.0 99.0 99.00
2004 06 05 20 00 203  7.8  9.4  2.11  9.09  6.76 246 1014.9  14.4 999.0 999.0 99.0 99.00
2004 06 05 21 00 202  6.9  8.9  2.10  9.09  6.50 253 1014.8  13.3 999.0 999.0 99.0 99.00
2004 06 05 22 00 234  8.5 10.3  2.07  9.09  6.11 247 1014.4  13.6 999.0 999.0 99.0 99.00
2004 06 05 23 00 215  6.9  8.1  2.23  9.09  6.33 257 1014.4  13.6 999.0 999.0 99.0 99.00
2004 06 06 00 00 216  8.0  9.3  2.12  8.33  6.36 247 1014.2  14.1 999.0 999.0 99.0 99.00
2004 06 06 01 00 220  8.7 10.8  2.05  9.09  5.96 258 1014.1  14.0 999.0 999.0 99.0 99.00
2004 06 06 02 00 227  9.0 10.5  2.18  9.09  6.02 252 1013.5  14.0 999.0 999.0 99.0 99.00
2004 06 06 03 00 216  7.6  9.3  2.25  9.09  6.18 253 1013.4  13.6 999.0 999.0 99.0 99.00
2004 06 06 04 00 246  7.4  8.9  2.10  9.09  5.95 252 1013.4  12.3 999.0 999.0 99.0 99.00
2004 06 06 05 00 224  6.9  8.5  2.14 10.00  6.53 250 1013.3  13.2 999.0 999.0 99.0 99.00
2004 06 06 06 00 231  7.8  9.5  2.28 11.11  6.41 264 1013.3  12.6 999.0 999.0 99.0 99.00
2004 06 06 07 00 224  7.5  8.9  2.42 10.00  6.71 250 1012.8  12.9 999.0 999.0 99.0 99.00
2004 06 06 08 00 225  7.8  9.7  2.41 10.00  6.68 262 1012.7  12.9 999.0 999.0 99.0 99.00
2004 06 06 09 00 227  4.0  5.1  2.25 11.11  6.71 269 1012.0  12.9 999.0 999.0 99.0 99.00
2004 06 06 10 00 215  5.2  6.5  2.66 11.11  7.29 262 1011.8  12.7 999.0 999.0 99.0 99.00
2004 06 06 11 00 227  4.9  5.9  2.80 10.00  7.38 259 1011.4  13.4 999.0 999.0 99.0 99.00
2004 06 06 12 00 221  5.2  6.3  3.09 12.50  7.83 255 1011.1  13.4 999.0 999.0 99.0 99.00
2004 06 06 13 00 211  4.9  6.1  3.39 10.00  8.01 268 1010.8  13.4 999.0 999.0 99.0 99.00
2004 06 06 14 00 222  4.6  6.4  3.66 12.50  8.52 261 1010.4  13.5 999.0 999.0 99.0 99.00
2004 06 06 15 00 204  6.8  8.3  3.50 12.50  8.26 266 1010.2  13.5 999.0 999.0 99.0 99.00
2004 06 06 16 00 196  5.5  6.7  3.49 12.50  8.59 267 1009.8  13.6 999.0 999.0 99.0 99.00
2004 06 06 17 00 191  5.7  6.6  3.47 12.50  8.39 267 1009.5  12.6 999.0 999.0 99.0 99.00
2004 06 06 18 00 173  5.9  7.0  3.45 12.50  8.44 261 1009.3  13.3 999.0 999.0 99.0 99.00
2004 06 06 19 00 237  6.7  8.2  3.43 12.50  8.54 264 1009.4  12.2 999.0 999.0 99.0 99.00
2004 06 06 20 00 250  5.6  7.2  3.03 12.50  8.17 263 1009.4  13.3 999.0 999.0 99.0 99.00
2004 06 06 21 00 254  7.8  9.3  3.14 12.50  8.16 261 1009.5  13.6 999.0 999.0 99.0 99.00
2004 06 06 22 00 256  6.8  8.5  3.08 12.50  8.28 264 1009.6  13.4 999.0 999.0 99.0 99.00
2004 06 06 23 00 249  6.4  8.0  2.92 12.50  7.71 266 1010.1  13.4 999.0 999.0 99.0 99.00
2004 06 07 00 00 270  6.9  8.6  3.35 12.50  8.25 268 1010.2  13.1 999.0 999.0 99.0 99.00
2004 06 07 01 00 257  6.5  7.9  3.09 12.50  7.90 265 1010.4  13.0 999.0 999.0 99.0 99.00
2004 06 07 02 00 257  7.6  9.3  2.84 12.50  7.67 265 1010.3  12.9 999.0 999.0 99.0 99.00
2004 06 07 03 00 251  6.4  7.8  2.92 12.50  7.87 270 1010.4  12.9 999.0 999.0 99.0 99.00
2004 06 07 04 00 246  6.3  7.6  2.79 11.11  7.54 271 1010.9  12.9 999.0 999.0 99.0 99.00
2004 06 07 05 00 252  5.4  6.8  2.78 12.50  7.71 276 1011.1  12.8 999.0 999.0 99.0 99.00
2004 06 07 06 00 267  4.5  5.9  2.91 12.50  7.79 275 1011.2  12.9 999.0 999.0 99.0 99.00
2004 06 07 07 00 244  2.9  3.8  2.74 11.11  7.28 265 1011.2  12.7 999.0 999.0 99.0 99.00
2004 06 07 08 00 258  2.6  3.7  3.16 12.50  7.74 272 1011.1  12.7 999.0 999.0 99.0 99.00
2004 06 07 09 00 255  1.4  2.6  2.95 10.00  7.93 268 1011.0  12.1 999.0 999.0 99.0 99.00
2004 06 07 10 00 262  0.7  1.8  2.82 11.11  7.39 275 1011.1  12.5 999.0 999.0 99.0 99.00
2004 06 07 11 00 243  1.3  2.1  2.86 11.11  7.77 268 1011.2  12.5 999.0 999.0 99.0 99.00
2004 06 07 12 00 202  0.1  0.7  2.78 11.11  7.63 270 1011.1  12.2 999.0 999.0 99.0 99.00
2004 06 07 13 00  70  0.5  1.7  2.40 10.00  7.61 269 1011.3  12.5 999.0 999.0 99.0 99.00
2004 06 07 14 00 123  1.7  3.3  2.47 11.11  7.78 273 1011.5  12.3 999.0 999.0 99.0 99.00
2004 06 07 15 00  53  1.5  2.6  2.61 11.11  7.69 274 1011.9  12.6 999.0 999.0 99.0 99.00
2004 06 07 16 00 144  4.2  5.3  2.42 10.00  7.81 268 1012.4  12.4 999.0 999.0 99.0 99.00
2004 06 07 17 00 178  2.0  2.6  2.25 11.11  7.35 269 1012.7  12.5 999.0 999.0 99.0 99.00
2004 06 07 18 00 170  0.3  1.0  2.41 11.11  8.12 274 1013.0  13.2 999.0 999.0 99.0 99.00
2004 06 07 19 00  23  0.1  0.7  2.40 11.11  7.93 274 1013.2  13.3 999.0 999.0 99.0 99.00
2004 06 07 20 00  61  0.3  1.6  2.50 10.00  8.05 278 1013.4  13.6 999.0 999.0 99.0 99.00
2004 06 07 21 00 326  1.7  2.5  2.48 11.11  8.34 277 1013.4  13.4 999.0 999.0 99.0 99.00
2004 06 07 22 00 333  3.4  4.3  2.13 10.00  7.50 278 1013.6  13.6 999.0 999.0 99.0 99.00
2004 06 07 23 00 313  3.5  4.5  2.36 11.11  7.97 277 1013.7  14.0 999.0 999.0 99.0 99.00
2004 06 08 00 00 318  5.4  6.4  2.28 11.11  7.96 272 1013.5  14.1 999.0 999.0 99.0 99.00
2004 06 08 01 00 319  5.8  6.8  2.09 10.00  7.32 270 1013.6  14.2 999.0 999.0 99.0 99.00
2004 06 08 02 00 321  5.8  7.2  2.06 10.00  7.05 278 1013.5  14.3 999.0 999.0 99.0 99.00
2004 06 08 03 00 322  6.3  7.5  2.27 10.00  7.27 271 1013.9  14.1 999.0 999.0 99.0 99.00
2004 06 08 04 00 321  6.0  7.2  2.16  9.09  6.89 274 1013.5  14.1 999.0 999.0 99.0 99.00
2004 06 08 05 00 322  5.8  6.9  2.32 10.00  7.13 280 1014.1  14.1 999.0 999.0 99.0 99.00
2004 06 08 06 00 318  4.9  6.1  2.33 11.11  6.94 275 1014.2  14.2 999.0 999.0 99.0 99.00
2004 06 08 07 00 321  5.5  6.7  2.15 11.11  7.22 280 1014.2  14.2 999.0 999.0 99.0 99.00
2004 06 08 08 00 307  5.2  6.4  2.17 10.00  6.88 281 1014.0  14.2 999.0 999.0 99.0 99.00
2004 06 08 09 00 308  7.1  8.4  1.98 11.11  6.81 271 1013.4  14.2 999.0 999.0 99.0 99.00
2004 06 08 10 00 317  8.0  9.7  2.40 10.00  6.87 277 1013.3  13.8 999.0 999.0 99.0 99.00
2004 06 08 11 00 314  7.2  8.7  2.23 10.00  6.67 279 1013.3  13.7 999.0 999.0 99.0 99.00
2004 06 08 12 00 322  7.6  8.9  2.45 10.00  6.66 278 1012.9  13.7 999.0 999.0 99.0 99.00
2004 06 08 13 00 310  9.0 10.7  2.15 10.00  6.31 274 1012.7  13.8 999.0 999.0 99.0 99.00
2004 06 08 14 00 316  6.1  7.7  2.33 10.00  6.30 277 1013.5  13.7 999.0 999.0 99.0 99.00
2004 06 08 15 00 325  6.3  8.0  2.24 10.00  6.26 274 1013.9  13.7 999.0 999.0 99.0 99.00
2004 06 08 16 00 329  6.1  7.4  2.33 10.00  6.34 277 1014.0  13.6 999.0 999.0 99.0 99.00
2004 06 08 17 00 328  6.0  7.3  2.46  9.09  6.51 278 1013.9  13.4 999.0 999.0 99.0 99.00
2004 06 08 18 00 314  6.2  8.2  2.70  9.09  6.71 280 1013.4  13.4 999.0 999.0 99.0 99.00
2004 06 08 19 00 315  6.6  8.2  2.51  9.09  6.69 271 1013.6  13.4 999.0 999.0 99.0 99.00
2004 06 08 20 00 326  5.8  6.8  2.69  8.33  6.89 285 1014.0  13.3 999.0 999.0 99.0 99.00
2004 06 08 21 00 318  5.1  6.0  2.50  8.33  6.69 278 1014.1  13.4 999.0 999.0 99.0 99.00
2004 06 08 22 00 308  4.3  5.4  2.78  8.33  6.96 291 1014.0  13.5 999.0 999.0 99.0 99.00
2004 06 08 23 00 309  3.3  4.0  2.58  9.09  6.82 285 1013.9  13.6 999.0 999.0 99.0 99.00
2004 06 09 00 00 298  4.3  5.7  2.59  9.09  6.89 288 1013.7  13.7 999.0 999.0 99.0 99.00
2004 06 09 01 00 289  3.2  4.3  2.69  8.33  6.87 296 1014.1  13.7 999.0 999.0 99.0 99.00
2004 06 09 02 00 287  4.8  5.8  2.50  8.33  6.81 296 1013.5  13.7 999.0 999.0 99.0 99.00
2004 06 09 03 00 275  5.2  6.4  2.21  9.09  6.44 285 1013.5  13.7 999.0 999.0 99.0 99.00
2004 06 09 04 00 282  2.8  3.9  2.18  8.33  6.41 291 1014.0  13.8 999.0 999.0 99.0 99.00
2004 06 09 05 00 266  3.6  4.8  2.21  7.69  6.28 299 1014.2  13.4 999.0 999.0 99.0 99.00
2004 06 09 06 00 256  3.7  4.8  2.18  8.33  6.26 291 1014.4  13.7 999.0 999.0 99.0 99.00
2004 06 09 07 00 252  3.4  4.4  1.96  8.33  6.31 283 1014.3  13.0 999.0 999.0 99.0 99.00
2004 06 09 08 00 270  2.9  4.0  1.91  8.33  6.36 287 1014.1  13.1 999.0 999.0 99.0 99.00
2004 06 09 09 00 282  4.6  5.7  2.07  7.69  6.52 294 1013.5  13.4 999.0 999.0 99.0 99.00
2004 06 09 10 00 287  5.4  6.8  2.17  9.09  6.71 284 1013.2  13.7 999.0 999.0 99.0 99.00
2004 06 09 11 00 285  5.4  6.8  2.17  8.33  6.60 286 1012.7  13.0 999.0 999.0 99.0 99.00
2004 06 09 12 00 290  5.8  7.2  2.27  8.33  6.65 286 1012.3  13.1 999.0 999.0 99.0 99.00
2004 06 09 13 00 292  4.4  5.6  2.41  8.33  6.82 294 1012.5  12.9 999.0 999.0 99.0 99.00
2004 06 09 14 00 304  4.6  5.9  2.35  9.09  6.89 289 1012.7  12.9 999.0 999.0 99.0 99.00
2004 06 09 15 00 291  6.7  7.9  2.67  8.33  7.25 297 1012.6  12.6 999.0 999.0 99.0 99.00
2004 06 09 16 00 289  4.0  5.9  2.44  9.09  6.85 305 1012.7  12.8 999.0 999.0 99.0 99.00
2004 06 09 17 00 307  3.7  5.7  2.55  9.09  7.09 301 1012.7  12.7 999.0 999.0 99.0 99.00
2004 06 09 18 00 289  4.1  5.1  2.91  9.09  7.46 292 1013.0  12.7 999.0 999.0 99.0 99.00
2004 06 09 19 00 306  4.2  5.5  2.58  9.09  7.23 303 1013.1  12.8 999.0 999.0 99.0 99.00
2004 06 09 20 00 286  5.0  6.1  2.51  9.09  7.27 301 1013.3  13.3 999.0 999.0 99.0 99.00
2004 06 09 21 00 300  5.2  6.5  2.84 10.00  7.53 305 1013.3  12.8 999.0 999.0 99.0 99.00
2004 06 09 22 00 285  6.4  7.9  2.90  9.09  7.47 305 1013.3  13.1 999.0 999.0 99.0 99.00
2004 06 09 23 00 277  6.4  7.7  3.31 10.00  7.63 301 1013.3  12.9 999.0 999.0 99.0 99.00
2004 06 10 00 00 284  9.0 10.8  3.28 10.00  7.35 315 1013.1  12.9 999.0 999.0 99.0 99.00
2004 06 10 01 00 289  9.0 11.2  3.44 11.11  7.63 314 1013.3  12.9 999.0 999.0 99.0 99.00
2004 06 10 02 00 296  9.2 10.9  3.63 10.00  7.55 313 1013.4  12.9 999.0 999.0 99.0 99.00
2004 06 10 03 00 303  9.3 11.7  3.40 10.00  7.24 309 1013.9  13.0 999.0 999.0 99.0 99.00
2004 06 10 04 00 295  9.1 11.5  3.56 10.00  7.30 315 1014.2  13.4 999.0 999.0 99.0 99.00
2004 06 10 05 00 301  8.7 10.8  3.17 10.00  6.91 313 1014.8  13.5 999.0 999.0 99.0 99.00
2004 06 10 06 00 304  8.6 11.5  3.12 10.00  6.92 309 1015.0  13.4 999.0 999.0 99.0 99.00
2004 06 10 07 00 298  6.9  8.6  3.16 10.00  7.20 315 1015.7  12.3 999.0 999.0 99.0 99.00
2004 06 10 08 00 295  6.2  7.9  2.91 10.00  7.00 313 1015.8  12.6 999.0 999.0 99.0 99.00
2004 06 10 09 00 288  8.1 10.5  2.96 10.00  7.14 316 1015.8  12.5 999.0 999.0 99.0 99.00
2004 06 10 10 00 285  7.6 10.0  3.29 10.00  7.05 317 1016.2  12.3 999.0 999.0 99.0 99.00
2004 06 10 11 00 298  8.1  9.9  3.10 10.00  7.29 315 1016.4  12.3 999.0 999.0 99.0 99.00
2004 06 10 12 00 293  7.3 10.0  3.45 10.00  7.37 319 1016.5  12.4 999.0 999.0 99.0 99.00
2004 06 10 13 00 289  7.9 10.6  3.51 10.00  7.57 313 1017.0  12.9 999.0 999.0 99.0 99.00
2004 06 10 14 00 287  8.4 10.4  3.44 10.00  7.36 319 1017.4  12.7 999.0 999.0 99.0 99.00
2004 06 10 15 00 259  5.2  6.4  3.50 10.00  7.16 317 1018.1  12.5 999.0 999.0 99.0 99.00
2004 06 10 16 00 282  6.2  8.4  3.19 10.00  7.19 312 1018.7  12.6 999.0 999.0 99.0 99.00
2004 06 10 17 00 263  4.0  5.9  3.40 10.00  7.40 315 1019.3  12.6 999.0 999.0 99.0 99.00
2004 06 10 18 00 281  5.5  6.9  2.99 10.00  7.11 321 1019.5  12.8 999.0 999.0 99.0 99.00
2004 06 10 19 00 256  6.5  8.2  2.91 10.00  7.11 319 1019.6  12.8 999.0 999.0 99.0 99.00
2004 06 10 20 00 271  6.6  7.6  2.70 10.00  6.74 317 1020.1  12.8 999.0 999.0 99.0 99.00
2004 06 10 21 00 272  5.3  6.6  2.50 10.00  6.65 316 1020.4  13.1 999.0 999.0 99.0 99.00
2004 06 10 22 00 284  7.1  8.9  2.48 10.00  6.90 322 1020.6  12.9 999.0 999.0 99.0 99.00
2004 06 10 23 00 280  6.3  7.8  2.37 10.00  6.65 317 1020.8  12.8 999.0 999.0 99.0 99.00
2004 06 11 00 00 278  6.6  8.3  2.57  9.09  6.79 312 1020.9  12.6 999.0 999.0 99.0 99.00
2004 06 11 01 00 299  5.9  7.7  2.97 10.00  7.08 314 1021.0  12.9 999.0 999.0 99.0 99.00
2004 06 11 02 00 294  5.2  7.3  2.71 10.00  7.10 315 1021.1  12.8 999.0 999.0 99.0 99.00
2004 06 11 03 00 301  5.4  7.7  3.04 10.00  7.19 316 1021.0  12.9 999.0 999.0 99.0 99.00
2004 06 11 04 00 286  6.1  7.4  2.65  9.09  6.76 311 1021.1  12.6 999.0 999.0 99.0 99.00
2004 06 11 05 00 291  5.1  7.1  2.69  9.09  7.25 311 1021.2  12.3 999.0 999.0 99.0 99.00
2004 06 11 06 00 310  6.0  7.2  2.61  9.09  6.82 311 1021.2  12.6 999.0 999.0 99.0 99.00
2004 06 11 07 00 306  7.7 11.0  2.37  9.09  6.67 318 1021.3  12.1 999.0 999.0 99.0 99.00
2004 06 11 08 00 275  3.0  4.0  2.28  8.33  6.39 316 1021.8  11.6 999.0 999.0 99.0 99.00
2004 06 11 09 00 279  4.2  5.0  2.12  9.09  6.44 319 1021.2  11.8 999.0 999.0 99.0 99.00
2004 06 11 10 00 286  6.6  7.9  2.14  9.09  6.60 321 1021.1  12.2 999.0 999.0 99.0 99.00
2004 06 11 11 00 284  7.3  8.9  2.11  9.09  6.27 318 1021.2  12.1 999.0 999.0 99.0 99.00
2004 06 11 12 00 314  7.9  9.1  2.17  9.09  6.32 315 1021.1  11.8 999.0 999.0 99.0 99.00
2004 06 11 13 00 292  4.9  6.2  2.26  9.09  6.46 313 1021.1  12.1 999.0 999.0 99.0 99.00
2004 06 11 14 00 322  3.3  5.2  2.23  8.33  6.63 312 1021.1  11.7 999.0 999.0 99.0 99.00
2004 06 11 15 00 297  3.6  4.8  2.36  9.09  6.79 313 1021.2  12.1 999.0 999.0 99.0 99.00
2004 06 11 16 00 342  4.2  5.6  1.84  8.33  6.51 316 1021.6  11.4 999.0 999.0 99.0 99.00
2004 06 11 17 00 317  2.2  3.1  1.99  9.09  6.68 312 1021.8  11.9 999.0 999.0 99.0 99.00
2004 06 11 18 00 298  4.6  6.0  1.91  9.09  6.55 307 1022.0  12.3 999.0 999.0 99.0 99.00
2004 06 11 19 00 297  3.1  4.0  1.75  7.69  6.46 312 1022.0  12.7 999.0 999.0 99.0 99.00
2004 06 11 20 00 304  3.4  5.0  1.79  8.33  6.59 318 1022.3  12.5 999.0 999.0 99.0 99.00
2004 06 11 21 00 284  2.5  3.4  1.73  9.09  6.57 307 1022.1  12.5 999.0 999.0 99.0 99.00
2004 06 11 22 00 295  1.5  2.5  1.66  8.33  6.33 310 1022.4  12.6 999.0 999.0 99.0 99.00
2004 06 11 23 00 260  1.8  2.5  1.60  8.33  6.37 320 1022.2  12.6 999.0 999.0 99.0 99.00
2004 06 12 00 00 284  2.6  3.7  1.65  7.69  6.55 311 1022.1  12.9 999.0 999.0 99.0 99.00
2004 06 12 01 00 304  2.5  3.6  1.54  8.33  6.34 306 1022.0  12.9 999.0 999.0 99.0 99.00
2004 06 12 02 00 293  2.4  3.5  1.59  8.33  6.39 316 1022.0  13.3 999.0 999.0 99.0 99.00
2004 06 12 03 00 270  2.6  3.5  1.61  7.69  6.39 309 1022.1  12.9 999.0 999.0 99.0 99.00
2004 06 12 04 00 273  1.6  2.4  1.51  7.69  6.31 308 1021.3  12.6 999.0 999.0 99.0 99.00
2004 06 12 05 00 280  2.1  3.3  1.44  8.33  6.29 304 1021.7  12.7 999.0 999.0 99.0 99.00
2004 06 12 06 00 279  0.9  2.2  1.34  8.33  6.44 307 1021.2  12.6 999.0 999.0 99.0 99.00
2004 06 12 07 00 262  1.8  2.7  1.30  8.33  6.25 304 1021.1  12.6 999.0 999.0 99.0 99.00
2004 06 12 08 00 270  2.1  2.8  1.28  8.33  6.34 308 1020.9  12.5 999.0 999.0 99.0 99.00
2004 06 12 09 00 259  1.0  1.5  1.21  8.33  6.47 289 1020.5  12.5 999.0 999.0 99.0 99.00
2004 06 12 10 00 253  0.2  0.7  1.19  7.69  6.71 301 1019.9  12.3 999.0 999.0 99.0 99.00
2004 06 12 11 00 204  1.5  2.2  1.16  8.33  6.83 293 1019.6  12.5 999.0 999.0 99.0 99.00
2004 06 12 12 00 182  1.7  2.5  1.12  8.33  6.67 290 1019.0  12.2 999.0 999.0 99.0 99.00
2004 06 12 13 00 177  2.5  3.2  1.01 14.29  6.64 218 1018.9  12.5 999.0 999.0 99.0 99.00
2004 06 12 14 00 177  3.4  4.1  1.13  8.33  6.98 287 1018.8  12.6 999.0 999.0 99.0 99.00
2004 06 12 15 00 185  4.4  5.4  1.11  7.69  6.84 295 1018.8  12.6 999.0 999.0 99.0 99.00
2004 06 12 16 00 177  5.1  6.1  1.15 11.11  7.00 288 1018.6  12.8 999.0 999.0 99.0 99.00
2004 06 12 17 00 175  5.7  7.1  1.20 12.50  7.17 285 1018.1  12.9 999.0 999.0 99.0 99.00
2004 06 12 18 00 180  7.2  8.8  1.12 14.29  5.96 243 1017.8  13.3 999.0 999.0 99.0 99.00
2004 06 12 19 00 184  7.4  8.7  1.26 11.11  5.27 284 1017.7  13.4 999.0 999.0 99.0 99.00
2004 06 12 20 00 183  8.2  9.5  1.37 11.11  5.20 299 1017.5  13.5 999.0 999.0 99.0 99.00
2004 06 12 21 00 184  8.1  9.4  1.36 11.11  5.58 288 1017.5  13.5 999.0 999.0 99.0 99.00
2004 06 12 22 00 184  9.2 11.0  1.37 11.11  5.29 291 1017.3  13.4 999.0 999.0 99.0 99.00
2004 06 12 23 00 184  9.7 11.4  1.60 10.00  5.47 294 1016.8  13.3 999.0 999.0 99.0 99.00
2004 06 13 00 00 182 10.6 12.4  1.80 11.11  5.54 298 1016.3  13.3 999.0 999.0 99.0 99.00
2004 06 13 01 00 184 10.1 12.4  1.99  5.26  5.54 201 1015.8  12.8 999.0 999.0 99.0 99.00
2004 06 13 02 00 187 10.0 11.4  2.22  5.56  5.54 223 1015.5  13.5 999.0 999.0 99.0 99.00
2004 06 13 03 00 191  9.3 11.7  2.16  5.56  5.59 204 1014.8  14.1 999.0 999.0 99.0 99.00
2004 06 13 04 00 194 11.1 14.0  2.27  5.56  5.49 209 1014.2  14.1 999.0 999.0 99.0 99.00
2004 06 13 05 00 193 11.1 13.7  2.28  5.56  5.39 204 1014.1  13.9 999.0 999.0 99.0 99.00
2004 06 13 06 00 193 11.5 13.7  2.48  7.14  5.59 261 1014.0  13.6 999.0 999.0 99.0 99.00
2004 06 13 07 00 197 11.3 13.2  2.81  6.25  5.81 999 1014.0  13.7 999.0 999.0 99.0 99.00
2004 06 13 08 00 218  9.3 11.7  2.52  6.25  5.73 203 1014.3  14.1 999.0 999.0 99.0 99.00
2004 06 13 09 00 232  6.5  7.9  2.46  6.67  6.08 224 1014.8  14.1 999.0 999.0 99.0 99.00
2004 06 13 10 00 255  5.7  6.9  2.58  6.67  6.36 220 1015.5  13.7 999.0 999.0 99.0 99.00
2004 06 13 11 00 268  7.6  9.4  2.65  9.09  6.48 279 1015.8  13.3 999.0 999.0 99.0 99.00
2004 06 13 12 00 257  7.0  8.6  2.50  9.09  6.61 275 1016.5  13.4 999.0 999.0 99.0 99.00
2004 06 13 13 00 266  7.0  8.8  2.67  9.09  6.71 275 1017.0  13.4 999.0 999.0 99.0 99.00
2004 06 13 14 00 265  7.8  9.7  2.61 10.00  6.68 285 1017.7  13.3 999.0 999.0 99.0 99.00
2004 06 13 15 00 285  6.0  7.4  2.83 10.00  6.77 284 1018.8  12.9 999.0 999.0 99.0 99.00
2004 06 13 16 00 269  4.9  6.2  2.73 10.00  7.07 284 1019.6  13.4 999.0 999.0 99.0 99.00
2004 06 13 17 00 233  5.5  6.8  2.57 11.11  6.92 288 1019.9  13.3 999.0 999.0 99.0 99.00
2004 06 13 18 00 276  4.2  5.4  2.67  9.09  6.96 274 1020.6  13.0 999.0 999.0 99.0 99.00
2004 06 13 19 00 255  1.8  3.0  2.65 10.00  7.51 276 1021.2  13.4 999.0 999.0 99.0 99.00
2004 06 13 20 00 236  4.4  5.6  2.64 11.11  7.33 278 1021.9  13.6 999.0 999.0 99.0 99.00
2004 06 13 21 00 267  4.9  6.2  2.67 12.50  7.55 284 1022.2  13.3 999.0 999.0 99.0 99.00
2004 06 13 22 00 251  5.1  6.3  2.76 11.11  7.51 283 1022.6  13.7 999.0 999.0 99.0 99.00
2004 06 13 23 00 250  5.9  7.5  2.81 12.50  7.71 283 1022.8  13.7 999.0 999.0 99.0 99.00
2004 06 14 00 00 248  5.3  6.6  2.76 12.50  7.82 279 1022.9  13.6 999.0 999.0 99.0 99.00
2004 06 14 01 00 244  5.5  6.7  2.57 11.11  7.31 285 1023.0  13.6 999.0 999.0 99.0 99.00
2004 06 14 02 00 245  6.1  8.2  2.49 11.11  7.18 283 1023.1  13.4 999.0 999.0 99.0 99.00
2004 06 14 03 00 259  5.4  7.0  2.74 11.11  7.31 281 1023.1  13.4 999.0 999.0 99.0 99.00
2004 06 14 04 00 256  4.9  6.6  2.48 11.11  7.32 285 1023.5  12.9 999.0 999.0 99.0 99.00
2004 06 14 05 00 245  4.2  6.4  2.37 10.00  7.20 282 1023.7  12.7 999.0 999.0 99.0 99.00
2004 06 14 06 00 271  4.8  6.2  2.42 12.50  7.29 284 1023.9  12.9 999.0 999.0 99.0 99.00
2004 06 14 07 00 255  4.2  5.1  2.37 11.11  7.37 286 1024.1  12.9 999.0 999.0 99.0 99.00
2004 06 14 08 00 245  4.5  6.3  2.42 10.00  7.32 280 1024.2  13.1 999.0 999.0 99.0 99.00
2004 06 14 09 00 259  5.8  7.2  2.39 11.11  7.52 282 1024.3  12.9 999.0 999.0 99.0 99.00
2004 06 14 10 00 267  5.7  7.0  2.36 12.50  7.67 290 1024.5  12.9 999.0 999.0 99.0 99.00
2004 06 14 11 00 273  5.2  6.7  2.86 11.11  8.28 284 1025.0  12.9 999.0 999.0 99.0 99.00
2004 06 14 12 00 259  5.0  7.0  2.98 12.50  8.38 286 1025.1  12.9 999.0 999.0 99.0 99.00
2004 06 14 13 00 288  4.8  7.1  3.75 12.50  9.18 285 1025.2  12.9 999.0 999.0 99.0 99.00
2004 06 14 14 00 288  4.0  5.7  3.45 12.50  8.80 282 1025.7  12.9 999.0 999.0 99.0 99.00
2004 06 14 15 00 282  4.1  5.5  3.83 11.11  8.98 284 1026.0  13.1 999.0 999.0 99.0 99.00
2004 06 14 16 00 277  4.2  5.8  3.52 12.50  8.56 280 1026.5  12.9 999.0 999.0 99.0 99.00
2004 06 14 17 00 292  4.1  5.3  3.74 12.50  8.79 289 1026.8  13.0 999.0 999.0 99.0 99.00
2004 06 14 18 00 297  3.7  5.2  3.37 12.50  8.44 281 1027.2  12.9 999.0 999.0 99.0 99.00
2004 06 14 19 00 293  3.6  5.1  3.06 10.00  8.09 286 1027.4  13.1 999.0 999.0 99.0 99.00
2004 06 14 20 00 295  4.0  5.3  2.86 11.11  7.96 282 1027.4  13.0 999.0 999.0 99.0 99.00
2004 06 14 21 00 307  3.6  4.8  2.94 12.50  8.33 283 1027.5  13.2 999.0 999.0 99.0 99.00
2004 06 14 22 00 305  3.8  5.1  2.97 12.50  8.32 283 1027.5  13.3 999.0 999.0 99.0 99.00
2004 06 14 23 00 306  4.1  5.2  2.97 12.50  8.61 285 1027.4  13.3 999.0 999.0 99.0 99.00
2004 06 15 00 00 307  3.7  4.9  3.32 12.50  9.13 286 1027.2  13.3 999.0 999.0 99.0 99.00
2004 06 15 01 00 309  3.9  5.0  2.80 12.50  8.31 287 1026.8  13.3 999.0 999.0 99.0 99.00
2004 06 15 02 00 319  4.7  6.4  2.91 12.50  8.60 288 1026.7  13.4 999.0 999.0 99.0 99.00
2004 06 15 03 00 325  5.3  6.4  2.73 12.50  8.64 288 1026.4  13.3 999.0 999.0 99.0 99.00
2004 06 15 04 00 329  6.0  7.3  3.10 12.50  9.04 286 1026.5  13.3 999.0 999.0 99.0 99.00
2004 06 15 05 00 339  5.6  6.8  2.61 11.11  7.88 287 1026.3  13.2 999.0 999.0 99.0 99.00
