#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC   mi    ft
2005 09 19 02 00 318  4.3  5.1  1.10 16.67 10.71 221 1019.0  15.2 999.0 999.0 99.0 99.00
2005 09 19 03 00 321  3.4  4.1  1.13 16.67  9.87 234 1018.9  14.9 999.0 999.0 99.0 99.00
2005 09 19 04 00 325  3.7  4.3  1.00 10.00  9.30 289 1019.0  15.2 999.0 999.0 99.0 99.00
2005 09 19 05 00 329  2.4  2.9  1.08 16.67 10.35 221 1019.0  15.2 999.0 999.0 99.0 99.00
2005 09 19 06 00  61  0.4  0.6  1.06 16.67 10.35 221 1019.1  15.0 999.0 999.0 99.0 99.00
2005 09 19 07 00 119  1.2  1.5  0.95 16.67  9.86 205 1019.0  14.5 999.0 999.0 99.0 99.00
2005 09 19 08 00 129  2.1  2.7  0.94 16.67  9.67 208 1019.0  14.3 999.0 999.0 99.0 99.00
2005 09 19 09 00 146  2.6  3.1  1.17 16.67 10.87 210 1019.0  14.1 999.0 999.0 99.0 99.00
2005 09 19 10 00 144  2.1  2.5  0.93 16.67  9.39 211 1019.0  14.1 999.0 999.0 99.0 99.00
2005 09 19 11 00 149  3.6  4.1  0.99 16.67  9.27 201 1018.9  14.1 999.0 999.0 99.0 99.00
2005 09 19 12 00 163  4.0  4.7  1.10 16.67  9.09 212 1019.0  14.2 999.0 999.0 99.0 99.00
2005 09 19 13 00 162  4.8  5.7  1.18 16.67  9.66 216 1019.0  14.4 999.0 999.0 99.0 99.00
2005 09 19 14 00 180  4.3  5.0  1.25 16.67  9.39 218 1019.6  14.4 999.0 999.0 99.0 99.00
2005 09 19 15 00 174  4.8  5.6  1.15 16.67  8.46 217 1020.0  14.2 999.0 999.0 99.0 99.00
2005 09 19 16 00 172  4.8  5.6  1.40 16.67  8.92 285 1020.4  14.3 999.0 999.0 99.0 99.00
2005 09 19 17 00 168  4.2  5.7  2.00 16.67 10.59 296 1020.8  14.4 999.0 999.0 99.0 99.00
2005 09 19 18 00 180  4.3  5.1  2.10 16.67 10.13 296 1020.9  14.4 999.0 999.0 99.0 99.00
2005 09 19 19 00 186  4.1  5.1  2.29 16.67 10.15 298 1021.1  14.9 999.0 999.0 99.0 99.00
2005 09 19 20 00 205  3.6  4.2  3.22 16.67 12.04 290 1021.2  15.2 999.0 999.0 99.0 99.00
2005 09 19 21 00 211  2.9  3.5  2.55 14.29 11.34 292 1021.1  15.6 999.0 999.0 99.0 99.00
2005 09 19 22 00 229  1.4  1.9  3.35 16.67 12.45 291 1021.2  16.0 999.0 999.0 99.0 99.00
2005 09 19 23 00 308  2.1  3.2  2.85 14.29 11.87 295 1021.4  16.4 999.0 999.0 99.0 99.00
2005 09 20 00 00 302  1.9  3.2  2.88 14.29 11.26 296 1021.3  16.5 999.0 999.0 99.0 99.00
2005 09 20 01 00 328  4.0  5.1  2.64 12.50 10.46 297 1021.6  16.0 999.0 999.0 99.0 99.00
2005 09 20 02 00 332  6.0  7.3  2.55 14.29 10.31 289 1021.3  16.0 999.0 999.0 99.0 99.00
2005 09 20 03 00 335  5.0  6.3  3.27 14.29 11.13 293 1021.8  15.3 999.0 999.0 99.0 99.00
2005 09 20 04 00 337  5.1  6.2  2.49 12.50  9.91 294 1022.1  15.2 999.0 999.0 99.0 99.00
2005 09 20 05 00 334  5.4  6.3  2.83 14.29 10.41 295 1022.1  15.2 999.0 999.0 99.0 99.00
2005 09 20 06 00 330  5.8  7.3  3.07 14.29 10.73 286 1022.1  15.2 999.0 999.0 99.0 99.00
2005 09 20 07 00 333  5.8  7.1  3.14 14.29 10.42 290 1022.2  15.2 999.0 999.0 99.0 99.00
2005 09 20 08 00 337  4.7  6.0  2.79 14.29  9.98 290 1022.3  15.2 999.0 999.0 99.0 99.00
2005 09 20 09 00 346  4.2  5.2  2.66 14.29  9.85 296 1022.4  15.2 999.0 999.0 99.0 99.00
2005 09 20 10 00 342  5.6  6.8  2.83 14.29  9.40 292 1022.5  15.2 999.0 999.0 99.0 99.00
2005 09 20 11 00 344  4.1  5.2  2.79 12.50  9.51 302 1022.6  15.1 999.0 999.0 99.0 99.00
2005 09 20 12 00 341  4.7  5.8  2.77 12.50  9.56 292 1022.8  14.9 999.0 999.0 99.0 99.00
2005 09 20 13 00 341  4.9  5.9  2.90 12.50  9.53 297 1023.3  14.9 999.0 999.0 99.0 99.00
2005 09 20 14 00 336  5.5  6.6  2.89 12.50  9.41 297 1023.9  14.9 999.0 999.0 99.0 99.00
2005 09 20 15 00 344  5.6  6.9  2.88 12.50  9.16 298 1024.3  14.9 999.0 999.0 99.0 99.00
2005 09 20 16 00 360  5.7  6.6  2.50 12.50  8.41 293 1024.5  14.8 999.0 999.0 99.0 99.00
2005 09 20 17 00 356  5.4  6.3  2.27 12.50  8.73 291 1025.1  14.8 999.0 999.0 99.0 99.00
2005 09 20 18 00 360  5.1  6.0  2.54 12.50  9.03 289 1025.3  14.5 999.0 999.0 99.0 99.00
2005 09 20 19 00 357  5.3  6.1  2.02 11.11  8.35 294 1025.2  14.5 999.0 999.0 99.0 99.00
2005 09 20 20 00 360  5.3  6.1  2.21 12.50  8.62 289 1025.3  14.5 999.0 999.0 99.0 99.00
2005 09 20 21 00 353  6.2  7.2  2.18 12.50  8.64 295 1025.2  14.8 999.0 999.0 99.0 99.00
2005 09 20 22 00 346  6.4  7.8  2.05 12.50  8.20 297 1024.5  14.9 999.0 999.0 99.0 99.00
2005 09 20 23 00 344  7.6  9.0  2.34 12.50  8.17 297 1024.3  14.9 999.0 999.0 99.0 99.00
2005 09 21 00 00 341  7.9 10.0  2.20 12.50  7.94 299 1024.1  14.9 999.0 999.0 99.0 99.00
2005 09 21 01 00 335  8.2 10.1  2.07 11.11  7.32 299 1023.8  14.9 999.0 999.0 99.0 99.00
2005 09 21 02 00 346  8.0  9.5  2.27 11.11  7.03 295 1023.9  14.9 999.0 999.0 99.0 99.00
2005 09 21 03 00 342  8.5 11.1  2.09 11.11  6.34 298 1024.1  14.6 999.0 999.0 99.0 99.00
2005 09 21 04 00 342  8.8 10.9  2.12 11.11  6.17 295 1024.3  14.5 999.0 999.0 99.0 99.00
2005 09 21 05 00 346  8.9 11.1  1.95 12.50  5.79 289 1024.3  14.5 999.0 999.0 99.0 99.00
2005 09 21 06 00 355  8.7 10.1  2.02 12.50  5.90 290 1024.5  14.3 999.0 999.0 99.0 99.00
2005 09 21 07 00 352  9.0 10.8  1.91 11.11  5.77 296 1024.3  14.1 999.0 999.0 99.0 99.00
2005 09 21 08 00 356  9.1 11.1  2.11 12.50  6.19 294 1024.0  13.9 999.0 999.0 99.0 99.00
2005 09 21 09 00 355  9.9 12.0  2.27 11.11  6.39 292 1023.7  13.7 999.0 999.0 99.0 99.00
2005 09 21 10 00 349 10.2 11.8  2.17 11.11  6.45 295 1023.3  13.7 999.0 999.0 99.0 99.00
2005 09 21 11 00 355 11.0 13.0  2.34 11.11  6.49 296 1022.8  13.6 999.0 999.0 99.0 99.00
2005 09 21 12 00 358 10.4 12.0  2.24 11.11  6.05 296 1022.8  13.4 999.0 999.0 99.0 99.00
2005 09 21 13 00   6  9.0 10.5  2.23 11.11  6.30 292 1023.1  13.3 999.0 999.0 99.0 99.00
2005 09 21 14 00   4  8.0  9.6  2.24 11.11  6.35 294 1023.6  13.2 999.0 999.0 99.0 99.00
2005 09 21 15 00 354  8.0  9.7  1.81 11.11  5.69 294 1023.6  12.9 999.0 999.0 99.0 99.00
2005 09 21 16 00 349  7.6  8.8  1.77 10.00  5.71 298 1023.6  12.9 999.0 999.0 99.0 99.00
2005 09 21 17 00 345  6.7  7.6  1.79 11.11  5.80 294 1023.7  12.9 999.0 999.0 99.0 99.00
2005 09 21 18 00 338  7.3  8.3  1.81 11.11  6.27 291 1023.6  12.9 999.0 999.0 99.0 99.00
2005 09 21 19 00 337  7.1  8.0  1.72 11.11  6.07 295 1023.6  13.2 999.0 999.0 99.0 99.00
2005 09 21 20 00 331  7.3  8.7  1.81 11.11  6.35 290 1023.5  13.3 999.0 999.0 99.0 99.00
2005 09 21 21 00 335  7.7  9.1  1.93 11.11  6.50 297 1022.7  13.4 999.0 999.0 99.0 99.00
2005 09 21 22 00 330  9.1 10.7  1.87 11.11  6.22 298 1022.2  13.6 999.0 999.0 99.0 99.00
2005 09 21 23 00 336  8.7 10.0  2.05 11.11  6.03 297 1022.1  13.6 999.0 999.0 99.0 99.00
2005 09 22 00 00 337  7.6  9.5  2.03 11.11  6.36 306 1022.0  13.7 999.0 999.0 99.0 99.00
2005 09 22 01 00 339  7.7  9.5  1.91 11.11  6.20 297 1021.8  13.7 999.0 999.0 99.0 99.00
2005 09 22 02 00 334  8.8 10.6  1.95 11.11  6.01 298 1021.6  13.8 999.0 999.0 99.0 99.00
2005 09 22 03 00 338  8.9 10.2  2.03 11.11  6.14 299 1021.5  13.7 999.0 999.0 99.0 99.00
2005 09 22 04 00 339  7.6  9.1  1.97 11.11  5.85 292 1022.0  13.6 999.0 999.0 99.0 99.00
2005 09 22 05 00 340  7.3  8.7  1.93 10.00  5.96 296 1022.1  13.4 999.0 999.0 99.0 99.00
2005 09 22 06 00 346  5.9  7.2  2.01 11.11  6.10 290 1022.2  13.4 999.0 999.0 99.0 99.00
2005 09 22 07 00 340  5.7  6.8  1.77 11.11  5.79 292 1022.1  13.3 999.0 999.0 99.0 99.00
2005 09 22 08 00 335  5.9  6.9  1.71 11.11  6.11 291 1022.0  13.3 999.0 999.0 99.0 99.00
2005 09 22 09 00 340  4.8  6.1  1.85 11.11  6.49 295 1022.0  13.3 999.0 999.0 99.0 99.00
2005 09 22 10 00 350  4.0  5.1  1.83 11.11  6.45 292 1021.8  12.9 999.0 999.0 99.0 99.00
2005 09 22 11 00 350  4.0  5.1  1.92 11.11  6.89 297 1021.2  13.0 999.0 999.0 99.0 99.00
2005 09 22 12 00 339  3.2  3.9  1.94 11.11  6.92 301 1021.2  12.9 999.0 999.0 99.0 99.00
2005 09 22 13 00 348  3.3  4.2  2.00 11.11  6.99 297 1021.2  12.9 999.0 999.0 99.0 99.00
2005 09 22 14 00 358  3.6  4.7  1.81 10.00  6.70 294 1021.1  12.9 999.0 999.0 99.0 99.00
2005 09 22 15 00 343  3.0  3.5  1.85 11.11  6.69 296 1021.3  12.8 999.0 999.0 99.0 99.00
2005 09 22 16 00 347  2.8  3.7  1.70 11.11  6.20 298 1021.7  13.2 999.0 999.0 99.0 99.00
2005 09 22 17 00 347  2.6  3.2  1.66 11.11  6.57 296 1022.1  13.3 999.0 999.0 99.0 99.00
2005 09 22 18 00 360  2.1  2.9  1.69 10.00  6.53 296 1022.0  13.3 999.0 999.0 99.0 99.00
2005 09 22 19 00  29  1.3  2.0  1.70 10.00  6.29 294 1021.9  13.3 999.0 999.0 99.0 99.00
2005 09 22 20 00 353  2.1  2.6  1.81 11.11  6.58 294 1021.3  13.4 999.0 999.0 99.0 99.00
2005 09 22 21 00 354  3.5  4.1  1.67  8.33  6.53 302 1021.1  13.4 999.0 999.0 99.0 99.00
2005 09 22 22 00 353  3.3  4.0  1.72 11.11  6.61 298 1020.5  13.3 999.0 999.0 99.0 99.00
2005 09 22 23 00 344  3.5  4.3  1.78  8.33  6.83 302 1020.2  13.1 999.0 999.0 99.0 99.00
2005 09 23 00 00 328  4.0  5.1  1.96 10.00  7.08 298 1019.6  13.1 999.0 999.0 99.0 99.00
2005 09 23 01 00 321  4.9  5.7  1.92  7.69  6.89 307 1019.3  13.1 999.0 999.0 99.0 99.00
2005 09 23 02 00 333  5.6  6.4  2.19 10.00  7.13 307 1019.0  13.3 999.0 999.0 99.0 99.00
2005 09 23 03 00 333  5.9  6.9  2.04  7.69  6.66 310 1018.9  13.3 999.0 999.0 99.0 99.00
2005 09 23 04 00 340  6.9  7.9  2.07 10.00  6.46 301 1019.0  13.3 999.0 999.0 99.0 99.00
2005 09 23 05 00 343  6.4  7.8  1.96 10.00  5.98 296 1019.0  12.9 999.0 999.0 99.0 99.00
2005 09 23 06 00 345  5.9  6.8  1.94  9.09  6.05 299 1019.0  12.8 999.0 999.0 99.0 99.00
2005 09 23 07 00 341  6.0  7.5  1.82 10.00  6.02 289 1018.9  12.7 999.0 999.0 99.0 99.00
2005 09 23 08 00 342  6.4  7.4  1.76  7.14  5.90 305 1018.8  12.6 999.0 999.0 99.0 99.00
2005 09 23 09 00 344  5.5  6.8  1.81  8.33  5.93 295 1018.7  12.5 999.0 999.0 99.0 99.00
2005 09 23 10 00 342  4.9  6.0  2.00 10.00  6.48 293 1018.2  12.4 999.0 999.0 99.0 99.00
2005 09 23 11 00 337  5.1  6.0  2.14  7.69  6.74 297 1018.1  12.5 999.0 999.0 99.0 99.00
2005 09 23 12 00 352  5.8  7.0  1.84 10.00  6.70 297 1018.0  12.6 999.0 999.0 99.0 99.00
2005 09 23 13 00 355  5.3  6.4  2.06 10.00  6.66 292 1018.0  12.5 999.0 999.0 99.0 99.00
2005 09 23 14 00 346  5.2  6.1  1.89  8.33  6.37 302 1018.1  12.1 999.0 999.0 99.0 99.00
2005 09 23 15 00 345  5.1  6.0  2.08 10.00  6.78 306 1018.2  12.1 999.0 999.0 99.0 99.00
2005 09 23 16 00 349  4.5  5.2  1.82  7.69  6.33 306 1018.7  12.5 999.0 999.0 99.0 99.00
2005 09 23 17 00  36  3.6  4.8  1.88 10.00  6.48 305 1019.0  10.6 999.0 999.0 99.0 99.00
2005 09 23 18 00 345  3.3  4.4  1.88  7.69  6.32 297 1019.5  10.4 999.0 999.0 99.0 99.00
2005 09 23 19 00 339  3.5  4.3  2.09  9.09  6.80 299 1019.3  11.2 999.0 999.0 99.0 99.00
2005 09 23 20 00 338  4.4  5.2  2.32  9.09  7.09 297 1019.1  12.3 999.0 999.0 99.0 99.00
2005 09 23 21 00 325  4.3  5.2  2.12  9.09  6.54 300 1019.0  12.6 999.0 999.0 99.0 99.00
2005 09 23 22 00 318  5.4  6.4  2.27  9.09  6.83 304 1018.9  12.8 999.0 999.0 99.0 99.00
2005 09 23 23 00 324  5.7  6.8  2.48  9.09  7.31 302 1018.9  13.1 999.0 999.0 99.0 99.00
2005 09 24 00 00 332  5.7  7.0  2.15  9.09  7.03 304 1018.9  13.3 999.0 999.0 99.0 99.00
2005 09 24 01 00 321  4.6  5.7  2.18  9.09  7.05 300 1018.8  13.4 999.0 999.0 99.0 99.00
2005 09 24 02 00 326  5.4  6.2  2.21  9.09  6.83 301 1018.7  13.7 999.0 999.0 99.0 99.00
2005 09 24 03 00 330  4.9  5.9  2.27  9.09  6.79 299 1018.9  13.6 999.0 999.0 99.0 99.00
2005 09 24 04 00 344  3.8  4.6  2.17  9.09  6.64 302 1019.1  13.4 999.0 999.0 99.0 99.00
2005 09 24 05 00 333  3.6  4.4  2.05  8.33  6.64 299 1019.6  13.3 999.0 999.0 99.0 99.00
2005 09 24 06 00 335  4.0  4.9  2.13  8.33  6.71 302 1019.5  13.4 999.0 999.0 99.0 99.00
2005 09 24 07 00 325  4.5  5.2  2.14  8.33  6.55 302 1019.7  13.4 999.0 999.0 99.0 99.00
2005 09 24 08 00 327  3.1  3.8  2.13  8.33  6.83 303 1019.6  13.4 999.0 999.0 99.0 99.00
2005 09 24 09 00 321  2.9  3.6  1.87  8.33  6.24 297 1019.6  13.4 999.0 999.0 99.0 99.00
2005 09 24 10 00 301  3.1  3.8  2.00  9.09  6.58 299 1019.6  13.4 999.0 999.0 99.0 99.00
2005 09 24 11 00 305  3.5  4.4  2.05  9.09  6.62 302 1019.6  13.6 999.0 999.0 99.0 99.00
2005 09 24 12 00 305  2.7  3.8  2.18  9.09  6.71 303 1019.3  13.4 999.0 999.0 99.0 99.00
2005 09 24 13 00 315  2.6  3.5  2.18  8.33  6.85 304 1019.4  13.4 999.0 999.0 99.0 99.00
2005 09 24 14 00  11  1.7  2.4  2.31  8.33  6.94 300 1019.8  13.3 999.0 999.0 99.0 99.00
2005 09 24 15 00 258  0.5  1.7  2.55  9.09  7.26 301 1020.3  12.9 999.0 999.0 99.0 99.00
2005 09 24 16 00 315  0.8  1.7  2.46  9.09  7.04 305 1020.3  13.4 999.0 999.0 99.0 99.00
2005 09 24 17 00 352  0.7  1.3  2.45  9.09  6.91 299 1020.6  13.3 999.0 999.0 99.0 99.00
2005 09 24 18 00 298  0.8  1.3  2.52  9.09  7.07 311 1021.0  13.6 999.0 999.0 99.0 99.00
2005 09 24 19 00 328  1.1  2.2  2.05  9.09  6.92 303 1021.1  13.4 999.0 999.0 99.0 99.00
2005 09 24 20 00 327  1.1  2.2  2.07  9.09  6.86 299 1021.1  13.6 999.0 999.0 99.0 99.00
2005 09 24 21 00 299  3.0  4.3  2.24  9.09  6.96 302 1020.7  13.5 999.0 999.0 99.0 99.00
2005 09 24 22 00 306  3.0  3.9  2.37  9.09  6.99 304 1020.4  13.7 999.0 999.0 99.0 99.00
2005 09 24 23 00 333  3.4  4.2  2.15  9.09  6.97 307 1020.3  13.9 999.0 999.0 99.0 99.00
2005 09 25 00 00 337  3.8  4.4  2.06  8.33  6.84 301 1020.4  14.1 999.0 999.0 99.0 99.00
2005 09 25 01 00 331  4.5  5.4  2.18  9.09  7.35 308 1020.4  13.7 999.0 999.0 99.0 99.00
2005 09 25 02 00 334  4.7  5.7  2.12  9.09  7.02 303 1020.4  13.7 999.0 999.0 99.0 99.00
2005 09 25 03 00 334  5.8  6.8  1.95  8.33  6.72 307 1020.5  11.5 999.0 999.0 99.0 99.00
2005 09 25 04 00 353  4.3  5.6  1.94  8.33  6.55 302 1021.2  11.3 999.0 999.0 99.0 99.00
2005 09 25 05 00 353  5.2  6.7  1.94  8.33  6.44 300 1021.3  11.7 999.0 999.0 99.0 99.00
2005 09 25 06 00 352  4.7  5.5  1.62  8.33  5.79 301 1021.2  12.1 999.0 999.0 99.0 99.00
2005 09 25 07 00 350  4.5  5.5  1.87  8.33  6.21 299 1021.5  11.1 999.0 999.0 99.0 99.00
2005 09 25 08 00 339  4.4  5.6  1.76  8.33  6.38 297 1021.8  11.0 999.0 999.0 99.0 99.00
2005 09 25 09 00 333  4.5  5.4  1.63  7.69  6.06 296 1021.3  11.4 999.0 999.0 99.0 99.00
2005 09 25 10 00 352  2.8  3.3  1.55  7.69  6.35 295 1021.2  12.1 999.0 999.0 99.0 99.00
2005 09 25 11 00  23  2.1  2.8  1.55  8.33  6.37 299 1021.2  11.8 999.0 999.0 99.0 99.00
2005 09 25 12 00  73  1.9  2.6  1.85  8.33  6.78 291 1021.2  11.3 999.0 999.0 99.0 99.00
2005 09 25 13 00  52  1.3  1.9  1.83  8.33  6.68 296 1021.6  11.4 999.0 999.0 99.0 99.00
2005 09 25 14 00  38  1.4  2.1  2.03  7.69  6.81 304 1021.6  11.3 999.0 999.0 99.0 99.00
2005 09 25 15 00  47  1.6  2.5  2.09  8.33  6.90 298 1022.0  11.3 999.0 999.0 99.0 99.00
2005 09 25 16 00  38  1.9  2.7  2.10  9.09  6.89 298 1022.2  11.8 999.0 999.0 99.0 99.00
2005 09 25 17 00  37  2.5  3.3  2.01  8.33  6.88 297 1022.5  11.4 999.0 999.0 99.0 99.00
2005 09 25 18 00  41  2.5  3.2  2.20  9.09  7.12 297 1022.6  11.3 999.0 999.0 99.0 99.00
2005 09 25 19 00  22  0.4  1.1  2.14  8.33  7.15 302 1022.7  11.7 999.0 999.0 99.0 99.00
2005 09 25 20 00  14  1.7  2.4  2.05  9.09  7.01 300 1022.6  11.9 999.0 999.0 99.0 99.00
2005 09 25 21 00 343  2.4  3.2  2.14  9.09  7.32 303 1022.1  12.6 999.0 999.0 99.0 99.00
2005 09 25 22 00 339  4.8  6.1  2.34  9.09  7.35 306 1021.3  13.4 999.0 999.0 99.0 99.00
2005 09 25 23 00 334  6.3  7.9  2.23  8.33  7.25 305 1021.1  13.7 999.0 999.0 99.0 99.00
2005 09 26 00 00 341  6.4  7.6  2.41 10.00  7.18 298 1020.5  14.0 999.0 999.0 99.0 99.00
2005 09 26 01 00 342  6.6  7.9  2.27  8.33  7.00 307 1020.0  14.1 999.0 999.0 99.0 99.00
2005 09 26 02 00 341  6.2  7.4  2.64  9.09  7.39 307 1019.6  14.0 999.0 999.0 99.0 99.00
2005 09 26 03 00 344  6.5  7.6  2.46  9.09  7.18 301 1019.5  13.7 999.0 999.0 99.0 99.00
2005 09 26 04 00 341  7.2  8.5  2.43 10.00  6.99 302 1019.3  13.7 999.0 999.0 99.0 99.00
2005 09 26 05 00 342  7.4  8.6  2.23 10.00  6.63 301 1019.3  13.5 999.0 999.0 99.0 99.00
2005 09 26 06 00 347  7.4  8.9  2.24  8.33  6.45 300 1019.0  13.2 999.0 999.0 99.0 99.00
2005 09 26 07 00 348  8.1  9.3  2.30  8.33  6.44 302 1018.6  12.4 999.0 999.0 99.0 99.00
2005 09 26 08 00 350  7.1  9.1  2.27 10.00  6.04 300 1018.7  11.1 999.0 999.0 99.0 99.00
2005 09 26 09 00 348  7.1  8.5  2.08 10.00  5.80 305 1018.1  11.0 999.0 999.0 99.0 99.00
2005 09 26 10 00 342  7.9  9.5  1.94  7.14  5.77 305 1017.7  10.9 999.0 999.0 99.0 99.00
2005 09 26 11 00 347  7.6  9.4  2.08 10.00  6.03 303 1017.3  10.7 999.0 999.0 99.0 99.00
2005 09 26 12 00 357  7.0  8.7  2.07  7.14  5.57 306 1016.7  10.6 999.0 999.0 99.0 99.00
2005 09 26 13 00 348  8.5 10.3  1.94  7.69  5.72 298 1016.5  10.9 999.0 999.0 99.0 99.00
2005 09 26 14 00 345  9.6 11.2  1.84 10.00  5.45 302 1016.8  11.0 999.0 999.0 99.0 99.00
2005 09 26 15 00 346 10.1 12.2  1.98 10.00  5.47 298 1017.2  11.0 999.0 999.0 99.0 99.00
2005 09 26 16 00 360  9.3 11.5  2.27 10.00  5.60 297 1017.2  11.1 999.0 999.0 99.0 99.00
2005 09 26 17 00 360  8.7  9.9  2.09 10.00  5.58 304 1017.2  11.3 999.0 999.0 99.0 99.00
2005 09 26 18 00 349  8.4  9.9  2.07  9.09  5.50 303 1017.4  11.7 999.0 999.0 99.0 99.00
2005 09 26 19 00 347  8.2  9.5  2.23 11.11  6.09 301 1017.5  11.8 999.0 999.0 99.0 99.00
2005 09 26 20 00 346  8.2 10.0  1.98 10.00  5.72 301 1017.8  12.0 999.0 999.0 99.0 99.00
2005 09 26 21 00 347  5.9  7.1  1.97 10.00  5.95 303 1017.4  12.1 999.0 999.0 99.0 99.00
2005 09 26 22 00 345  6.4  7.4  1.94 10.00  6.09 303 1017.3  12.1 999.0 999.0 99.0 99.00
2005 09 26 23 00 339  5.7  6.5  1.73  9.09  5.97 303 1016.9  12.3 999.0 999.0 99.0 99.00
2005 09 27 00 00 338  4.0  4.8  1.86 10.00  6.42 302 1016.5  12.8 999.0 999.0 99.0 99.00
2005 09 27 01 00   5  1.2  1.9  1.77 10.00  6.39 304 1016.7  13.7 999.0 999.0 99.0 99.00
2005 09 27 02 00 343  1.8  2.9  1.63 10.00  6.28 300 1016.6  13.7 999.0 999.0 99.0 99.00
2005 09 27 03 00 334  5.0  6.3  1.73 10.00  6.53 304 1016.6  14.1 999.0 999.0 99.0 99.00
2005 09 27 04 00 340  3.3  4.1  1.86 10.00  6.77 303 1017.2  14.2 999.0 999.0 99.0 99.00
2005 09 27 05 00 358  1.5  2.5  1.76 10.00  6.50 305 1017.5  14.1 999.0 999.0 99.0 99.00
2005 09 27 06 00 346  4.7  5.6  1.63 10.00  6.66 303 1017.9  13.7 999.0 999.0 99.0 99.00
2005 09 27 07 00 338  4.5  5.3  1.62 10.00  6.64 299 1017.9  13.6 999.0 999.0 99.0 99.00
2005 09 27 08 00 321  6.8  8.7  1.66 10.00  6.79 300 1018.1  13.6 999.0 999.0 99.0 99.00
2005 09 27 09 00 338  5.2  7.5  1.76 10.00  6.35 301 1018.4  13.3 999.0 999.0 99.0 99.00
2005 09 27 10 00 331  4.7  5.9  1.63 10.00  6.36 300 1018.8  13.3 999.0 999.0 99.0 99.00
2005 09 27 11 00 343  4.4  5.1  1.56 10.00  6.06 298 1018.9  13.3 999.0 999.0 99.0 99.00
2005 09 27 12 00 350  3.8  5.0  1.68 10.00  6.43 300 1018.8  12.9 999.0 999.0 99.0 99.00
2005 09 27 13 00 344  4.2  6.1  1.58  9.09  6.57 299 1019.0  13.3 999.0 999.0 99.0 99.00
2005 09 27 14 00 333  4.6  5.8  1.64  9.09  6.46 299 1019.5  13.4 999.0 999.0 99.0 99.00
2005 09 27 15 00   7  1.7  2.1  1.81  9.09  6.76 301 1020.0  13.3 999.0 999.0 99.0 99.00
2005 09 27 16 00  24  1.3  1.9  1.86  8.33  6.70 295 1020.6  13.3 999.0 999.0 99.0 99.00
2005 09 27 17 00  90  2.2  2.8  1.95  8.33  6.77 305 1021.4  12.9 999.0 999.0 99.0 99.00
2005 09 27 18 00 122  3.2  4.3  2.02  9.09  6.75 296 1022.0  12.8 999.0 999.0 99.0 99.00
2005 09 27 19 00 128  2.7  3.5  1.90  8.33  6.72 305 1022.6  12.9 999.0 999.0 99.0 99.00
2005 09 27 20 00 156  2.0  2.7  1.96  8.33  6.85 307 1023.0  12.9 999.0 999.0 99.0 99.00
2005 09 27 21 00 166  1.1  1.6  2.04  9.09  6.88 306 1023.4  13.4 999.0 999.0 99.0 99.00
2005 09 27 22 00 218  0.9  1.3  1.84  9.09  6.83 303 1023.5  13.8 999.0 999.0 99.0 99.00
2005 09 27 23 00 291  1.4  2.3  1.83  9.09  6.88 304 1023.7  14.1 999.0 999.0 99.0 99.00
2005 09 28 00 00 315  3.5  4.7  1.77  8.33  6.98 316 1023.8  14.1 999.0 999.0 99.0 99.00
2005 09 28 01 00 316  3.7  4.8  1.75  7.69  6.96 304 1023.9  14.1 999.0 999.0 99.0 99.00
2005 09 28 02 00 312  5.1  6.0  1.86  8.33  7.03 299 1024.2  13.6 999.0 999.0 99.0 99.00
2005 09 28 03 00 336  4.5  5.3  1.81  8.33  7.20 299 1024.4  13.3 999.0 999.0 99.0 99.00
2005 09 28 04 00 353  2.4  3.3  1.77  9.09  7.06 294 1025.0  12.9 999.0 999.0 99.0 99.00
2005 09 28 05 00 357  2.0  3.1  1.61  8.33  6.83 299 1025.2  12.6 999.0 999.0 99.0 99.00
2005 09 28 06 00 350  1.3  2.8  1.65 10.00  6.94 295 1025.2  12.5 999.0 999.0 99.0 99.00
2005 09 28 07 00 322  1.1  1.7  1.61  9.09  6.96 297 1025.1  12.2 999.0 999.0 99.0 99.00
2005 09 28 08 00 333  1.4  2.0  1.54  8.33  6.95 301 1025.2  12.2 999.0 999.0 99.0 99.00
2005 09 28 09 00 343  1.9  2.5  1.50  8.33  6.74 308 1025.3  12.1 999.0 999.0 99.0 99.00
2005 09 28 10 00 346  2.5  3.5  1.45  8.33  6.55 300 1025.2  12.1 999.0 999.0 99.0 99.00
2005 09 28 11 00  14  1.6  3.2  1.38  8.33  6.64 307 1025.0  12.0 999.0 999.0 99.0 99.00
2005 09 28 12 00 298  1.0  1.9  1.32  7.69  6.62 304 1025.2  11.7 999.0 999.0 99.0 99.00
2005 09 28 13 00 163  1.2  2.2  1.26 11.11  6.74 299 1025.1  11.4 999.0 999.0 99.0 99.00
2005 09 28 14 00 357  1.0  1.9  1.26 11.11  6.93 300 1025.2  11.4 999.0 999.0 99.0 99.00
2005 09 28 15 00  16  0.9  1.7  1.28 11.11  6.85 296 1025.3  11.3 999.0 999.0 99.0 99.00
2005 09 28 16 00 111  1.6  3.0  1.17 10.00  6.92 300 1025.2  11.3 999.0 999.0 99.0 99.00
