YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2001 06 09 05 259  7.4  9.0  0.74 12.50  4.16 222 1015.0  12.9  14.1  11.1 99.0 99.00
2001 06 09 06 266  7.0  8.5  0.86  4.17  4.15 230 1015.2  12.6  14.1  10.9 99.0 99.00
2001 06 09 07 271  7.4  8.4  0.94  4.35  4.35 242 1015.6  12.6  13.6  10.2 99.0 99.00
2001 06 09 08 267  6.3  7.4  1.02  4.55  4.34 252 1015.7  12.5  13.2   9.5 99.0 99.00
2001 06 09 09 264  6.2  7.3  1.00  5.26  4.53 259 1016.0  12.5  13.4   9.5 99.0 99.00
2001 06 09 10 260  6.6  8.0  0.96  5.00  4.64 265 1016.4  12.5  13.4   9.3 99.0 99.00
2001 06 09 11 261  7.8  9.3  1.05  4.76  4.66 256 1016.5  12.5  13.4   8.4 99.0 99.00
2001 06 09 12 267  7.3  8.2  1.11  4.76  4.54 263 1017.2  12.1  12.9   6.6 99.0 99.00
2001 06 09 13 263  8.4 10.1  1.09  5.00  4.48 255 1017.9  12.1  12.8   6.3 99.0 99.00
2001 06 09 14 257  6.3  8.1  1.12  4.55  4.38 256 1018.7  12.1  12.8   6.9 99.0 99.00
2001 06 09 15 260  6.4  8.1  1.09  4.76  4.43 254 1019.0  12.1  12.8   5.2 99.0 99.00
2001 06 09 16 248  5.5  6.3  1.12  4.76  4.51 259 1019.6  12.5  12.9   4.1 99.0 99.00
2001 06 09 17 230  5.3  6.4  1.14  5.26  4.66 253 1020.3  12.5  12.9   5.1 99.0 99.00
2001 06 09 18 246  6.7  7.7  1.10  5.26  4.69 252 1020.5  12.1  12.9   6.9 99.0 99.00
2001 06 09 19 220  5.3  6.3  1.24  5.26  4.82 258 1020.8  12.1  12.9   6.3 99.0 99.00
2001 06 09 20 214  5.4  6.5  1.19  5.56  4.97 254 1020.7  12.5  12.8   6.5 99.0 99.00
2001 06 09 21 220  5.0  6.0  1.22  5.26  4.99 252 1020.8  12.6  12.8   4.8 99.0 99.00
2001 06 09 22 215  4.7  5.6  1.17  5.26  4.98 256 1020.6  12.6  12.9   5.8 99.0 99.00
2001 06 09 23 208  4.2  5.0  1.25  5.88  5.02 256 1020.5  12.5  12.9   5.6 99.0 99.00
2001 06 10 00 206  4.2  5.6  1.21  5.56  5.11 261 1020.4  12.5  12.8   5.5 99.0 99.00
2001 06 10 01 218  4.7  5.9  1.20  5.56  4.99 266 1019.8  12.4  12.8   6.1 99.0 99.00
2001 06 10 02 216  4.9  5.7  1.10  6.25  5.04 265 1019.5  12.5  12.8   5.7 99.0 99.00
2001 06 10 03 216  5.0  5.9  1.07  6.25  5.05 265 1019.0  12.1  12.8   6.6 99.0 99.00
2001 06 10 04 236  4.2  5.1 99.00 99.00 99.00 999 1019.0  12.1  12.8   6.6 99.0 99.00
2001 06 10 05 217  3.4  4.2  1.17  6.25  5.63 267 1018.8  12.1  12.9   6.5 99.0 99.00
2001 06 10 06 196  3.6  4.2  1.35  7.14  5.63 276 1018.3  12.1  13.3   7.0 99.0 99.00
2001 06 10 07 215  4.8  5.7  1.36  7.69  5.76 273 1017.9  11.8  13.3   6.3 99.0 99.00
2001 06 10 08 210  4.9  6.3  1.40  7.14  5.66 273 1017.5  11.4  13.3   6.3 99.0 99.00
2001 06 10 09 191  3.3  5.8  1.41  7.69  5.95 274 1017.3  10.9  12.9   8.0 99.0 99.00
2001 06 10 10 210  7.2  8.3  1.53  7.69  5.92 277 1017.1  11.4  12.9   7.6 99.0 99.00
2001 06 10 11 183  7.0  8.2  1.59  7.69  5.75 278 1016.7  11.3  12.9   8.4 99.0 99.00
2001 06 10 12 200  6.2  8.3  1.58  9.09  5.69 280 1016.5  11.7  12.9   8.6 99.0 99.00
2001 06 10 13 196  7.5  9.5  1.61  8.33  5.49 276 1016.6  12.1  12.8   8.5 99.0 99.00
2001 06 10 14 178  7.7  8.9  1.76  8.33  5.49 279 1016.9  11.8  12.8   9.5 99.0 99.00
2001 06 10 15 177  5.0  6.2  1.65  9.09  5.35 282 1017.2  11.7  12.8   9.9 99.0 99.00
2001 06 10 16 194  7.3  8.3  1.65  9.09  5.48 283 1017.4  12.1  12.8   9.3 99.0 99.00
2001 06 10 17 194  6.6  7.6  1.56  9.09  5.64 275 1017.6  12.5  13.3   9.9 99.0 99.00
2001 06 10 18 206  5.0  6.5  1.75  8.33  5.99 271 1017.9  12.3  13.3   9.9 99.0 99.00
2001 06 10 19 187  5.0  6.2  1.76  8.33  6.31 276 1018.1  12.5  13.3   9.6 99.0 99.00
2001 06 10 20 183  5.2  5.9  1.64 10.00  6.11 281 1018.6  12.1  13.4  10.4 99.0 99.00
2001 06 10 21 165  3.6  4.4  1.69 10.00  6.18 272 1018.7  12.5  13.4  10.4 99.0 99.00
2001 06 10 22 205  4.0  4.7  1.70 10.00  6.48 274 1018.7  12.8  13.3  10.4 99.0 99.00
2001 06 10 23 182  5.4  6.2  1.58 10.00  5.97 276 1018.1  12.6  13.3  10.6 99.0 99.00
2001 06 11 00 218  3.5  4.5  1.67  9.09  5.79 274 1018.1  12.1  13.3  10.4 99.0 99.00
2001 06 11 01 174  3.1  3.8  1.53  9.09  5.90 277 1017.9  12.0  13.3  10.7 99.0 99.00
2001 06 11 02 197  1.8  2.5  1.64  9.09  6.18 279 1017.5  12.0  13.3  11.0 99.0 99.00
2001 06 11 03 183  2.8  3.5  1.44  9.09  5.85 282 1017.1  12.1  13.3  11.2 99.0 99.00
2001 06 11 04 173  4.5  5.6  1.46  9.09  5.95 280 1016.5  12.1  13.3  11.1 99.0 99.00
2001 06 11 05 153  4.9  5.7  1.41  8.33  5.81 281 1016.4  11.8  13.3  11.0 99.0 99.00
2001 06 11 06 160  6.0  8.0  1.38  9.09  5.95 279 1015.4  12.3  13.3  11.6 99.0 99.00
2001 06 11 07 172  6.8  8.2  1.39  9.09  5.56 283 1014.8  12.8  13.3  12.1 99.0 99.00
2001 06 11 08 190  5.5  7.0  1.46  8.33  5.48 280 1014.5  13.2  13.3  12.2 99.0 99.00
2001 06 11 09 316  8.4  9.7  1.47  9.09  5.59 281 1014.4  11.7  13.3  10.8 99.0 99.00
2001 06 11 10 303  7.1  8.4  1.45  8.33  5.04 280 1014.8  11.4  13.3  10.3 99.0 99.00
2001 06 11 11 304  6.0  7.1  1.38  7.14  5.17 257 1015.0  11.0  13.3   9.7 99.0 99.00
2001 06 11 12 282  6.5  8.5  1.35  7.69  5.13 262 1015.0  11.0  13.3   8.9 99.0 99.00
2001 06 11 13 270  4.7  6.0  1.32  8.33  5.33 268 1015.1  11.7  13.3   7.7 99.0 99.00
2001 06 11 14 252  4.2  6.6  1.40  9.09  5.50 282 1015.0  11.8  12.9   7.2 99.0 99.00
2001 06 11 15 270  5.9  7.7  1.40  8.33  5.73 275 1015.6  10.8  12.9   7.8 99.0 99.00
2001 06 11 16 243  2.9  5.3  1.26  8.33  5.56 270 1015.8  10.3  12.9   8.2 99.0 99.00
2001 06 11 17 224  5.0  5.9  1.27  8.33  5.55 270 1015.8  10.6  12.9   8.0 99.0 99.00
2001 06 11 18 236  4.9  6.0  1.23  7.69  5.36 269 1015.8  10.6  12.9   7.4 99.0 99.00
2001 06 11 19 228  5.6  6.6  1.35  7.69  5.51 275 1015.7  11.0  12.9   7.6 99.0 99.00
2001 06 11 20 258  5.1  6.4  1.32  7.14  5.36 263 1015.8  11.3  12.9   7.8 99.0 99.00
2001 06 11 21 247  5.2  6.2  1.28  7.69  5.23 280 1015.7  11.0  12.9   8.4 99.0 99.00
2001 06 11 22 294  4.7  5.8  1.30  7.14  5.12 267 1015.8  10.6  12.9   8.1 99.0 99.00
2001 06 11 23 303  5.1  6.0  1.29  7.69  5.31 276 1015.8  11.3  13.3   7.8 99.0 99.00
2001 06 12 00 317  5.3  6.6  1.32  7.14  5.23 264 1015.9  11.8  13.3   7.2 99.0 99.00
2001 06 12 01 309  4.3  5.3  1.25  6.67  5.10 266 1015.9  11.8  13.4   7.3 99.0 99.00
2001 06 12 02 310  6.6  8.0  1.23  7.69  5.26 254 1016.1  12.1  13.3   7.0 99.0 99.00
2001 06 12 03 308  6.3  7.6  1.20  7.69  5.00 264 1016.3  12.0  13.3   6.8 99.0 99.00
2001 06 12 04 309  7.1  8.8  1.19  7.14  4.71 264 1016.5  11.8  13.2   5.1 99.0 99.00
2001 06 12 05 294  7.3  8.4  1.11  7.69  4.62 267 1017.3  11.8  13.3   5.5 99.0 99.00
2001 06 12 06 292  7.8  9.4  1.21  8.33  4.72 270 1017.4  11.8  12.9   6.2 99.0 99.00
2001 06 12 07 283  8.3 10.3  1.23  5.26  4.67 288 1017.4  12.1  12.9   7.1 99.0 99.00
2001 06 12 08 296  9.2 11.0  1.39  5.26  4.71 292 1017.9  12.1  12.9   7.3 99.0 99.00
2001 06 12 09 298  9.6 11.5  1.68  5.88  4.88 293 1017.7  11.7  12.8   7.7 99.0 99.00
2001 06 12 10 295  9.4 10.9  1.84  6.25  5.08 296 1017.9  11.8  12.8   7.0 99.0 99.00
2001 06 12 11 292  8.3 10.2  1.91  6.25  5.14 295 1018.1  11.8  12.6   6.7 99.0 99.00
2001 06 12 12 289  7.6  9.4  1.79  7.14  5.30 295 1018.8  11.7  12.6   6.1 99.0 99.00
2001 06 12 13 283  7.6  9.0  1.94  7.14  5.41 296 1018.8  11.8  12.6   6.6 99.0 99.00
2001 06 12 14 290  7.3  8.5  1.93  6.67  5.45 278 1019.2  12.0  12.6   6.2 99.0 99.00
2001 06 12 15 282  8.2 10.1  1.81  7.14  5.24 297 1019.7  12.0  12.5   6.8 99.0 99.00
2001 06 12 16 278  7.3  8.6  1.69  6.67  5.05 278 1020.4  12.0  12.5   5.9 99.0 99.00
2001 06 12 17 280  7.0  9.1  1.69  7.14  5.17 277 1020.8  12.1  12.6   5.3 99.0 99.00
2001 06 12 18 282  7.2  8.3  1.69  7.14  5.17 293 1021.1  12.1  12.6   6.0 99.0 99.00
2001 06 12 19 268  7.0  8.2  1.63  7.14  5.20 303 1021.8  12.1  12.6   5.9 99.0 99.00
2001 06 12 20 280  6.9  7.8  1.65  7.14  5.45 308 1022.0  12.2  12.6   5.7 99.0 99.00
2001 06 12 21 270  6.8  7.8  1.78  7.14  5.56 306 1022.1  12.2  12.6   6.1 99.0 99.00
2001 06 12 22 277  5.7  6.5  1.93  7.69  5.70 311 1022.5  12.5  12.6   5.9 99.0 99.00
2001 06 12 23 292  5.5  6.5  1.98  7.69  5.83 314 1022.7  12.5  12.8   5.9 99.0 99.00
2001 06 13 00 281  5.3  6.4  1.51  8.33  5.67 311 1022.6  12.5  13.3   6.7 99.0 99.00
2001 06 13 01 282  5.0  6.2  1.62  7.69  5.84 316 1023.0  12.6  13.4   6.5 99.0 99.00
2001 06 13 02 294  5.3  6.2  1.72  7.14  5.81 304 1023.4  12.5  13.3   6.7 99.0 99.00
2001 06 13 03 299  4.2  5.2  1.67  7.14  5.73 310 1023.4  12.5  13.3   6.1 99.0 99.00
2001 06 13 04 305  3.5  4.2  1.69  7.69  5.88 317 1023.4  12.1  12.9   6.4 99.0 99.00
2001 06 13 05 318  4.1  5.3  1.54  7.69  5.70 320 1023.6  11.9  12.9   6.7 99.0 99.00
2001 06 13 06 344  2.7  3.5  1.46  6.67  5.49 301 1023.7  11.8  12.8   6.2 99.0 99.00
2001 06 13 07 336  2.2  3.0  1.51  7.14  5.70 313 1023.6  11.7  12.9   6.0 99.0 99.00
2001 06 13 08 331  2.7  3.2  1.52  7.14  5.85 309 1023.5  11.8  13.3   6.3 99.0 99.00
2001 06 13 09 319  2.5  3.1  1.42  7.14  5.76 309 1023.5  11.7  13.4   6.1 99.0 99.00
2001 06 13 10 334  2.5  3.2  1.40  7.14  5.77 308 1023.4  11.7  13.4   6.3 99.0 99.00
2001 06 13 11 325  2.8  3.5  1.53  7.14  5.94 319 1023.0  11.7  13.4   6.1 99.0 99.00
2001 06 13 12 325  2.6  3.3  1.16  7.14  5.46 290 1022.7  11.7  13.3   5.6 99.0 99.00
2001 06 13 13 315  1.7  2.4  1.15  7.69  5.81 269 1023.4  11.7  13.3   5.7 99.0 99.00
2001 06 13 14 358  2.8  3.8  1.10  6.67  5.72 304 1023.2  11.8  13.5   5.6 99.0 99.00
2001 06 13 15 332  1.8  2.9  1.02  6.25  5.53 304 1022.8  12.0  13.4   4.7 99.0 99.00
2001 06 13 16  40  0.5  1.1  1.02  6.67  5.60 292 1023.4  12.8  13.7   5.0 99.0 99.00
2001 06 13 17 116  0.9  1.3  0.98  7.69  5.57 263 1023.5  13.0  14.1   5.8 99.0 99.00
2001 06 13 18 165  0.4  0.9  0.92  5.88  5.59 310 1023.1  12.9  13.8   5.7 99.0 99.00
2001 06 13 19 325  0.7  1.5  0.90  7.69  5.79 262 1023.2  13.9  13.7   6.9 99.0 99.00
2001 06 13 20 340  1.1  2.1  0.92  6.67  5.67 271 1023.0  12.9  13.7   6.2 99.0 99.00
2001 06 13 21 314  1.5  2.4  0.89  5.88  5.67 301 1022.6  12.8  16.4   6.1 99.0 99.00
2001 06 13 22 280  1.9  3.4  0.92  7.14  5.87 268 1022.1  12.9  14.9   6.0 99.0 99.00
2001 06 13 23 290  3.7  5.1  1.03  7.14  5.99 263 1022.0  12.9  14.3   6.1 99.0 99.00
2001 06 14 00 293  3.9  5.3  0.93  7.14  6.07 271 1021.9  12.9  16.4   6.7 99.0 99.00
2001 06 14 01 294  4.4  5.5  0.84  7.69  6.06 265 1021.2  12.9  14.4   6.8 99.0 99.00
2001 06 14 02 294  5.1  6.3  0.82  6.25  5.94 279 1021.1  12.9  14.1   6.7 99.0 99.00
2001 06 14 03 300  3.8  4.9  0.77  7.69  5.56 263 1020.9  12.9  14.4   7.3 99.0 99.00
2001 06 14 04 308  3.6  4.6  0.78  8.33  5.51 264 1020.6  12.8  14.9   7.8 99.0 99.00
2001 06 14 05 295  3.2  4.2  0.74  7.69  5.75 263 1020.8  12.6  14.9   7.7 99.0 99.00
2001 06 14 06 289  2.9  3.8  0.73  7.69  5.82 263 1021.0  12.8  14.9   8.2 99.0 99.00
2001 06 14 07 290  3.1  4.7  0.69  8.33  5.71 262 1020.5  12.6  14.9   9.2 99.0 99.00
2001 06 14 08 282  3.3  4.1  0.74  7.69  6.11 260 1020.3  12.2  14.9  10.2 99.0 99.00
2001 06 14 09 302  6.2  7.6  0.78  7.69  5.33 255 1019.7  12.4  14.9  10.8 99.0 99.00
2001 06 14 10 308  7.0  8.5  0.85  8.33  4.64 266 1019.5  12.1  14.9  10.8 99.0 99.00
2001 06 14 11 313  7.6  9.0  1.05  8.33  4.52 263 1019.4  12.1  14.5  10.5 99.0 99.00
2001 06 14 12 308  8.7  9.9  1.18  4.35  4.54 290 1019.8  11.8  14.3  10.2 99.0 99.00
2001 06 14 13 303  8.4  9.7  1.17  5.26  4.56 278 1020.4  11.3  14.4   9.4 99.0 99.00
2001 06 14 14 298  5.4  7.1  1.17  5.56  4.67 272 1020.3  11.7  14.2   8.2 99.0 99.00
2001 06 14 15 306  7.3  8.7  1.16  5.26  4.72 270 1020.5  11.8  14.1   8.4 99.0 99.00
2001 06 14 16 302  7.2  8.4  1.20  5.26  4.64 282 1021.0  11.9  13.7   8.2 99.0 99.00
2001 06 14 17 316  6.6  7.8  1.24  5.26  4.65 283 1021.2  11.5  13.7   8.7 99.0 99.00
2001 06 14 18 301  5.2  6.3  1.27  5.00  4.92 283 1021.9  11.7  13.6   8.0 99.0 99.00
2001 06 14 19 305  5.0  5.8  1.31  5.56  5.08 277 1022.1  12.0  14.1   8.4 99.0 99.00
2001 06 14 20 303  4.5  5.6  1.39  7.69  5.25 271 1022.4  12.1  14.1   8.5 99.0 99.00
2001 06 14 21 310  5.8  6.7  1.54  7.69  5.70 276 1022.6  12.2  14.1   8.7 99.0 99.00
2001 06 14 22 312  5.2  6.3  1.71  7.14  5.74 270 1023.3  12.4  14.1   8.3 99.0 99.00
2001 06 14 23 295  6.1  7.4  1.60  7.69  5.72 276 1023.5  12.1  14.1   8.1 99.0 99.00
2001 06 15 00 313  5.1  6.4  1.69  8.33  5.73 288 1023.5  12.1  14.2   8.3 99.0 99.00
2001 06 15 01 310  6.0  7.2  1.72  8.33  5.90 284 1023.4  12.5  14.5   7.9 99.0 99.00
2001 06 15 02 317  5.1  6.1  1.91  8.33  6.06 283 1023.5  12.1  14.4   8.4 99.0 99.00
2001 06 15 03 313  6.2  7.8  1.75  9.09  5.90 283 1023.4 999.0  14.4   7.8 99.0 99.00
2001 06 15 04 320  6.0  7.2  1.67  9.09  5.73 281 1023.5  12.1  14.3   7.3 99.0 99.00
2001 06 15 05 318  6.5  8.3  1.64  9.09  5.61 283 1023.6  12.3  14.3   7.8 99.0 99.00
2001 06 15 06 320  6.4  8.2  1.73  9.09  5.66 288 1023.8  12.4 999.0   7.2 99.0 99.00
2001 06 15 07 311  5.7  7.4  1.65  9.09  5.94 285 1023.7  12.1  14.1   7.5 99.0 99.00
2001 06 15 08 314  6.0  7.1  1.49  9.09  5.73 283 1023.6  12.1  14.1   7.7 99.0 99.00
2001 06 15 09 304  6.3  7.6  1.54  9.09  5.68 283 1023.6  11.8  13.7   7.7 99.0 99.00
2001 06 15 10 321  4.0  5.3  1.62  9.09  5.85 281 1023.6  12.2  13.7   6.5 99.0 99.00
2001 06 15 11 322  6.1  8.8  1.63  8.33  5.71 285 1023.6  12.1  13.6   6.7 99.0 99.00
2001 06 15 12 318  6.3  7.8  1.80  9.09  5.93 282 1023.6  12.1  13.4   6.8 99.0 99.00
2001 06 15 13 345  5.5  6.5  1.73  8.33  5.66 281 1024.1  12.0  13.7   7.0 99.0 99.00
2001 06 15 14 331  5.6  6.6  1.81  9.09  6.19 288 1024.2  11.9  13.8   6.3 99.0 99.00
2001 06 15 15 352  2.6  3.7  1.94  8.33  6.19 300 1024.4  12.0  13.7   5.7 99.0 99.00
2001 06 15 16 311  4.2  5.9  1.75  9.09  5.99 288 1024.6  12.5  13.7   4.5 99.0 99.00
2001 06 15 17 330  6.6  7.8  1.84  7.69  6.07 297 1024.5  12.1  13.7   6.1 99.0 99.00
2001 06 15 18 330  4.1  5.4  1.83  8.33  5.93 296 1024.9  12.2  13.7   6.8 99.0 99.00
2001 06 15 19 328  6.7  7.8  1.63  9.09  5.76 296 1025.0  12.0  13.7   6.9 99.0 99.00
2001 06 15 20 346  5.6  6.8  1.65  9.09  5.79 293 1025.0  12.1  14.2   7.3 99.0 99.00
2001 06 15 21 343  4.6  5.5  1.47  9.09  5.88 298 1025.0  12.5  14.6   7.4 99.0 99.00
2001 06 15 22 330  5.7  6.8  1.64  9.09  6.24 289 1025.0  12.8  14.8   7.2 99.0 99.00
2001 06 15 23 329  6.5  7.6  1.53  9.09  5.86 283 1024.6  12.6  14.9   7.2 99.0 99.00
2001 06 16 00 334  6.9  8.3  1.42  9.09  5.67 278 1024.3  12.6  14.9   7.5 99.0 99.00
2001 06 16 01 326  7.6  8.9  1.57  9.09  6.01 284 1024.1  12.8  14.8   7.1 99.0 99.00
2001 06 16 02 327  7.5  8.4  1.56  9.09  5.55 294 1023.7  12.8  14.8   7.2 99.0 99.00
2001 06 16 03 328  7.9  9.2  1.50  9.09  5.67 293 1023.5  12.6  15.2   7.3 99.0 99.00
2001 06 16 04 338  8.2  9.5  1.61  9.09  5.45 292 1023.1  12.7  14.9   6.8 99.0 99.00
2001 06 16 05 339  8.8 10.8  1.56  8.33  5.31 286 1023.2  12.5  14.9   6.9 99.0 99.00
2001 06 16 06 336  8.9 10.3  1.71  8.33  5.40 289 1023.5  12.5  14.5   7.4 99.0 99.00
2001 06 16 07 342  8.5  9.7  1.73  8.33  5.14 293 1023.6  12.5  14.4   7.6 99.0 99.00
2001 06 16 08 340  8.4  9.6  1.66  8.33  5.24 293 1023.6  12.2  14.4   7.5 99.0 99.00
2001 06 16 09 336  7.0  8.6  1.65  8.33  5.12 291 1023.7  12.2  14.2   7.3 99.0 99.00
2001 06 16 10 331  8.2  9.4  1.69  7.69  5.15 294 1023.6  12.5  14.1   7.4 99.0 99.00
2001 06 16 11 338  9.0 10.5  1.69  8.33  5.16 291 1023.6  12.1  14.1   7.8 99.0 99.00
2001 06 16 12 337  8.5 10.3  1.81  9.09  5.28 305 1023.8  12.1  14.1   7.0 99.0 99.00
2001 06 16 13 324  9.1 11.0  1.72  8.33  5.24 292 1024.1  12.1  14.1   7.2 99.0 99.00
2001 06 16 14 315  9.4 11.2  1.83  5.88  5.06 316 1024.3  12.1  14.1   5.9 99.0 99.00
2001 06 16 15 320  8.0  9.5  1.84  5.88  5.31 312 1025.0  12.1  14.1   5.4 99.0 99.00
2001 06 16 16 320  7.8  9.0  1.57  5.88  5.11 312 1025.2  12.1  14.1   5.6 99.0 99.00
2001 06 16 17 317  6.7  7.9  1.54  6.25  5.02 318 1025.2  12.2  13.7   3.8 99.0 99.00
2001 06 16 18 322  5.4  6.7  1.50  8.33  5.31 297 1025.7  12.4  14.1   3.3 99.0 99.00
2001 06 16 19 322  6.8  8.0  1.41  5.88  5.15 319 1025.9  12.2  14.1   5.2 99.0 99.00
2001 06 16 20 323  7.0  8.3  1.43  6.67  5.18 314 1026.5  12.6  14.1   5.0 99.0 99.00
2001 06 16 21 320  6.3  7.4  1.34  6.25  4.94 314 1026.6  12.6  14.1   6.0 99.0 99.00
2001 06 16 22 325  7.1  8.3  1.24  6.25  5.01 321 1026.6  12.6  14.2   6.9 99.0 99.00
2001 06 16 23 323  6.7  7.9  1.30  7.69  5.38 302 1026.7  12.7  14.4   7.0 99.0 99.00
2001 06 17 00 326  6.0  7.2  1.30  7.14  5.32 301 1026.6  12.8  14.5   7.3 99.0 99.00
2001 06 17 01 325  6.7  8.0  1.34  7.69  5.44 297 1026.5  12.6  14.5   5.7 99.0 99.00
2001 06 17 02 329  6.1  7.0  1.39  7.14  5.42 298 1026.2  12.7  14.5   6.1 99.0 99.00
2001 06 17 03 326  6.2  7.5  1.39  7.69  5.44 306 1025.9  12.6  14.5   6.4 99.0 99.00
2001 06 17 04 333  5.7  7.1  1.30  5.88  5.06 307 1025.7  12.5  14.4   6.6 99.0 99.00
2001 06 17 05 335  8.4  9.7  1.25  7.14  5.01 310 1025.7  12.6  14.4   7.1 99.0 99.00
2001 06 17 06 333  7.8  8.9  1.32  7.69  4.80 307 1025.7  12.4  14.2   6.7 99.0 99.00
2001 06 17 07 337  7.7  9.2  1.37  6.25  4.72 318 1025.7  12.2  14.1   6.5 99.0 99.00
2001 06 17 08 342  8.1 10.0  1.26  6.67  4.64 312 1025.7  12.1  13.7   7.2 99.0 99.00
2001 06 17 09 339  7.8  8.9  1.28  5.88  4.49 322 1025.6  12.1  13.6   7.2 99.0 99.00
2001 06 17 10 343  7.8  9.3  1.28  6.67  4.46 311 1025.2  11.9  13.6   6.6 99.0 99.00
2001 06 17 11 344  7.4  8.9  1.32  6.25  4.56 320 1025.2  11.8  13.4   7.0 99.0 99.00
2001 06 17 12 332  7.3  8.6  1.24  5.88  4.56 319 1025.1  11.8  13.3   6.1 99.0 99.00
2001 06 17 13 325  6.8  7.8  1.37  5.56  4.85 322 1025.2  11.8  13.3   6.3 99.0 99.00
2001 06 17 14 338  6.0  6.9  1.29  5.88  4.99 313 1025.2  11.8  13.3   5.6 99.0 99.00
2001 06 17 15 339  6.5  8.0  1.33  7.14  5.10 305 1025.1  11.9  13.3   6.0 99.0 99.00
2001 06 17 16 337  6.1  7.1  1.33  7.14  4.89 314 1025.1  12.1  13.3   6.7 99.0 99.00
2001 06 17 17 332  6.2  7.6  1.43  7.14  5.12 326 1025.2  12.1  12.9   5.7 99.0 99.00
2001 06 17 18 329  6.8  8.0  1.35  6.67  5.03 318 1025.3  12.1  13.1   6.3 99.0 99.00
2001 06 17 19 322  7.2  8.4  1.35  6.67  4.79 318 1025.6  12.3  13.3   6.1 99.0 99.00
2001 06 17 20 329  6.6  7.7  1.21  5.56  4.67 324 1025.8  12.2  13.4   6.2 99.0 99.00
2001 06 17 21 318  6.9  8.3  1.28  6.67  4.67 323 1026.5  12.2  12.9   6.7 99.0 99.00
2001 06 17 22 313  7.3  8.7  1.17  6.25  4.47 321 1026.6  12.5  12.9   7.3 99.0 99.00
2001 06 17 23 319  7.6  9.1  1.16  6.67  4.61 317 1026.5  12.5  13.2   6.7 99.0 99.00
2001 06 18 00 304  6.7  7.7  1.23  6.67  4.63 319 1026.7  12.6  13.3   6.9 99.0 99.00
2001 06 18 01 304  5.6  6.8  1.24  6.67  4.70 324 1026.7  12.6  13.4   7.2 99.0 99.00
2001 06 18 02 311  5.7  7.3  1.11  6.67  4.75 320 1027.0  12.6  13.6   6.0 99.0 99.00
2001 06 18 03 316  5.7  6.7  1.22  7.14  4.92 329 1027.2  12.5  13.4   5.3 99.0 99.00
2001 06 18 04 308  6.0  7.2  1.20  7.14  4.85 320 1027.4  12.5  13.4   6.2 99.0 99.00
2001 06 18 05 332  4.3  5.4  1.21  6.67  4.96 328 1027.6  12.5  13.3   5.1 99.0 99.00
2001 06 18 06 329  7.0  8.3  1.19  6.67  4.93 324 1027.9  12.5  13.4   6.1 99.0 99.00
2001 06 18 07 330  5.5  6.9  1.14  6.67  4.76 324 1027.4  12.5  13.4   5.9 99.0 99.00
2001 06 18 08 332  4.8  6.5  1.19  6.67  5.00 328 1027.4  12.1  13.4   5.1 99.0 99.00
2001 06 18 09 342  5.9  8.2  1.16  6.25  4.84 326 1027.4  12.1  13.4   4.8 99.0 99.00
2001 06 18 10 343  4.7  6.8  1.17  5.88  4.83 329 1027.3  12.1  13.4   5.7 99.0 99.00
2001 06 18 11 344  6.3  8.3  1.08  6.67  4.79 323 1027.4  12.2  13.4   6.0 99.0 99.00
2001 06 18 12 329  5.1  6.6  1.12  6.67  4.92 327 1027.3  12.1  13.4   5.5 99.0 99.00
2001 06 18 13 354  4.5  6.0  1.16  5.88  4.98 330 1027.4  12.0  13.6   5.3 99.0 99.00
2001 06 18 14 318  6.3  7.7  1.16  6.67  4.95 329 1028.1  11.7  13.6   5.4 99.0 99.00
2001 06 18 15 340  4.1  5.3  1.17  6.25  5.04 328 1028.1  11.7  13.6   5.2 99.0 99.00
2001 06 18 16 353  4.9  5.8  1.13  6.25  4.99 337 1027.4  11.8  13.6   6.2 99.0 99.00
2001 06 18 17 352  4.3  5.5  0.99  6.67  4.98 332 1027.4  11.9  13.6   5.0 99.0 99.00
2001 06 18 18 354  5.1  6.6  1.08  6.25  4.99 334 1027.4  12.0  13.6   6.1 99.0 99.00
2001 06 18 19 343  5.9  7.1  1.07  6.25  5.21 336 1027.4  12.1  13.7   6.4 99.0 99.00
2001 06 18 20 360  5.7  7.6  0.96  6.25  5.00 337 1027.4  11.8  13.7   5.7 99.0 99.00
2001 06 18 21 354  6.1  7.3  1.00  6.25  4.81 337 1026.8  12.0  14.1   6.0 99.0 99.00
2001 06 18 22 337  6.8  8.0  0.88  6.25  4.65 336 1026.2  12.1  14.1   6.5 99.0 99.00
2001 06 18 23 325  7.8  9.2  0.90  6.25  4.66 327 1025.8  12.2  14.2   6.7 99.0 99.00
2001 06 19 00 322  9.6 11.2  0.89  6.25  4.47 325 1025.6  12.3  14.4   7.2 99.0 99.00
2001 06 19 01 324  8.9 10.6  1.00  6.25  4.16 326 1025.0  12.5  14.4   7.4 99.0 99.00
2001 06 19 02 339  9.6 11.4  1.16  6.67  4.16 326 1024.3  12.5  14.4   7.9 99.0 99.00
2001 06 19 03 343  9.0 10.4  1.21  4.00  4.29 340 1024.2  12.5  14.4   8.1 99.0 99.00
2001 06 19 04 344  8.8 10.2  1.24  4.55  4.32 341 1023.7  12.5  14.2   8.6 99.0 99.00
