YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2003 03 03 20 999  2.5  4.0  2.65 14.29  8.29 280 1017.6   7.9   9.5   5.6 99.0 99.00
2003 03 03 21 999  2.3  3.1  2.72 14.29  8.49 275 1017.3   7.9   9.7   4.4 99.0 99.00
2003 03 03 22 999  1.3  2.3  2.60 14.29  8.08 280 1017.0   8.5  10.1   4.2 99.0 99.00
2003 03 03 23 999  1.4  2.5  2.47 14.29  8.30 279 1016.5   9.0  10.2   2.8 99.0 99.00
2003 03 04 00 999  2.8  3.9  2.68 10.00  8.09 300 1016.5   8.7  10.2   3.9 99.0 99.00
2003 03 04 01 999  3.5  5.0  2.62 12.50  7.93 281 1016.1   8.6  10.2   5.1 99.0 99.00
2003 03 04 02 999  4.3  5.3  2.85 14.29  8.28 279 1015.9   8.2  10.2   5.7 99.0 99.00
2003 03 04 03 999  3.5  4.3  2.68 12.50  7.85 285 1015.9   7.9   9.8   4.6 99.0 99.00
2003 03 04 04 999  2.9  4.0  2.57 14.29  8.06 284 1015.8   7.9   9.7   4.3 99.0 99.00
2003 03 04 05 999  1.2  2.2  2.45 10.00  7.93 302 1015.0   7.8   9.5   4.3 99.0 99.00
2003 03 04 06 999  2.7  4.1  2.56 12.50  8.00 283 1015.3   7.9   9.5   4.6 99.0 99.00
2003 03 04 07 999  4.0  5.0  2.38 12.50  8.06 280 1014.9   8.2   9.5   4.4 99.0 99.00
2003 03 04 08 999  3.0  4.0  2.36 11.11  8.04 291 1014.1   8.2   9.6   4.1 99.0 99.00
2003 03 04 09 999  3.0  4.2  2.40 10.00  8.50 295 1013.4   8.6   9.4   5.2 99.0 99.00
2003 03 04 10 999  3.4  4.8  2.25 10.00  8.25 294 1012.6   8.9   9.4   4.7 99.0 99.00
2003 03 04 11 999  6.3  7.9  2.22 10.00  7.95 302 1012.4   7.9   9.4   7.1 99.0 99.00
2003 03 04 12 999  3.5  6.5  2.26  9.09  7.97 310 1011.7   8.0   9.4   7.8 99.0 99.00
2003 03 04 13 999  1.8  2.9  2.12 12.50  7.49 292 1011.3   7.8   9.4   7.6 99.0 99.00
2003 03 04 14 999  3.7  4.8  2.16 10.00  7.02 304 1011.1   8.2   9.5   7.5 99.0 99.00
2003 03 04 15 999  4.8  6.2  2.38 12.50  7.79 283 1011.1   8.2   9.5   7.6 99.0 99.00
2003 03 04 16 999  4.9  6.1  2.40 10.00  7.82 297 1011.7   7.5   9.5   7.4 99.0 99.00
2003 03 04 17 999  3.7  4.7  2.69 20.00  7.73 279 1011.7   8.5   9.7   6.9 99.0 99.00
2003 03 04 18 999  3.1  4.0  2.98 20.00  8.45 281 1011.7   8.7 999.0   6.8 99.0 99.00
2003 03 04 19 999  4.6  5.8  2.74  9.09  7.71 303 1011.9   9.1   9.7   6.3 99.0 99.00
2003 03 04 20 999  3.6  4.5  3.06  9.09  8.27 308 1012.3   9.0   9.7   6.0 99.0 99.00
2003 03 04 21 999  3.3  4.3  2.61  8.33  7.55 305 1012.1   9.4   9.7   6.5 99.0 99.00
2003 03 04 22 999  5.0  6.4  2.77 10.00  8.11 296 1012.3   9.4   9.7   6.9 99.0 99.00
2003 03 04 23 999  4.3  6.0  2.88 16.67  8.39 282 1012.6   9.4   9.7   7.1 99.0 99.00
2003 03 05 00 999  4.4  5.7  2.65  9.09  7.77 305 1012.8   9.2   9.7   7.1 99.0 99.00
2003 03 05 01 999  4.4  5.7  2.79 16.67  7.84 286 1013.2   9.1   9.7   7.0 99.0 99.00
2003 03 05 02 999  4.4  6.0  2.70  9.09  7.27 308 1012.9   8.9   9.7   7.1 99.0 99.00
2003 03 05 03 999  7.6  9.4  2.70 16.67  7.99 289 1013.3   8.6   9.7   7.7 99.0 99.00
2003 03 05 04 999  7.0 10.2  2.77 10.00  7.28 309 1013.3   8.4   9.7   7.7 99.0 99.00
2003 03 05 05 999  7.2  9.0  3.04 16.67  7.52 286 1013.4   8.4   9.8   7.8 99.0 99.00
2003 03 05 06 999  6.7  8.3  2.82 10.00  7.38 303 1013.4   8.3   9.8   8.2 99.0 99.00
2003 03 05 07 999  6.4  8.0  2.68 16.67  7.51 285 1013.7   8.5   9.8   7.8 99.0 99.00
2003 03 05 08 999  6.3  8.2  2.96 16.67  7.83 284 1013.4   8.3   9.8   8.0 99.0 99.00
2003 03 05 09 999  6.8  8.5  2.92 16.67  7.62 286 1013.3   8.2   9.7   7.9 99.0 99.00
2003 03 05 10 999  7.4  9.8  2.98 10.00  7.96 301 1013.2   8.2   9.5   8.1 99.0 99.00
2003 03 05 11 999  8.9 12.4  3.11 14.29  7.85 289 1012.8   8.4   9.5   7.7 99.0 99.00
2003 03 05 12 999  7.7 10.0  3.14 10.00  7.81 309 1012.6   8.7   9.5   6.8 99.0 99.00
2003 03 05 13 999  7.2  9.0  3.19 14.29  7.68 296 1012.5   8.7   9.5   6.5 99.0 99.00
2003 03 05 14 999  9.9 12.5  3.18 10.00  7.62 307 1012.3   8.1   9.5   7.9 99.0 99.00
2003 03 05 15 999  8.5 10.5  3.46 14.29  7.66 291 1011.9   8.1   9.5   7.4 99.0 99.00
2003 03 05 16 999  8.0 10.2  2.96 14.29  7.00 294 1011.9   8.7   9.5   6.9 99.0 99.00
2003 03 05 17 999  8.6 10.3  3.33 14.29  7.44 291 1011.9   8.4   9.5   6.3 99.0 99.00
2003 03 05 18 999  9.0 10.4  2.98 14.29  6.93 283 1011.9   8.1   9.5   7.6 99.0 99.00
2003 03 05 19 999 10.4 12.9  3.10 14.29  6.87 288 1011.8   8.7   9.7   6.7 99.0 99.00
2003 03 05 20 999 10.2 12.7  3.22 14.29  7.27 286 1011.6   8.2   9.5   7.4 99.0 99.00
2003 03 05 21 999 10.6 12.9  3.22  9.09  7.06 311 1011.2   8.6   9.5   7.1 99.0 99.00
2003 03 05 22 999 10.7 13.4  3.36 11.11  6.85 307 1010.4   8.2   9.5   7.4 99.0 99.00
2003 03 05 23 999 10.7 12.9  3.49 11.11  6.82 302 1010.1   8.3   9.5   6.9 99.0 99.00
2003 03 06 00 999 10.7 13.3  3.43  8.33  6.84 308 1009.7   8.3   9.5   6.9 99.0 99.00
2003 03 06 01 999 10.7 13.8  3.58  9.09  6.98 311 1009.4   8.3   9.5   7.4 99.0 99.00
2003 03 06 02 999 11.6 14.5  3.44 14.29  6.76 288 1009.1   8.2   9.5   7.8 99.0 99.00
2003 03 06 03 999 11.2 13.8  3.58 10.00  7.07 308 1009.2   8.2   9.5   7.7 99.0 99.00
2003 03 06 04 999 11.0 13.3  3.54 11.11  6.88 298 1009.3   7.9   9.5   7.2 99.0 99.00
2003 03 06 05 999 10.6 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2003 03 06 06 999 10.1 12.2  3.49 10.00  7.08 311 1010.2   8.3   9.5   5.3 99.0 99.00
2003 03 06 07 999  9.8 13.4  3.50  9.09  7.18 307 1010.7   7.5   9.5   3.9 99.0 99.00
2003 03 06 08 999 11.5 14.4  3.35 10.00  7.22 309 1010.9   7.8   9.5   3.8 99.0 99.00
2003 03 06 09 999  9.6 12.6  3.70 10.00  7.32 304 1011.2   7.2   9.4   4.2 99.0 99.00
2003 03 06 10 999  8.5 11.3  3.83 10.00  7.59 310 1011.4   7.5   9.4   3.1 99.0 99.00
2003 03 06 11 999  9.6 11.8  3.80 10.00  7.14 305 1011.2   8.2   9.4   3.1 99.0 99.00
2003 03 06 12 999  9.7 14.2  3.74  8.33  7.17 306 1011.3   7.8   9.4   3.1 99.0 99.00
2003 03 06 13 999 10.2 12.7  3.88 10.00  7.31 311 1011.2   7.9   9.4   2.1 99.0 99.00
2003 03 06 14 999  8.7 10.4  3.34 10.00  6.65 315 1011.4   7.2   9.4   3.5 99.0 99.00
2003 03 06 15 999  6.7  8.7  3.51 11.11  6.86 315 1011.7   6.3   9.4   4.6 99.0 99.00
2003 03 06 16 999  9.7 11.8  3.46 10.00  6.88 311 1011.6   7.4   9.4   2.8 99.0 99.00
2003 03 06 17 999  9.5 11.9  3.21 10.00  6.59 307 1011.7   7.9   9.4   3.6 99.0 99.00
2003 03 06 18 999  9.7 11.5  3.16 10.00  6.55 315 1011.8   7.4   9.4   3.4 99.0 99.00
2003 03 06 19 999  8.9 11.3  3.13 11.11  6.83 310 1011.9   7.5   9.4   4.3 99.0 99.00
2003 03 06 20 999  9.8 12.4  3.11 10.00  6.72 297 1012.2   7.6   9.4   4.1 99.0 99.00
2003 03 06 21 999  7.8  9.4  3.15 10.00  7.02 299 1011.9   7.5   9.4   4.4 99.0 99.00
2003 03 06 22 999 10.7 13.1  3.45 10.00  7.12 308 1011.3   8.2   9.4   4.3 99.0 99.00
2003 03 06 23 999  9.1 11.3  3.17  9.09  6.87 317 1011.1   8.2   9.4   4.7 99.0 99.00
2003 03 07 00 999  9.4 12.8  3.30 10.00  6.79 304 1011.0   7.9   9.5   5.8 99.0 99.00
2003 03 07 01 999 10.9 14.3  3.52 11.11  7.00 307 1010.3   7.8   9.5   5.4 99.0 99.00
2003 03 07 02 999  9.2 11.6  3.54 10.00  6.97 307 1010.2   7.8   9.4   5.1 99.0 99.00
2003 03 07 03 999  8.8 10.8  3.38  9.09  7.04 306 1009.7   7.9   9.4   5.7 99.0 99.00
2003 03 07 04 999  6.8  8.2  3.08 10.00  6.99 309 1009.4   7.8   9.4   6.1 99.0 99.00
2003 03 07 05 999  5.5  7.0  2.89 10.00  6.80 309 1009.1   7.5   9.4   6.8 99.0 99.00
2003 03 07 06 999  6.0  7.6  2.80 10.00  7.11 310 1008.7   7.8   9.4   6.9 99.0 99.00
2003 03 07 07 999  5.1  6.2  2.78 10.00  6.86 306 1007.9   7.4   9.4   5.8 99.0 99.00
2003 03 07 08 999  5.3  6.9  2.62 10.00  6.87 306 1007.3   6.8   9.4   6.0 99.0 99.00
2003 03 07 09 999  4.6  6.1  2.77 10.00  7.37 305 1007.2   6.9   9.4   6.5 99.0 99.00
2003 03 07 10 999  5.3  6.8  2.76 11.11  7.24 303 1007.2   6.7   9.4   6.0 99.0 99.00
2003 03 07 11 999  6.2  7.4  3.19 10.00  7.41 305 1007.1   6.7   9.4   5.6 99.0 99.00
2003 03 07 12 999  4.5  5.9  2.65 10.00  6.98 300 1006.6   6.6   9.4   5.6 99.0 99.00
2003 03 07 13 999  5.5  6.8  2.92  9.09  7.10 310 1006.9   6.7   9.4   5.6 99.0 99.00
2003 03 07 14 999  5.1  6.6  2.85 10.00  7.29 305 1006.6   6.6   9.0   5.2 99.0 99.00
2003 03 07 15 999  5.7  7.2  2.79  7.69  6.83 295 1007.1   6.5   9.0   5.8 99.0 99.00
2003 03 07 16 999  4.7  6.4  2.96 10.00  7.02 307 1007.4   6.6   9.0   4.3 99.0 99.00
2003 03 07 17 999  6.5  8.1  2.55  9.09  6.79 307 1008.0   6.5   9.0   5.3 99.0 99.00
2003 03 07 18 999  5.0  7.1  2.57 10.00  6.91 306 1008.5   6.3   9.0   5.4 99.0 99.00
2003 03 07 19 999  7.5  9.0  2.49  9.09  6.89 302 1008.7   6.9   9.4   4.0 99.0 99.00
2003 03 07 20 999  5.3  6.4 99.00 99.00 99.00 999 1009.4   7.1   9.4   3.1 99.0 99.00
2003 03 07 21 999  4.8  6.2  2.33  7.69  6.82 265 1009.6   7.4   9.4   3.5 99.0 99.00
2003 03 07 22 999  6.1  7.5  2.44  9.09  6.90 305 1009.8   7.5   9.4   2.3 99.0 99.00
2003 03 07 23 999  6.1  7.4  2.43 10.00  6.78 300 1010.2   7.7   9.1   1.4 99.0 99.00
2003 03 08 00 999  6.5  7.7  2.40 10.00  6.80 307 1010.9   7.4   9.0   1.8 99.0 99.00
2003 03 08 01 999  3.1  4.8  2.60 11.11  6.87 303 1011.1   7.1   9.0   1.5 99.0 99.00
2003 03 08 02 999  5.9 10.6  2.50 10.00  6.76 303 1011.6   7.2   9.0   2.1 99.0 99.00
2003 03 08 03 999  4.9  6.4  2.73  7.14  6.71 276 1012.0   6.4   9.0   2.4 99.0 99.00
2003 03 08 04 999  4.6  5.8  2.44  7.14  6.68 284 1012.6   6.4   9.0   3.3 99.0 99.00
2003 03 08 05 999  2.9  3.9  2.39  7.14  6.62 274 1013.2   6.6   9.0   2.0 99.0 99.00
2003 03 08 06 999  1.2  2.1  2.18 10.00  7.08 307 1013.4   6.6   8.9   3.0 99.0 99.00
2003 03 08 07 999  1.5  2.3  2.07 11.11  6.78 294 1013.9   6.7   8.9   2.3 99.0 99.00
2003 03 08 08 999  2.8  3.8  2.11 11.11  7.17 301 1014.0   6.4   8.9   4.0 99.0 99.00
2003 03 08 09 999  4.7  5.7  2.10 10.00  6.95 295 1013.9   7.1   8.9   4.6 99.0 99.00
2003 03 08 10 999  3.9  5.0  1.97 11.11  6.91 296 1014.1   7.1   8.9   3.6 99.0 99.00
2003 03 08 11 999  4.0  4.5  2.00 11.11  7.04 299 1014.1   7.1   8.9   4.9 99.0 99.00
2003 03 08 12 999  3.8  5.6  2.11 10.00  7.36 297 1014.1   7.1   8.9   4.9 99.0 99.00
2003 03 08 13 999  4.7  5.8  2.20 10.00  7.41 303 1014.2   7.0   8.9   5.8 99.0 99.00
2003 03 08 14 999  3.2  4.1  1.80  8.33  6.79 296 1014.6   7.0   8.9   4.6 99.0 99.00
2003 03 08 15 999  2.6  3.2  1.96  8.33  6.79 298 1014.9   6.7   8.9   4.0 99.0 99.00
2003 03 08 16 999  1.4  2.3  2.03  7.69  6.99 284 1015.3   6.6   8.7   4.6 99.0 99.00
2003 03 08 17 999  2.6  3.2  2.00 10.00  7.05 302 1015.6   6.7   8.7   4.5 99.0 99.00
2003 03 08 18 999  4.3  5.6  1.92 16.67  7.00 287 1015.5   7.1   8.7   6.3 99.0 99.00
2003 03 08 19 999  5.6 99.0  1.87 10.00  7.33 298 1015.5   7.1   8.7   6.3 99.0 99.00
2003 03 08 20 999  6.2  7.4  1.96 16.67  6.91 281 1015.1   7.0   8.9   6.5 99.0 99.00
2003 03 08 21 999  6.2  7.5  1.81 16.67  6.81 278 1014.5   7.8   9.0   7.7 99.0 99.00
2003 03 08 22 999  7.5  8.6  1.86 16.67  6.58 286 1013.8   9.3   9.0   9.2 99.0 99.00
2003 03 08 23 999  9.0 10.2  1.75 10.00  6.01 290 1013.6   9.4   9.0   9.3 99.0 99.00
2003 03 09 00 999  9.7 11.9  1.75 16.67  5.68 271 1014.1   9.4   9.0   8.8 99.0 99.00
2003 03 09 01 999  8.6 10.4  1.79 16.67  5.49 291 1013.5   9.8   9.0   9.5 99.0 99.00
2003 03 09 02 999  9.2 11.5  1.88 14.29  5.37 281 1012.8   9.8   9.4   9.4 99.0 99.00
2003 03 09 03 999 10.2 13.2  2.12  6.25  5.36 203 1012.5   9.7   9.4   9.5 99.0 99.00
2003 03 09 04 999 10.9 13.3  2.01  6.25  5.26 213 1011.9   9.8   9.4   9.3 99.0 99.00
2003 03 09 05 999 11.2 13.7  2.36  6.67  5.62 200 1011.5   9.8   9.4   9.3 99.0 99.00
2003 03 09 06 999 11.7 14.9  2.41  6.67  5.50 189 1011.0   9.8   9.4   9.3 99.0 99.00
2003 03 09 07 999 13.2 15.8  2.63  7.14  5.78 191 1009.6   9.7   9.4   9.6 99.0 99.00
2003 03 09 08 999 13.3 17.3  2.73  7.69  5.76 999 1008.7   9.7   9.4   9.6 99.0 99.00
2003 03 09 09 999 14.1 16.9  3.00  7.14  5.88 189 1007.3   9.4   9.5   9.3 99.0 99.00
2003 03 09 10 999 16.4 19.6  3.37  8.33  6.11 192 1006.2   9.5   9.5   9.3 99.0 99.00
2003 03 09 11 999 14.0 17.8  3.97  8.33  6.45 197 1006.2   9.7   9.5   9.6 99.0 99.00
2003 03 09 12 999 12.3 14.9  3.81  9.09  6.76 198 1006.0  10.3   9.5  10.2 99.0 99.00
2003 03 09 13 999 10.5 12.8  4.09  9.09  7.07 196 1006.8  10.5   9.7  10.3 99.0 99.00
2003 03 09 14 999  9.0 11.0  4.13 10.00  7.35 201 1007.2  10.2   9.7  10.1 99.0 99.00
2003 03 09 15 999  9.3 11.8  4.45 10.00  7.62 196 1007.8   9.8   9.7   9.8 99.0 99.00
2003 03 09 16 999 10.9 13.1  4.03 10.00  7.43 191 1008.6  10.2   9.7  10.1 99.0 99.00
2003 03 09 17 999  9.4 11.8  4.11 11.11  7.60 190 1009.9  10.2   9.8  10.1 99.0 99.00
2003 03 09 18 999  8.3 10.1  4.11 11.11  7.61 192 1011.0  10.2   9.8  10.0 99.0 99.00
2003 03 09 19 999  8.4 10.3  3.96 11.11  7.46 197 1011.7  10.2   9.8  10.1 99.0 99.00
2003 03 09 20 999  8.3 10.6  4.04 11.11  7.60 201 1012.3  10.1   9.8  10.0 99.0 99.00
2003 03 09 21 999  8.1 10.2  3.77 10.00  7.43 199 1012.5  10.5   9.8  10.3 99.0 99.00
2003 03 09 22 999  7.9 10.2  3.90 10.00  7.39 210 1013.0  10.5   9.8  10.3 99.0 99.00
2003 03 09 23 999  7.5  9.3  3.58 10.00  7.18 228 1013.4  10.5   9.8  10.3 99.0 99.00
2003 03 10 00 999  7.1  8.9  3.81 10.00  7.46 203 1014.0  10.3   9.8  10.2 99.0 99.00
2003 03 10 01 999  7.1  8.9  4.11 10.00  7.39 213 1014.0  10.2   9.8  10.1 99.0 99.00
2003 03 10 02 999  7.0  8.5  3.76 10.00  7.52 221 1014.2  10.2   9.8  10.1 99.0 99.00
2003 03 10 03 999  7.2  8.6  3.57 10.00  7.52 217 1014.8  10.2   9.8  10.1 99.0 99.00
2003 03 10 04 999  8.4 10.3  3.67 10.00  7.66 223 1015.1  10.2   9.8  10.1 99.0 99.00
2003 03 10 05 999  8.2 10.2  3.38 10.00  7.33 228 1015.4  10.2   9.8  10.1 99.0 99.00
2003 03 10 06 999  7.3  8.6  3.08 10.00  7.03 227 1015.7  10.2   9.8  10.1 99.0 99.00
2003 03 10 07 999  8.3 10.6  3.02 11.11  7.34 230 1015.9  10.2  10.1  10.1 99.0 99.00
2003 03 10 08 999  8.0 10.3  3.30 11.11  7.54 230 1016.1  10.2   9.9  10.1 99.0 99.00
2003 03 10 09 999  6.9  8.4  2.74 10.00  6.93 228 1016.5   9.8   9.8   9.7 99.0 99.00
2003 03 10 10 999  7.3  9.2  2.75 10.00  6.78 227 1016.8   9.8   9.8   9.7 99.0 99.00
2003 03 10 11 999  6.7  8.4  2.70 10.00  6.99 222 1016.8   9.8   9.8   9.7 99.0 99.00
2003 03 10 12 999  6.2  7.8  2.73 10.00  7.11 230 1016.9   9.8   9.8   9.8 99.0 99.00
2003 03 10 13 999  5.5  7.1  2.79 11.11  7.26 236 1017.2   9.7   9.8   9.6 99.0 99.00
2003 03 10 14 999  4.1  5.6  2.73 10.00  7.14 227 1017.3   9.4   9.8   9.3 99.0 99.00
2003 03 10 15 999  4.7  6.0  2.77 10.00  7.23 233 1017.3   9.5   9.8   9.4 99.0 99.00
2003 03 10 16 999  5.4  6.4  2.55 10.00  6.95 237 1017.4   9.7   9.8   9.7 99.0 99.00
2003 03 10 17 999  6.9  8.4  2.62 10.00  7.02 238 1017.9   9.8   9.8   9.7 99.0 99.00
2003 03 10 18 999  6.8  8.4  2.25 10.00  6.34 236 1018.2   9.7   9.8   9.7 99.0 99.00
2003 03 10 19 999  5.7  7.9  2.28 10.00  6.78 240 1018.1  10.2  10.2  10.1 99.0 99.00
2003 03 10 20 999  5.2  6.8  2.27  9.09  6.76 222 1018.8   9.8  10.2   9.7 99.0 99.00
2003 03 10 21 999  6.1  7.3  2.36 10.00  7.08 244 1018.6   9.5  10.2   9.4 99.0 99.00
2003 03 10 22 999  5.8  6.9  2.27 10.00  7.04 240 1018.2   9.5  10.2   9.4 99.0 99.00
2003 03 10 23 999  7.0  8.8  2.49 10.00  7.30 232 1018.0   9.7  10.2   9.6 99.0 99.00
2003 03 11 00 999  5.4  6.3  2.13 10.00  6.93 244 1017.8   9.7  10.2   9.6 99.0 99.00
2003 03 11 01 999  6.7  9.1  2.26  9.09  7.19 232 1017.8   9.8  10.2   9.2 99.0 99.00
2003 03 11 02 999  5.8  6.8  2.24 10.00  7.12 245 1017.4   8.9  10.2   8.9 99.0 99.00
2003 03 11 03 999  5.4  6.5  2.09 10.00  7.00 242 1017.3   9.4  10.2   9.3 99.0 99.00
2003 03 11 04 999  6.0  7.8  2.07 10.00  6.88 249 1017.3   9.6  10.2   9.5 99.0 99.00
2003 03 11 05 999  6.5  7.6  1.91 11.11  6.64 254 1016.8   9.0  10.2   8.9 99.0 99.00
2003 03 11 06 999  7.1  8.4  2.16 10.00  6.70 243 1016.5   9.4  10.2   9.2 99.0 99.00
2003 03 11 07 999  6.1  7.4  2.05 11.11  6.36 258 1016.1   9.5  10.1   9.3 99.0 99.00
2003 03 11 08 999  5.2  6.3  2.10 10.00  6.68 242 1015.7   9.4  10.1   9.3 99.0 99.00
2003 03 11 09 999  6.9  8.3  1.99 10.00  6.40 251 1015.0   9.0  10.2   8.9 99.0 99.00
2003 03 11 10 999  4.8  5.8  1.85  9.09  6.23 246 1014.9   9.4  10.2   9.3 99.0 99.00
2003 03 11 11 999  6.1  7.3  2.09  9.09  6.95 240 1014.1   9.4  10.1   9.3 99.0 99.00
2003 03 11 12 999  6.9  8.5  1.94  9.09  6.61 245 1013.3   9.7  10.1   9.6 99.0 99.00
2003 03 11 13 999  7.2  8.6  1.94 10.00  6.18 258 1012.9   9.8  10.2   9.7 99.0 99.00
2003 03 11 14 999  9.9 12.1  2.14  9.09  6.00 240 1012.6  10.2  10.2  10.1 99.0 99.00
2003 03 11 15 999  8.6 10.9  1.99 10.00  5.75 264 1012.1  10.2  10.2  10.1 99.0 99.00
2003 03 11 16 999  8.7 10.2  2.05 10.00  5.90 253 1011.3   9.8  10.2   9.8 99.0 99.00
2003 03 11 17 999  9.6 11.7  2.22  9.09  5.99 243 1011.1  10.2  10.2  10.1 99.0 99.00
2003 03 11 18 999 10.9 13.0  2.17 10.00  5.69 256 1010.9  10.2  10.2  10.2 99.0 99.00
2003 03 11 19 999 10.9 13.0  2.16  9.09  5.64 253 1010.4  10.2  10.2  10.2 99.0 99.00
2003 03 11 20 999 11.9 14.2  2.41  5.88  5.66 215 1010.3  10.2  10.2  10.1 99.0 99.00
2003 03 11 21 999 11.6 14.5  2.48  6.25  5.49 201 1010.0  10.2  10.2  10.1 99.0 99.00
2003 03 11 22 999 10.6 13.1  2.84  6.67  5.89 209 1009.3  10.2  10.2  10.1 99.0 99.00
2003 03 11 23 999 10.6 12.7  2.56  6.67  5.60 202 1009.4  10.2  10.2  10.2 99.0 99.00
2003 03 12 00 999  9.1 10.8  2.61  7.14  5.84 219 1009.4  10.2  10.2  10.1 99.0 99.00
2003 03 12 01 999  8.7 10.5  2.41  7.14  5.60 217 1009.2  10.2  10.2  10.1 99.0 99.00
2003 03 12 02 999  7.8  9.6  2.25  6.67  5.69 225 1009.4  10.2  10.2  10.1 99.0 99.00
2003 03 12 03 999  6.6  7.8  2.17  6.67  5.68 229 1008.9  10.2  10.2  10.1 99.0 99.00
2003 03 12 04 999  6.3  7.5  2.07  6.67  5.85 232 1009.1  10.2  10.2  10.1 99.0 99.00
2003 03 12 05 999  6.3  7.9  1.99  6.67  5.76 227 1009.3   9.8  10.2   9.8 99.0 99.00
2003 03 12 06 999  7.0  8.7  2.11  6.67  5.90 226 1009.4  10.1  10.2  10.1 99.0 99.00
2003 03 12 07 999  9.0 10.7  1.95  6.67  5.74 222 1008.8  10.2  10.2  10.1 99.0 99.00
2003 03 12 08 999 10.0 11.9  1.93  7.14  5.45 242 1008.5  10.2  10.2  10.1 99.0 99.00
2003 03 12 09 999 10.4 12.4  2.03  6.67  5.42 238 1007.8  10.2  10.2  10.2 99.0 99.00
2003 03 12 10 999  9.7 11.4  2.15  6.25  5.47 230 1007.7  10.2  10.2  10.1 99.0 99.00
2003 03 12 11 999 10.9 13.5  2.14  6.67  5.29 237 1006.6  10.3  10.2  10.2 99.0 99.00
2003 03 12 12 999 10.4 13.3  2.21  5.88  5.33 208 1005.5  10.2  10.2  10.2 99.0 99.00
2003 03 12 13 999 11.9 14.6  2.20  6.25  5.37 202 1004.9  10.3  10.2  10.2 99.0 99.00
2003 03 12 14 999 11.7 14.1  2.35  7.14  5.41 218 1003.6  10.3  10.2  10.2 99.0 99.00
2003 03 12 15 999 11.6 14.0  2.35  6.25  5.43 199 1002.7  10.5  10.2  10.4 99.0 99.00
2003 03 12 16 999 13.3 15.9  2.53  6.67  5.54 209 1000.6  10.6  10.2  10.5 99.0 99.00
2003 03 12 17 999 14.5 19.7  2.67  7.14  5.57 204 1000.3  10.8  10.2  10.7 99.0 99.00
2003 03 12 18 999 14.9 18.2  3.20  7.69  6.08 195  999.9  11.0  10.2  10.9 99.0 99.00
2003 03 12 19 999 16.0 19.7  3.50  7.69  6.06 999  999.2  11.4  10.2  11.3 99.0 99.00
2003 03 12 20 999 16.1 19.8  4.47  8.33  6.70 208  998.8  11.6  10.2  11.5 99.0 99.00
2003 03 12 21 999 15.9 19.7  4.80  9.09  7.01 999  998.8  11.4  10.2  11.3 99.0 99.00
2003 03 12 22 999 17.0 21.3  5.37 10.00  7.59 199  998.0  11.4  10.2  11.3 99.0 99.00
2003 03 12 23 999 14.4 17.9  5.22 10.00  7.53 999  998.2  11.3  10.2  11.2 99.0 99.00
2003 03 13 00 999 16.2 21.6  5.18 10.00  7.29 999  997.5  11.4  10.2  11.1 99.0 99.00
2003 03 13 01 999 15.8 19.5  5.44 10.00  7.76 199  997.0  11.4  10.2  11.2 99.0 99.00
2003 03 13 02 999 13.3 16.2  6.35 10.00  8.21 999  996.8  11.0  10.2  10.9 99.0 99.00
2003 03 13 03 999 14.7 18.7  5.38 10.00  7.73 197  996.1  11.1  10.2  11.0 99.0 99.00
2003 03 13 04 999 15.5 19.0  5.62 11.11  7.83 213  995.2  11.0  10.2  10.9 99.0 99.00
2003 03 13 05 999 15.9 21.3  6.14 11.11  8.06 213  994.7  11.3  10.2  10.5 99.0 99.00
2003 03 13 06 999 17.3 21.9  5.96 11.11  8.15 999  993.9  11.3  10.2  10.2 99.0 99.00
2003 03 13 07 999 17.5 22.2  6.63 11.11  8.30 999  993.0  11.0  10.2  10.6 99.0 99.00
2003 03 13 08 999 19.0 24.7  6.16 11.11  7.96 215  992.9  11.0  10.2  10.8 99.0 99.00
2003 03 13 09 999 17.1 21.9  6.84 11.11  8.46 217  992.3  10.6  10.2  10.5 99.0 99.00
2003 03 13 10 999 18.9 22.2  7.11 11.11  8.47 999  991.3  11.0  10.2  10.9 99.0 99.00
2003 03 13 11 999 18.5 22.7  7.28 11.11  8.68 999  991.1  10.9  10.2  10.8 99.0 99.00
2003 03 13 12 999 18.4 24.9  6.71 12.50  8.35 999  990.2  11.0  10.2  10.8 99.0 99.00
2003 03 13 13 999 18.8 23.4  7.22 11.11  8.41 999  989.4  11.0  10.2  10.7 99.0 99.00
2003 03 13 14 999 18.8 25.3  8.00 11.11  8.86 999  988.9  11.3  10.2  10.7 99.0 99.00
2003 03 13 15 999 19.5 26.0  8.80 12.50  9.17 999  989.5  11.3  10.2  10.7 99.0 99.00
2003 03 13 16 999 16.6 23.2  8.98 12.50  9.77 999  990.9  11.0  10.2  10.8 99.0 99.00
2003 03 13 17 999 18.3 24.1  8.58 12.50  9.70 999  991.8  11.3  10.2  10.7 99.0 99.00
2003 03 13 18 999 17.9 22.9  8.16 14.29  9.52 999  992.8  11.4  10.2  10.3 99.0 99.00
2003 03 13 19 999 13.4 16.1  7.96 12.50  9.40 204  994.0  11.0  10.2  10.9 99.0 99.00
