#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC   mi    ft
2006 01 25 17 00 192  8.4  9.9  2.68 12.50  6.45 285 1008.7   9.7 999.0 999.0 99.0 99.00
2006 01 25 18 00 186 10.1 12.1  2.53 12.50  6.05 298 1008.8   9.8 999.0 999.0 99.0 99.00
2006 01 25 19 00 215  9.1 10.8  2.39 12.50  5.88 288 1009.5  10.1 999.0 999.0 99.0 99.00
2006 01 25 20 00 211  7.1  8.6  2.55 12.50  6.22 300 1009.6   9.7 999.0 999.0 99.0 99.00
2006 01 25 21 00 227  8.1  9.4  2.41 12.50  6.35 270 1009.6   9.6 999.0 999.0 99.0 99.00
2006 01 25 22 00 234  9.3 11.2  2.63  7.14  6.39 214 1009.5   9.3 999.0 999.0 99.0 99.00
2006 01 25 23 00 223 10.1 11.9  2.81  7.14  6.55 200 1009.6   9.5 999.0 999.0 99.0 99.00
2006 01 26 00 00 241 11.1 13.3  3.06  7.14  6.67 204 1010.2   8.9 999.0 999.0 99.0 99.00
2006 01 26 01 00 224  9.0 11.6  3.74 10.00  7.25 258 1010.6   8.7 999.0 999.0 99.0 99.00
2006 01 26 02 00 228  9.0 11.7  3.67 10.00  7.30 261 1011.0   8.6 999.0 999.0 99.0 99.00
2006 01 26 03 00 249  8.7 11.8  4.01 11.11  7.60 258 1011.3   7.5 999.0 999.0 99.0 99.00
2006 01 26 04 00 215  9.9 11.9  4.27 11.11  7.62 261 1011.3   8.2 999.0 999.0 99.0 99.00
2006 01 26 05 00 234  9.8 11.9  4.86 11.11  8.27 259 1011.6   8.7 999.0 999.0 99.0 99.00
2006 01 26 06 00 229 10.2 12.7  4.71 11.11  8.05 266 1011.8   8.6 999.0 999.0 99.0 99.00
2006 01 26 07 00 230  9.6 12.9  5.38 11.11  8.78 265 1012.5   8.6 999.0 999.0 99.0 99.00
2006 01 26 08 00 215  9.8 13.3  5.51 12.50  8.77 265 1012.9   7.8 999.0 999.0 99.0 99.00
2006 01 26 09 00 230  7.7  9.5  5.56 14.29  8.64 260 1013.3   7.9 999.0 999.0 99.0 99.00
2006 01 26 10 00 230  9.9 12.0  5.26 14.29  8.81 269 1013.3   8.4 999.0 999.0 99.0 99.00
2006 01 26 11 00 225  9.7 12.3  5.55 12.50  8.77 268 1013.3   8.4 999.0 999.0 99.0 99.00
2006 01 26 12 00 227  8.3 10.1  5.78 12.50  9.14 269 1013.4   7.8 999.0 999.0 99.0 99.00
2006 01 26 13 00 220  9.4 11.8  5.35 14.29  8.73 271 1013.0   8.6 999.0 999.0 99.0 99.00
2006 01 26 14 00 223  8.9 12.7  5.44 14.29  8.83 281 1012.6   8.1 999.0 999.0 99.0 99.00
2006 01 26 15 00 226  9.4 12.3  5.29 14.29  8.64 271 1012.2   8.2 999.0 999.0 99.0 99.00
2006 01 26 16 00 216 10.9 14.2  5.72 12.50  9.08 271 1011.9   7.7 999.0 999.0 99.0 99.00
2006 01 26 17 00 198  9.1 11.4  5.19 12.50  8.65 281 1011.5   8.2 999.0 999.0 99.0 99.00
2006 01 26 18 00 210 10.5 12.9  4.95 12.50  8.42 283 1011.1   7.6 999.0 999.0 99.0 99.00
2006 01 26 19 00 199 11.1 13.8  4.97 12.50  8.30 277 1010.4   7.9 999.0 999.0 99.0 99.00
2006 01 26 20 00 193 11.0 13.5  4.05 12.50  7.71 281 1009.0   7.4 999.0 999.0 99.0 99.00
2006 01 26 21 00 192 13.5 16.1  4.72 12.50  7.67 274 1007.3   8.3 999.0 999.0 99.0 99.00
2006 01 26 22 00 224  6.5  8.3  4.31 12.50  7.12 282 1007.4   6.9 999.0 999.0 99.0 99.00
2006 01 26 23 00 180  7.3 10.1  4.57 11.11  7.34 288 1005.8   7.6 999.0 999.0 99.0 99.00
2006 01 27 00 00 207  9.0 11.6  4.21 11.11  7.38 282 1007.5   8.1 999.0 999.0 99.0 99.00
2006 01 27 01 00 198 11.2 14.9 99.00 99.00 99.00 999 1007.5   8.2 999.0 999.0 99.0 99.00
2006 01 27 02 00 207  5.7  7.4  4.42  7.69  7.17 221 1008.8   5.2 999.0 999.0 99.0 99.00
2006 01 27 03 00 229  4.9  6.1  4.17 11.11  7.20 293 1008.6   8.0 999.0 999.0 99.0 99.00
2006 01 27 04 00 238  8.3 10.2  4.04 10.00  7.17 281 1008.9   9.0 999.0 999.0 99.0 99.00
2006 01 27 05 00 221  5.7  6.9  4.05  9.09  7.48 223 1009.4   8.5 999.0 999.0 99.0 99.00
2006 01 27 06 00 215  8.4 10.5  3.82  9.09  7.53 242 1009.5   8.7 999.0 999.0 99.0 99.00
2006 01 27 07 00 246  5.5  8.7  3.95  8.33  7.42 204 1009.8   8.6 999.0 999.0 99.0 99.00
2006 01 27 08 00 223  7.5  9.1  3.99  8.33  7.50 205 1010.0   8.2 999.0 999.0 99.0 99.00
2006 01 27 09 00 261  5.3  7.1  3.61  8.33  7.24 200 1010.3   7.7 999.0 999.0 99.0 99.00
2006 01 27 10 00 257  9.1 11.6  3.75 10.00  7.41 280 1010.4   8.2 999.0 999.0 99.0 99.00
2006 01 27 11 00 247  9.3 11.7  3.64 10.00  7.24 280 1010.9   8.6 999.0 999.0 99.0 99.00
2006 01 27 12 00 248  8.7 10.4  3.90 10.00  7.09 280 1011.7   8.5 999.0 999.0 99.0 99.00
2006 01 27 13 00 253  8.9 11.2  3.59 10.00  7.00 261 1011.9   8.5 999.0 999.0 99.0 99.00
2006 01 27 14 00 274  9.4 11.5  3.20 10.00  6.74 274 1012.5   8.7 999.0 999.0 99.0 99.00
2006 01 27 15 00 270  9.2 11.9  3.44 10.00  6.75 269 1013.5   8.4 999.0 999.0 99.0 99.00
2006 01 27 16 00 281  7.8 10.3  3.28  9.09  6.65 275 1014.3   8.6 999.0 999.0 99.0 99.00
2006 01 27 17 00 265  6.9  8.6  3.29 10.00  6.94 263 1014.9   8.6 999.0 999.0 99.0 99.00
2006 01 27 18 00 255  7.1  8.6  3.31 10.00  7.19 264 1015.7   8.6 999.0 999.0 99.0 99.00
2006 01 27 19 00 245  6.1  8.0  3.59 10.00  7.58 269 1016.4   8.6 999.0 999.0 99.0 99.00
2006 01 27 20 00 220  6.4  8.5  3.70 11.11  7.83 259 1016.5   8.6 999.0 999.0 99.0 99.00
2006 01 27 21 00 225  8.9 11.1  3.75 11.11  7.99 259 1016.5   8.6 999.0 999.0 99.0 99.00
2006 01 27 22 00 214  7.8 10.3  4.18 12.50  8.59 263 1016.1   8.2 999.0 999.0 99.0 99.00
2006 01 27 23 00 211  8.9 10.9  4.33 14.29  8.53 267 1015.5   8.6 999.0 999.0 99.0 99.00
2006 01 28 00 00 201  9.6 11.9  4.49 12.50  8.54 268 1014.8   8.7 999.0 999.0 99.0 99.00
2006 01 28 01 00 190 10.7 14.5  4.50 14.29  8.25 270 1013.6   9.0 999.0 999.0 99.0 99.00
2006 01 28 02 00 194 11.4 14.1  4.68 14.29  8.60 282 1012.6   7.6 999.0 999.0 99.0 99.00
2006 01 28 03 00 180 13.4 16.7  4.33 12.50  7.63 272 1010.3   7.9 999.0 999.0 99.0 99.00
2006 01 28 04 00 180 15.8 19.4  4.79 12.50  7.62 272 1008.2   8.0 999.0 999.0 99.0 99.00
2006 01 28 05 00 174 16.7 20.3  4.50 12.50  7.29 271 1005.7   8.4 999.0 999.0 99.0 99.00
2006 01 28 06 00 172 18.3 21.9  4.79 14.29  7.16 278 1002.6   8.6 999.0 999.0 99.0 99.00
2006 01 28 07 00 177 18.6 24.4 99.00 99.00 99.00 999 1000.4   9.0 999.0 999.0 99.0 99.00
2006 01 28 08 00 176 17.2 21.6 99.00 99.00 99.00 999  997.7   9.5 999.0 999.0 99.0 99.00
2006 01 28 09 00 180 17.9 22.5 99.00 99.00 99.00 999  995.0  10.2 999.0 999.0 99.0 99.00
2006 01 28 10 00 232 14.8 18.7 99.00 99.00 99.00 999  996.0   9.9 999.0 999.0 99.0 99.00
2006 01 28 11 00 269 14.0 18.4  7.41 10.00  8.63 187  998.3   9.0 999.0 999.0 99.0 99.00
2006 01 28 12 00 263 12.6 15.7  7.41 11.11  8.78 197 1000.4   7.9 999.0 999.0 99.0 99.00
2006 01 28 13 00 258  9.4 12.6  6.96 11.11  8.60 198 1002.0   8.5 999.0 999.0 99.0 99.00
2006 01 28 14 00 250 10.6 13.8  6.75 11.11  8.58 200 1003.0   9.4 999.0 999.0 99.0 99.00
2006 01 28 15 00 232 11.2 14.3  6.16 11.11  8.32 203 1003.2   9.5 999.0 999.0 99.0 99.00
2006 01 28 16 00 221  8.8 11.3  6.38 11.11  8.64 200 1003.8   7.6 999.0 999.0 99.0 99.00
2006 01 28 17 00 222 10.7 12.9  6.47 11.11  8.70 202 1003.5   8.7 999.0 999.0 99.0 99.00
2006 01 28 18 00 236 10.5 13.2 99.00 99.00 99.00 999 1004.5   8.4 999.0 999.0 99.0 99.00
2006 01 28 19 00 247  9.8 12.7  6.10 11.11  8.85 196 1005.5   8.7 999.0 999.0 99.0 99.00
2006 01 28 20 00 244 10.7 13.3  5.56 11.11  8.55 225 1006.4   9.1 999.0 999.0 99.0 99.00
2006 01 28 21 00 247  9.9 13.0  5.23 10.00  8.05 207 1007.4   9.3 999.0 999.0 99.0 99.00
2006 01 28 22 00 247 11.0 13.6  4.83 10.00  8.07 219 1008.0   9.4 999.0 999.0 99.0 99.00
2006 01 28 23 00 258 10.1 12.0  5.20 11.11  7.99 227 1009.4   9.4 999.0 999.0 99.0 99.00
2006 01 29 00 00 262  8.9 11.6 99.00 99.00 99.00 999 1010.9   9.5 999.0 999.0 99.0 99.00
2006 01 29 01 00 262  9.4 11.0  5.29 10.00  7.93 231 1012.4   9.0 999.0 999.0 99.0 99.00
2006 01 29 02 00 253  9.7 13.5 99.00 99.00 99.00 999 1013.6   8.7 999.0 999.0 99.0 99.00
2006 01 29 03 00 264  8.6 10.7  4.78 11.11  7.91 260 1014.0   9.0 999.0 999.0 99.0 99.00
2006 01 29 05 00 275  7.1  8.8  4.91 10.00  8.10 246 1015.6   8.2 999.0 999.0 99.0 99.00
2006 01 29 06 00 245  7.4  9.1  4.58 11.11  8.24 245 1015.6   8.7 999.0 999.0 99.0 99.00
2006 01 29 07 00 259  4.8  7.0  4.78 12.50  8.55 251 1016.1   8.6 999.0 999.0 99.0 99.00
2006 01 29 08 00 246  6.2  7.7  4.86 12.50  8.85 260 1016.9   9.0 999.0 999.0 99.0 99.00
2006 01 29 09 00 256  4.8  6.4  4.37 12.50  8.88 254 1016.6   8.6 999.0 999.0 99.0 99.00
2006 01 29 10 00 231  3.1  4.7  4.38 12.50  8.92 260 1016.8   8.7 999.0 999.0 99.0 99.00
2006 01 29 11 00 212  4.3  6.7  5.30 12.50  9.59 259 1016.6   8.9 999.0 999.0 99.0 99.00
2006 01 29 12 00 194  6.0  7.3  4.91 12.50  9.10 261 1016.3   9.1 999.0 999.0 99.0 99.00
2006 01 29 13 00 176  7.6  9.1  4.69 12.50  9.16 263 1014.9   9.3 999.0 999.0 99.0 99.00
2006 01 29 14 00 184  9.0 10.9  4.50 12.50  8.44 262 1014.6   8.4 999.0 999.0 99.0 99.00
2006 01 29 15 00 173  9.3 11.9  4.19 12.50  8.20 266 1013.7   7.9 999.0 999.0 99.0 99.00
2006 01 29 16 00 173 11.7 14.8  4.26 11.11  7.95 266 1011.9   8.0 999.0 999.0 99.0 99.00
2006 01 29 17 00 173 14.0 17.8  4.28 12.50  7.62 271 1010.5   8.3 999.0 999.0 99.0 99.00
2006 01 29 18 00 154 12.5 16.5  4.77 11.11  7.72 263 1008.8   8.2 999.0 999.0 99.0 99.00
2006 01 29 19 00 135 14.6 18.2  4.62 11.11  7.63 270 1006.3   7.4 999.0 999.0 99.0 99.00
2006 01 29 20 00 154 15.8 19.8  4.41 12.50  7.12 269 1003.7   7.8 999.0 999.0 99.0 99.00
2006 01 29 21 00 176 15.1 19.5  4.43 14.29  7.09 271 1001.4  10.2 999.0 999.0 99.0 99.00
2006 01 29 22 00 187 16.0 18.4  5.04  7.69  7.27 186  999.8  10.6 999.0 999.0 99.0 99.00
2006 01 29 23 00 193 14.7 19.5  4.99  9.09  7.39 209  999.7  11.0 999.0 999.0 99.0 99.00
2006 01 30 00 00 200 15.2 19.5  6.11 10.00  8.13 191  999.4  11.3 999.0 999.0 99.0 99.00
2006 01 30 01 00 199 15.5 20.1  5.72 10.00  7.78 200  999.3  11.0 999.0 999.0 99.0 99.00
2006 01 30 02 00 197 15.3 18.9  6.32 10.00  8.17 201  998.8  11.0 999.0 999.0 99.0 99.00
2006 01 30 03 00 194 15.9 20.0 99.00 99.00 99.00 999  998.5  10.9 999.0 999.0 99.0 99.00
2006 01 30 04 00 192 16.2 20.5  7.30 11.11  8.69 204  997.8  11.0 999.0 999.0 99.0 99.00
2006 01 30 05 00 192 16.3 20.2 99.00 99.00 99.00 999  997.5  11.0 999.0 999.0 99.0 99.00
2006 01 30 06 00 194 16.8 21.4  6.91 11.11  8.14 208  996.6  11.0 999.0 999.0 99.0 99.00
2006 01 30 07 00 200 14.5 18.2 99.00 99.00 99.00 999  997.1  11.0 999.0 999.0 99.0 99.00
2006 01 30 08 00 199 14.6 18.7  6.85 11.11  8.29 206  996.0  11.0 999.0 999.0 99.0 99.00
2006 01 30 09 00 198 17.4 21.5  8.08 11.11  9.08 202  995.1  11.6 999.0 999.0 99.0 99.00
2006 01 30 10 00 205 14.3 18.3  7.13 11.11  8.49 209  995.7  11.0 999.0 999.0 99.0 99.00
2006 01 30 11 00 217 12.3 15.4  6.68 11.11  8.49 191  996.7  10.9 999.0 999.0 99.0 99.00
2006 01 30 12 00 248  5.6  7.5  6.65 11.11  8.78 211  998.0   9.8 999.0 999.0 99.0 99.00
2006 01 30 13 00 270  8.9 10.9  5.88 11.11  8.42 202  999.5   9.0 999.0 999.0 99.0 99.00
2006 01 30 14 00 250  7.5  9.5  5.98 11.11  8.78 213 1001.1   9.7 999.0 999.0 99.0 99.00
2006 01 30 15 00 286  8.8 11.1  5.15 11.11  8.12 194 1002.4   8.7 999.0 999.0 99.0 99.00
2006 01 30 16 00 280  9.3 12.0  5.37 11.11  8.45 199 1003.9   8.3 999.0 999.0 99.0 99.00
2006 01 30 17 00 250  5.8  7.6  5.23 11.11  8.54 192 1005.8   7.9 999.0 999.0 99.0 99.00
2006 01 30 18 00 270  7.2  8.8  4.54 11.11  7.94 204 1007.2   8.7 999.0 999.0 99.0 99.00
2006 01 30 19 00 284  7.3  9.0  4.30 11.11  8.30 214 1008.5   9.3 999.0 999.0 99.0 99.00
2006 01 30 20 00 276  7.3  9.6  4.45 11.11  8.38 218 1009.2   9.7 999.0 999.0 99.0 99.00
2006 01 30 21 00 278  8.7 11.0 99.00 99.00 99.00 999 1010.3   9.5 999.0 999.0 99.0 99.00
2006 01 30 22 00 268  9.5 11.7  3.96 11.11  8.13 216 1011.1   9.7 999.0 999.0 99.0 99.00
2006 01 30 23 00 268  6.3  7.9  3.71 11.11  7.65 236 1012.8   9.0 999.0 999.0 99.0 99.00
2006 01 31 00 00 278 10.4 13.5  4.04 11.11  8.39 242 1013.9   9.3 999.0 999.0 99.0 99.00
2006 01 31 01 00 268  8.4 10.2  3.55 10.00  7.39 232 1015.0   9.5 999.0 999.0 99.0 99.00
2006 01 31 02 00 265  7.8  9.3  3.97 11.11  7.78 248 1016.0   9.6 999.0 999.0 99.0 99.00
2006 01 31 03 00 250  7.8  9.4  3.83 11.11  7.62 258 1016.4   9.7 999.0 999.0 99.0 99.00
2006 01 31 04 00 274  8.5 10.0  4.44 11.11  8.07 254 1017.9   9.2 999.0 999.0 99.0 99.00
2006 01 31 05 00 254  7.1  9.0 99.00 99.00 99.00 999 1017.5   9.5 999.0 999.0 99.0 99.00
2006 01 31 06 00 230  6.3  7.8  3.43 11.11  7.37 256 1017.4   9.4 999.0 999.0 99.0 99.00
2006 01 31 07 00 217  7.0  8.6  3.52 11.11  7.80 252 1017.3   9.5 999.0 999.0 99.0 99.00
2006 01 31 08 00 217  7.5  9.0  3.29 11.11  7.74 251 1017.6   9.6 999.0 999.0 99.0 99.00
2006 01 31 09 00 207  7.6  9.5  3.41 11.11  7.71 246 1017.4   9.5 999.0 999.0 99.0 99.00
2006 01 31 10 00 204  7.4  9.3  3.45 11.11  7.45 251 1017.2   9.5 999.0 999.0 99.0 99.00
2006 01 31 11 00 208  8.3 10.5  3.36 11.11  7.45 250 1016.5   9.7 999.0 999.0 99.0 99.00
2006 01 31 12 00 190  9.8 12.0  3.57 12.50  7.56 262 1015.7   9.5 999.0 999.0 99.0 99.00
2006 01 31 13 00 184  8.9 11.0  3.68 11.11  7.46 261 1015.5   9.1 999.0 999.0 99.0 99.00
2006 01 31 14 00 193 11.1 13.2  3.55 11.11  7.35 261 1014.3   9.7 999.0 999.0 99.0 99.00
2006 01 31 15 00 187 11.8 14.7  3.60 11.11  6.92 259 1013.3   9.7 999.0 999.0 99.0 99.00
2006 01 31 16 00 184 13.0 15.5  3.89 10.00  6.83 260 1012.2   9.7 999.0 999.0 99.0 99.00
2006 01 31 17 00 180 13.8 16.3  4.14 11.11  6.66 255 1010.5   9.7 999.0 999.0 99.0 99.00
2006 01 31 19 00 176 16.4 20.6  4.24 11.11  6.72 254 1007.4   7.8 999.0 999.0 99.0 99.00
2006 01 31 20 00 166 17.3 21.3 99.00 99.00 99.00 999 1004.8   7.7 999.0 999.0 99.0 99.00
2006 01 31 21 00 164 17.4 21.7  4.65  7.69  6.79 190 1002.6   7.3 999.0 999.0 99.0 99.00
2006 01 31 22 00 167 20.0 25.6 99.00 99.00 99.00 999  998.7   7.9 999.0 999.0 99.0 99.00
2006 01 31 23 00 159 19.2 23.8  6.01 10.00  7.52 207  996.6   6.7 999.0 999.0 99.0 99.00
2006 02 01 00 00 172 20.4 26.6  6.53 10.00  7.70 206  994.0   9.0 999.0 999.0 99.0 99.00
2006 02 01 01 00 194 17.4 23.3  6.48 11.11  7.91 209  994.3  10.2 999.0 999.0 99.0 99.00
2006 02 01 02 00 204 15.2 18.3  7.42 11.11  8.53 203  995.6  11.0 999.0 999.0 99.0 99.00
2006 02 01 03 00 218 11.9 14.7 99.00 99.00 99.00 999  996.9  11.6 999.0 999.0 99.0 99.00
2006 02 01 04 00 228 13.2 17.0  7.61 11.11  8.81 221  997.7  11.5 999.0 999.0 99.0 99.00
2006 02 01 05 00 244 13.2 17.8  7.08 12.50  8.90 216  998.7  11.3 999.0 999.0 99.0 99.00
2006 02 01 06 00 231 11.7 14.6  7.27 12.50  9.09 233  999.5  11.0 999.0 999.0 99.0 99.00
2006 02 01 07 00 227 11.8 15.6  7.00 12.50  8.79 227 1000.2  11.0 999.0 999.0 99.0 99.00
2006 02 01 08 00 233 13.3 17.5  7.37 12.50  9.05 227 1000.8  10.9 999.0 999.0 99.0 99.00
2006 02 01 09 00 240 14.0 18.0  6.39 12.50  8.76 237 1001.9  10.6 999.0 999.0 99.0 99.00
2006 02 01 10 00 249 13.5 17.4  7.03 12.50  8.75 235 1003.1  10.6 999.0 999.0 99.0 99.00
2006 02 01 11 00 251 14.6 18.1  6.29 12.50  8.81 234 1004.2  10.5 999.0 999.0 99.0 99.00
2006 02 01 12 00 256 10.9 13.7  6.03 12.50  8.48 250 1005.3  10.2 999.0 999.0 99.0 99.00
2006 02 01 13 00 250  9.7 15.4  5.83 14.29  8.92 262 1006.2  10.3 999.0 999.0 99.0 99.00
2006 02 01 14 00 259  9.1 11.7  6.50 12.50  9.16 263 1007.1   9.9 999.0 999.0 99.0 99.00
2006 02 01 15 00 241  8.7 11.4  7.01 14.29 10.02 273 1007.9  10.2 999.0 999.0 99.0 99.00
2006 02 01 16 00 218  7.1  9.1  7.12 14.29  9.80 272 1008.6  10.2 999.0 999.0 99.0 99.00
2006 02 01 17 00 203  8.3 10.3  7.34 14.29 10.35 271 1009.1  10.2 999.0 999.0 99.0 99.00
2006 02 01 18 00 206  8.9 11.3  7.68 14.29 10.48 269 1009.6   9.7 999.0 999.0 99.0 99.00
2006 02 01 19 00 204  8.4 10.2  7.22 14.29 10.06 267 1009.8  10.2 999.0 999.0 99.0 99.00
2006 02 01 20 00 201  8.5 10.3  7.29 14.29 10.60 263 1009.4  10.2 999.0 999.0 99.0 99.00
2006 02 01 21 00 201  8.6 11.2 99.00 99.00 99.00 999 1009.1  10.2 999.0 999.0 99.0 99.00
2006 02 01 22 00 197  9.8 11.8  6.21 14.29  9.99 267 1008.6  10.2 999.0 999.0 99.0 99.00
2006 02 01 23 00 195  9.7 11.6  6.27 14.29  9.86 259 1008.2  10.3 999.0 999.0 99.0 99.00
2006 02 02 00 00 198  9.2 11.8  5.69 14.29  9.53 264 1008.0  10.3 999.0 999.0 99.0 99.00
2006 02 02 01 00 207 10.6 13.0  5.65 14.29  9.45 264 1008.0  10.2 999.0 999.0 99.0 99.00
2006 02 02 02 00 194 10.2 12.2  4.68 14.29  8.70 264 1007.9  10.2 999.0 999.0 99.0 99.00
2006 02 02 03 00 194 11.2 12.9  4.63 14.29  8.37 262 1008.0  10.3 999.0 999.0 99.0 99.00
2006 02 02 04 00 199 11.7 14.7  4.87 12.50  8.50 264 1007.6  10.2 999.0 999.0 99.0 99.00
2006 02 02 05 00 195 11.8 13.9  5.16 14.29  8.54 264 1007.1  10.2 999.0 999.0 99.0 99.00
2006 02 02 06 00 211 11.9 14.4  4.68 14.29  8.10 267 1007.3  10.2 999.0 999.0 99.0 99.00
2006 02 02 07 00 229  9.9 12.0  4.98 14.29  8.54 273 1008.0  10.5 999.0 999.0 99.0 99.00
2006 02 02 08 00 232 10.3 12.6  4.81 14.29  8.27 266 1008.3  10.3 999.0 999.0 99.0 99.00
2006 02 02 09 00 237  9.4 11.7  4.45 14.29  8.09 271 1009.1  10.3 999.0 999.0 99.0 99.00
2006 02 02 10 00 225  8.2 10.8  4.57 14.29  8.12 272 1009.7  10.2 999.0 999.0 99.0 99.00
2006 02 02 11 00 234  8.2 10.1  4.33 12.50  8.16 270 1010.3  10.2 999.0 999.0 99.0 99.00
2006 02 02 12 00 238  8.7 10.8 99.00 99.00 99.00 999 1010.4  10.2 999.0 999.0 99.0 99.00
2006 02 02 13 00 240  7.5  9.3  4.49 12.50  8.52 271 1010.4  10.2 999.0 999.0 99.0 99.00
2006 02 02 14 00 229  5.7  7.6  3.61 12.50  7.98 273 1011.0  10.2 999.0 999.0 99.0 99.00
2006 02 02 15 00 219  5.6  7.1  4.11 12.50  8.46 271 1011.5  10.2 999.0 999.0 99.0 99.00
2006 02 02 16 00 215  5.5  7.1  3.77 12.50  8.20 274 1012.1  10.2 999.0 999.0 99.0 99.00
2006 02 02 17 00 210  7.6  9.2  3.58 12.50  8.16 267 1012.6  10.2 999.0 999.0 99.0 99.00
2006 02 02 18 00 201  6.4  8.3  3.57 12.50  8.25 277 1012.1  10.2 999.0 999.0 99.0 99.00
2006 02 02 19 00 199  6.0  7.2  3.67 12.50  8.27 276 1012.6  10.2 999.0 999.0 99.0 99.00
2006 02 02 20 00 194  7.5  9.4  3.47 12.50  8.07 271 1011.8  10.2 999.0 999.0 99.0 99.00
2006 02 02 21 00 190  9.3 11.2  3.63 12.50  7.85 269 1010.9   9.9 999.0 999.0 99.0 99.00
2006 02 02 22 00 233 11.8 15.7 99.00 99.00 99.00 999 1009.9  10.4 999.0 999.0 99.0 99.00
2006 02 02 23 00 237 11.3 13.9  3.78 12.50  7.24 278 1010.2  10.5 999.0 999.0 99.0 99.00
2006 02 03 00 00 240 10.7 13.3  3.91 12.50  7.33 268 1010.8  10.3 999.0 999.0 99.0 99.00
2006 02 03 01 00 240 10.1 11.9  3.94 12.50  7.70 272 1012.3  10.3 999.0 999.0 99.0 99.00
2006 02 03 02 00 248  8.8 11.3  3.69 12.50  7.25 277 1013.1  10.2 999.0 999.0 99.0 99.00
2006 02 03 03 00 247  8.0 10.2  3.53 11.11  7.01 267 1013.6  10.2 999.0 999.0 99.0 99.00
2006 02 03 04 00 241  7.4  9.5  3.70 12.50  7.61 280 1015.0  10.2 999.0 999.0 99.0 99.00
2006 02 03 05 00 236  6.7  8.5  3.58 12.50  7.59 269 1015.0  10.2 999.0 999.0 99.0 99.00
2006 02 03 06 00 243  5.9  7.7  3.34 12.50  7.31 275 1015.9  10.2 999.0 999.0 99.0 99.00
2006 02 03 07 00 252  5.7  7.1  3.11 12.50  7.33 275 1016.6   9.8 999.0 999.0 99.0 99.00
2006 02 03 08 00 236  4.8  6.1  3.16 12.50  7.56 273 1016.8   9.8 999.0 999.0 99.0 99.00
2006 02 03 09 00 227  4.5  5.9  3.26 12.50  7.99 265 1017.4   9.7 999.0 999.0 99.0 99.00
2006 02 03 10 00 236  4.3  5.7  3.08 11.11  7.71 279 1017.7   9.8 999.0 999.0 99.0 99.00
2006 02 03 11 00 232  2.9  3.9  3.10 11.11  8.01 271 1017.9   9.7 999.0 999.0 99.0 99.00
2006 02 03 12 00 215  2.3  3.2  3.41 11.11  8.61 272 1017.5   9.7 999.0 999.0 99.0 99.00
2006 02 03 13 00 154  1.3  2.3  3.28 11.11  8.69 271 1017.2   9.7 999.0 999.0 99.0 99.00
2006 02 03 14 00 113  4.1  6.1  2.95 14.29  7.96 281 1016.6   9.7 999.0 999.0 99.0 99.00
2006 02 03 15 00  98  5.0  6.8  3.20 14.29  8.53 280 1015.8   9.8 999.0 999.0 99.0 99.00
2006 02 03 16 00 107  6.6  8.4  2.97 11.11  8.64 271 1015.0   9.5 999.0 999.0 99.0 99.00
2006 02 03 17 00 102  6.9  8.8  2.95 14.29  8.12 278 1013.6   9.6 999.0 999.0 99.0 99.00
2006 02 03 18 00 104  8.7 10.4  3.14 12.50  8.05 268 1012.2   9.5 999.0 999.0 99.0 99.00
2006 02 03 19 00 113  8.1 10.3  2.83 12.50  7.34 273 1010.9   9.7 999.0 999.0 99.0 99.00
2006 02 03 20 00 137 10.2 12.9  3.02 12.50  7.85 264 1009.1  10.6 999.0 999.0 99.0 99.00
2006 02 03 21 00 148 11.6 14.6  2.90 12.50  6.85 262 1007.6  10.3 999.0 999.0 99.0 99.00
2006 02 03 22 00 154 11.7 14.9  2.77 12.50  6.36 261 1006.1  10.6 999.0 999.0 99.0 99.00
2006 02 03 23 00 165 13.6 16.1  3.01 11.11  6.33 268 1004.3  11.3 999.0 999.0 99.0 99.00
2006 02 04 00 00 166 14.1 17.5  3.56 12.50  6.69 267 1003.1  11.3 999.0 999.0 99.0 99.00
2006 02 04 01 00 165 15.8 19.5  3.95 14.29  6.96 267 1001.0  11.8 999.0 999.0 99.0 99.00
2006 02 04 02 00 163 16.4 20.1  4.00  7.14  6.83 182  998.9  11.8 999.0 999.0 99.0 99.00
2006 02 04 03 00 166 17.6 21.8  4.63  8.33  7.08 188  997.0  12.1 999.0 999.0 99.0 99.00
2006 02 04 04 00 166 16.8 20.3  4.94 10.00  7.30 211  995.6  11.4 999.0 999.0 99.0 99.00
2006 02 04 05 00 175 18.0 22.5  5.68 10.00  7.57 207  994.6  11.5 999.0 999.0 99.0 99.00
2006 02 04 06 00 191 18.0 22.8  6.61 10.00  8.01 191  994.3  11.3 999.0 999.0 99.0 99.00
2006 02 04 07 00 191 17.0 21.7  6.78 10.00  8.15 196  994.3  11.8 999.0 999.0 99.0 99.00
2006 02 04 08 00 183 17.9 22.3  8.21 11.11  8.86 197  994.1  11.5 999.0 999.0 99.0 99.00
2006 02 04 09 00 200 19.6 27.8  8.31 11.11  9.01 209  994.3   8.9 999.0 999.0 99.0 99.00
2006 02 04 10 00 202 20.5 29.6  9.37 12.50  9.43 198  993.7  10.6 999.0 999.0 99.0 99.00
