#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2013 06 11 03 50 335  6.5  8.2  1.81  9.09  5.59 295 1016.4  12.9  12.9  11.2 99.0 99.00
2013 06 11 04 50 327  6.3  7.5  1.71 10.00  5.72 289 1016.8  12.9  13.0  11.0 99.0 99.00
2013 06 11 05 50 329  4.4  5.7  1.65  9.09  5.69 296 1017.1  12.9  12.8  10.8 99.0 99.00
2013 06 11 06 50 320  6.6  7.5  1.68  8.33  5.85 301 1016.8  12.9  12.7  11.0 99.0 99.00
2013 06 11 07 50 305  6.1  7.2  1.77 10.00  5.95 299 1016.7  12.9  12.7  10.6 99.0 99.00
2013 06 11 08 50 290  7.4  8.9  1.80 10.00  6.01 295 1016.4  12.5  12.7  11.4 99.0 99.00
2013 06 11 09 50 287  5.8  7.8  1.78 10.00  5.79 286 1016.7  11.9  12.7  11.7 99.0 99.00
2013 06 11 10 50 250  2.0  2.9  1.76  9.09  6.01 279 1016.6  11.8  12.7  11.4 99.0 99.00
2013 06 11 11 50 290  4.7  5.8  1.66  9.09  5.80 286 1016.8  12.6  12.6  11.0 99.0 99.00
2013 06 11 12 50 286  4.8  6.3  1.64  9.09  5.82 286 1017.2  12.2  12.6  11.1 99.0 99.00
2013 06 11 13 50 311  4.3  5.3  1.55  6.67  5.67 295 1017.7  12.6  12.6  11.1 99.0 99.00
2013 06 11 14 50 282  6.1  7.4  1.59  7.69  5.62 293 1017.9  12.0  12.7  10.3 99.0 99.00
2013 06 11 15 50 265  4.9  6.3  1.47  8.33  5.47 283 1018.2  12.8  12.7  11.1 99.0 99.00
2013 06 11 16 50 268  5.9  7.4  1.58  6.67  5.40 279 1018.6  13.1  12.8  11.3 99.0 99.00
2013 06 11 17 50 273  4.7  5.9  1.61  9.09  5.60 290 1018.9  13.1  13.2  11.2 99.0 99.00
2013 06 11 18 50 257  5.7  6.6  1.56  9.09  5.71 287 1019.3  13.2  13.5  11.1 99.0 99.00
2013 06 11 19 50 258  6.3  7.6  1.70  9.09  5.62 300 1019.6  13.3  13.7  11.7 99.0 99.00
2013 06 11 20 50 238  5.3  7.3  1.63  7.14  5.70 289 1019.9  13.0  13.8  12.0 99.0 99.00
2013 06 11 21 50 264  5.4  6.4  1.65  7.69  5.83 289 1020.3  13.0  13.8  10.9 99.0 99.00
2013 06 11 22 50 252  5.0  6.2  1.74  8.33  6.04 285 1020.6  13.3  13.8  11.5 99.0 99.00
2013 06 11 23 50 233  4.6  5.8  1.78  7.69  5.84 290 1020.7  12.3  13.7  11.8 99.0 99.00
2013 06 12 00 50 238  4.9  6.0  1.72  9.09  6.15 286 1020.8  13.1  13.7  11.4 99.0 99.00
2013 06 12 01 50 247  4.9  5.8  1.70  8.33  5.94 289 1020.8  13.2  13.6  11.5 99.0 99.00
2013 06 12 02 50 267  5.3  6.4  1.84  9.09  6.16 287 1021.0  13.4  13.6  11.4 99.0 99.00
2013 06 12 03 50 264  4.9  5.7  1.66  8.33  6.02 285 1021.1  13.2  13.6  11.4 99.0 99.00
2013 06 12 04 50 273  4.3  5.4  1.85  8.33  6.31 290 1021.3  13.2  13.5  11.6 99.0 99.00
2013 06 12 05 50 267  4.2  5.1  1.61  8.33  6.00 288 1021.3  13.1  13.4  11.5 99.0 99.00
2013 06 12 06 50 263  4.1  4.9  1.80  8.33  6.54 286 1021.1  13.1  13.4  11.6 99.0 99.00
2013 06 12 07 50 263  2.8  3.9  1.68  9.09  6.38 296 1021.1  13.2  13.5  11.3 99.0 99.00
2013 06 12 08 50 271  3.2  4.4  1.71  9.09  6.29 291 1020.9  12.8  13.4  11.4 99.0 99.00
2013 06 12 09 50 260  4.4  5.1  1.81  9.09  6.52 301 1020.6  13.0  13.4  10.9 99.0 99.00
2013 06 12 10 50 269  5.1  6.5  1.78  8.33  6.38 301 1020.6  12.6  13.4  11.5 99.0 99.00
2013 06 12 11 50 272  4.4  5.2  1.66  7.69  6.03 291 1020.6  12.8  12.9  11.1 99.0 99.00
2013 06 12 12 50 276  3.0  3.7  1.73  8.33  6.11 294 1020.8  12.7  12.9  11.2 99.0 99.00
2013 06 12 13 50 267  3.8  5.3  1.73  8.33  5.86 296 1021.1  12.7  12.9  10.9 99.0 99.00
2013 06 12 14 50 271  3.1  3.9  1.66  9.09  5.93 291 1021.3  12.7  12.8  11.0 99.0 99.00
2013 06 12 15 50 254  3.2  4.0  1.66  8.33  5.99 290 1021.5  12.7  13.0  10.8 99.0 99.00
2013 06 12 16 50 260  4.5  5.8  1.57  8.33  6.22 291 1021.7  12.7  13.4  10.5 99.0 99.00
2013 06 12 17 50 248  4.5  5.3  1.58  9.09  6.30 291 1021.9  12.9  13.6  10.5 99.0 99.00
2013 06 12 18 50 243  4.7  5.7  1.49  9.09  6.24 297 1022.2  12.7  13.9  10.8 99.0 99.00
2013 06 12 19 50 252  5.5  6.6  1.58  9.09  6.50 292 1022.2  12.8  13.8  11.2 99.0 99.00
2013 06 12 20 50 244  5.1  6.2  1.82  8.33  6.70 296 1022.3  12.8  13.7  10.9 99.0 99.00
2013 06 12 21 50 241  4.8  6.0  1.68  9.09  6.34 291 1022.4  12.9  13.6  11.3 99.0 99.00
2013 06 12 22 50 255  5.4  6.3  1.93  9.09  6.68 295 1022.5  12.5  13.6  11.6 99.0 99.00
2013 06 12 23 50 269  6.1  7.8  1.98  9.09  6.42 294 1022.4  12.7  13.5  12.1 99.0 99.00
2013 06 13 00 50 260  6.3  7.5  1.86  9.09  6.25 294 1022.2  12.7  13.3  11.9 99.0 99.00
2013 06 13 02 50 259  6.4  8.3 99.00 99.00 99.00 999 1022.0  12.6  13.2  12.3 99.0 99.00
2013 06 13 03 50 263  5.8  6.9  1.59  9.09  5.85 302 1021.9  12.6  13.9  12.0 99.0 99.00
2013 06 13 04 50 266  4.6  5.9  1.94  9.09  6.40 298 1022.1  12.5  13.8  12.2 99.0 99.00
2013 06 13 05 50 265  5.5  6.7  1.68 10.00  6.16 304 1022.1  12.6  13.8  12.2 99.0 99.00
2013 06 13 06 50 271  5.8  7.0  1.76  9.09  6.49 299 1021.9  11.7  13.7  11.7 99.0 99.00
2013 06 13 07 50 314  5.2  6.0  1.70 10.00  6.77 299 1021.7  12.4  13.7  12.4 99.0 99.00
2013 06 13 08 50 290  5.1  6.3  1.76  9.09  6.41 292 1021.6  12.9  13.8  12.6 99.0 99.00
2013 06 13 09 50 348  4.8  5.5  1.49  9.09  5.92 293 1021.5  13.0  13.6  12.9 99.0 99.00
2013 06 13 10 50 331  5.0  6.0  1.61  9.09  6.26 305 1021.5  12.6  13.5  12.6 99.0 99.00
2013 06 13 11 50 310  5.5  6.5  1.82  9.09  6.44 305 1021.5  12.8  13.2  12.8 99.0 99.00
2013 06 13 12 50 322  5.8  7.1  1.71  9.09  6.26 305 1021.6  13.1  12.9  12.8 99.0 99.00
2013 06 13 13 50 315  4.6  5.6  1.63  9.09  5.95 311 1022.0  13.1  12.9  12.3 99.0 99.00
2013 06 13 14 50 328  3.4  4.1  1.46  8.33  5.53 308 1022.3  13.1  12.7  12.5 99.0 99.00
2013 06 13 15 50  11  2.7  3.3  1.59  9.09  5.89 307 1022.8  12.7  12.7  12.4 99.0 99.00
2013 06 13 16 50 346  1.7  2.2  1.45  9.09  5.63 305 1023.3  13.1  13.1  12.4 99.0 99.00
2013 06 13 17 50 318  2.4  3.1  1.36  8.33  5.68 310 1023.7  13.3  13.4  11.7 99.0 99.00
2013 06 13 18 50 318  2.9  3.8  1.44  8.33  5.93 304 1024.2  13.5  13.7  11.8 99.0 99.00
2013 06 13 19 50 327  3.5  4.3  1.46  9.09  6.24 304 1024.5  13.7  14.1  12.0 99.0 99.00
2013 06 13 20 50 336  2.7  3.3  1.38  8.33  6.21 306 1024.9  13.7  14.6  12.0 99.0 99.00
2013 06 13 21 50 319  3.2  4.1  1.54  9.09  6.50 302 1025.1  13.8  14.4  12.2 99.0 99.00
2013 06 13 22 50 320  3.3  4.4  1.44  8.33  6.23 305 1025.4  13.8  14.3  12.4 99.0 99.00
2013 06 13 23 50 319  3.1  3.9  1.38  8.33  6.19 303 1025.5  14.0  14.7  12.4 99.0 99.00
2013 06 14 00 50 319  4.5  5.6  1.38  8.33  6.43 305 1025.7  14.0  14.8  11.9 99.0 99.00
2013 06 14 01 50 322  5.8  6.6  1.28  8.33  6.01 302 1025.6  13.8  14.4  12.9 99.0 99.00
2013 06 14 02 50 332  5.4  6.2  1.44  8.33  5.86 306 1025.9  13.8  14.5  12.7 99.0 99.00
2013 06 14 03 50 317  6.3  7.5  1.42  8.33  5.73 309 1026.0  13.7  14.5  12.6 99.0 99.00
2013 06 14 04 50 303  5.6  6.7  1.40  7.69  5.46 300 1026.2  13.5  14.5  12.0 99.0 99.00
2013 06 14 05 50 292  5.2  6.5  1.42  8.33  5.42 303 1026.6  13.6  14.5  12.1 99.0 99.00
2013 06 14 06 50 273  5.0  6.2  1.30  8.33  5.40 298 1026.4  13.7  14.5  11.5 99.0 99.00
2013 06 14 07 50 282  4.6  6.2  1.42  9.09  5.94 299 1026.1  13.5  14.4  11.6 99.0 99.00
2013 06 14 08 50 272  4.8  5.9  1.14  8.33  5.24 275 1025.8  13.4  14.3  11.7 99.0 99.00
2013 06 14 09 50 284  3.5  4.3  1.25  7.69  5.69 293 1025.3  13.0  14.7  11.3 99.0 99.00
2013 06 14 10 50 259  3.9  4.9  1.32  8.33  5.83 299 1025.0  12.8  14.8  11.8 99.0 99.00
2013 06 14 11 50 249  2.5  3.8  1.27  8.33  5.85 302 1024.9  12.5  14.7  11.6 99.0 99.00
2013 06 14 12 50 284  3.8  4.7  1.25  8.33  5.60 306 1025.0  12.2  14.5  12.2 99.0 99.00
2013 06 14 13 50 264  1.9  2.8  1.23  8.33  5.61 307 1025.0  12.5  14.4  11.5 99.0 99.00
2013 06 14 14 50 252  2.3  3.1  1.32  8.33  5.88 301 1024.9  12.7  14.3  11.1 99.0 99.00
2013 06 14 15 50 258  2.2  3.3  1.25  8.33  5.68 316 1025.0  12.4  14.3  10.9 99.0 99.00
2013 06 14 16 50 222  2.7  3.4  1.18  8.33  5.75 309 1024.8  12.0  14.5  11.6 99.0 99.00
2013 06 14 17 50 237  2.1  2.7  1.25  8.33  6.13 311 1024.6  12.2  14.6  11.7 99.0 99.00
2013 06 14 18 50 236  3.2  4.0  1.08  8.33  5.95 310 1024.5  12.4  14.9  12.2 99.0 99.00
2013 06 14 19 50 276  2.2  2.7  1.12  8.33  6.25 310 1024.2  12.6  15.0  11.9 99.0 99.00
2013 06 14 20 50 246  1.0  1.6  1.04  8.33  6.11 303 1023.9  13.1  15.7  11.5 99.0 99.00
2013 06 14 21 50 354  0.7  1.4  1.09  8.33  6.09 315 1023.3  13.4  16.4  11.3 99.0 99.00
2013 06 14 22 50 339  2.0  2.8  1.09  8.33  6.27 311 1022.5  13.6  16.9  11.1 99.0 99.00
2013 06 14 23 50 351  2.4  3.3  1.07  8.33  5.98 322 1021.7  13.6  15.8  11.4 99.0 99.00
2013 06 15 00 50  16  3.9  4.8  0.99  7.69  5.77 323 1020.8  13.7  15.8  11.4 99.0 99.00
2013 06 15 01 50  10  4.8  5.6  0.98  7.14  5.87 314 1019.7  13.8  15.4  11.7 99.0 99.00
2013 06 15 02 50   8  5.5  6.1  0.97  8.33  5.81 324 1019.2  13.9  15.2  12.2 99.0 99.00
2013 06 15 03 50  18  5.9  7.0  0.94  8.33  5.47 329 1018.4  14.1  15.1  13.1 99.0 99.00
2013 06 15 04 50  18  6.5  7.5  0.95  7.69  4.84 318 1017.8  14.0  15.0  13.2 99.0 99.00
2013 06 15 05 50  14  6.8  7.7  0.99  7.69  4.67 321 1017.5  14.1  15.0  13.6 99.0 99.00
2013 06 15 06 50   8  7.0  8.2  0.92  7.69  4.25 317 1016.9  14.2  14.9  14.0 99.0 99.00
2013 06 15 07 50  13  7.7  9.1  0.98  7.69  4.28 320 1016.2  14.0  15.0  14.0 99.0 99.00
2013 06 15 08 50  18  7.1  8.5  1.03  7.69  3.98 317 1015.6  14.0  14.7  14.0 99.0 99.00
2013 06 15 09 50  19  6.3  7.1  1.02  3.70  3.95  22 1015.1  14.1  14.7  14.1 99.0 99.00
2013 06 15 10 50  28  6.5  7.6  1.03  7.69  4.18 324 1014.6  14.1  15.0  14.1 99.0 99.00
2013 06 15 11 50  31  4.6  5.2  0.96  7.69  4.61 314 1014.4  14.0  14.8  14.0 99.0 99.00
2013 06 15 12 50  29  3.7  4.3  0.80  7.14  4.38 318 1014.2  14.1  14.4  14.1 99.0 99.00
2013 06 15 13 50  22  3.2  4.0  0.76  7.69  4.64 328 1014.1  14.1  14.3  14.1 99.0 99.00
2013 06 15 14 50  65  2.8  3.2  0.84  7.14  4.97 328 1014.1  14.3  14.3  14.3 99.0 99.00
2013 06 15 15 50 119  0.6  0.9  0.81  7.14  5.04 320 1014.4  14.7  14.3  14.7 99.0 99.00
2013 06 15 16 50 188  1.1  1.5  0.73 14.81  4.65 229 1014.7  14.7  14.7  14.7 99.0 99.00
2013 06 15 17 50 199  2.5  3.0  0.67  7.14  4.56 307 1014.8  14.7  15.0  13.8 99.0 99.00
2013 06 15 18 50 222  1.7  2.1  0.63 14.81  4.80 249 1015.2  14.9  15.2  13.4 99.0 99.00
2013 06 15 20 50 251  3.4  4.0  0.55 14.81  5.45 241 1015.4  15.2  15.5  14.5 99.0 99.00
2013 06 15 21 50 262  3.5  3.9  0.55 14.81  5.91 227 1015.4  15.1  15.4  14.7 99.0 99.00
2013 06 15 22 50 267  3.7  4.5  0.49 10.00  5.21 273 1015.6  15.2  15.3  14.7 99.0 99.00
2013 06 15 23 50 267  3.4  4.0  0.58 14.81  5.41 236 1015.7  15.2  15.2  14.7 99.0 99.00
2013 06 16 00 50 256  4.3  5.3  0.63 14.81  5.61 234 1016.0  15.4  15.8  14.9 99.0 99.00
2013 06 16 01 50 256  5.3  6.3  0.66 14.81  4.87 239 1016.2  15.1  15.7  14.5 99.0 99.00
2013 06 16 02 50 259  4.9  5.8  0.69 14.81  4.67 229 1016.7  14.9  15.5  14.2 99.0 99.00
2013 06 16 03 50 252  3.1  4.1  0.74 14.81  4.77 223 1017.1  14.8  15.3  14.0 99.0 99.00
2013 06 16 04 50 268  1.8  2.7  0.74 14.81  4.97 226 1017.6  14.6  15.2  13.3 99.0 99.00
2013 06 16 05 50 226  3.3  4.6  0.70 14.81  5.00 223 1018.0  14.6  15.0  13.3 99.0 99.00
2013 06 16 06 50 240  2.3  3.3  0.66 14.81  5.28 235 1018.1  14.2  14.8  12.5 99.0 99.00
2013 06 16 07 50 225  2.2  2.7  0.71 17.39  5.91 217 1018.2  14.3  14.8  12.1 99.0 99.00
2013 06 16 08 50 256  1.6  2.0  0.67 14.81  6.16 229 1018.5  14.3  14.9  12.2 99.0 99.00
2013 06 16 09 50 252  1.7  2.5  0.65  7.69  5.96 288 1018.5  14.3  14.8  11.7 99.0 99.00
2013 06 16 10 50 214  1.0  1.7  0.72 14.81  6.18 233 1018.3  14.2  14.8  11.9 99.0 99.00
2013 06 16 11 50 182  1.6  2.2  0.72  7.14  5.86 280 1018.4  14.2  14.7  12.1 99.0 99.00
2013 06 16 12 50 152  1.7  2.0  0.82  7.69  6.04 288 1018.4  14.2  14.9  12.0 99.0 99.00
2013 06 16 13 50 136  2.4  3.0  0.77 17.39  6.07 213 1018.8  14.4  15.0  12.2 99.0 99.00
2013 06 16 14 50 142  2.9  3.4  0.83 17.39  6.08 222 1019.1  14.5  15.0  11.8 99.0 99.00
2013 06 16 15 50 125  1.9  2.8  0.71 17.39  6.09 227 1019.5  14.4  15.0  12.0 99.0 99.00
2013 06 16 16 50 105  2.1  2.9  0.79 17.39  6.22 223 1019.8  14.5  15.0  12.0 99.0 99.00
2013 06 16 17 50 162  2.4  3.6  0.74 17.39  6.47 216 1020.0  14.7  15.2  12.0 99.0 99.00
2013 06 16 18 50 178  3.3  4.1  0.67 13.79  6.38 235 1020.1  14.8  15.1  12.5 99.0 99.00
2013 06 16 19 50 193  3.6  4.1  0.75 17.39  6.88 212 1020.2  14.8  15.0  12.5 99.0 99.00
2013 06 16 20 50 201  3.5  4.1  0.82 17.39  7.01 208 1020.2  14.9  14.9  13.0 99.0 99.00
2013 06 16 21 50 215  5.0  5.9  0.81 10.00  6.71 285 1020.2  15.0  14.9  13.5 99.0 99.00
2013 06 16 22 50 214  4.6  5.5  0.80 10.00  6.17 280 1020.2  15.0  14.9  13.3 99.0 99.00
2013 06 16 23 50 219  4.3  5.3  0.92  9.09  6.38 277 1020.2  15.1  14.9  13.4 99.0 99.00
2013 06 17 00 50 199  4.4  5.0  0.88 10.00  6.44 276 1020.1  15.2  15.0  13.4 99.0 99.00
2013 06 17 01 50 199  4.5  5.1  0.88 16.00  6.38 215 1020.1  15.0  15.1  14.6 99.0 99.00
2013 06 17 02 50 192  4.4  5.2  0.83 10.00  5.76 280 1020.1  14.9  15.1  14.9 99.0 99.00
2013 06 17 03 50 219  4.8  5.5  0.85 10.00  5.50 276 1020.0  15.0  15.0  15.0 99.0 99.00
2013 06 17 04 50 204  4.5  5.4  0.85  9.09  5.77 282 1020.1  15.0  15.0  15.0 99.0 99.00
2013 06 17 05 50 200  4.5  5.4  0.89  9.09  5.86 282 1020.2  15.0  15.0  15.0 99.0 99.00
2013 06 17 06 50 194  5.0  6.0  0.87  9.09  5.44 281 1020.1  15.0  14.9  15.0 99.0 99.00
2013 06 17 07 50 191  4.1  5.1  0.90  9.09  5.64 283 1019.8  14.9  15.2  14.9 99.0 99.00
2013 06 17 08 50 187  5.9  7.4  0.94  9.09  5.48 286 1019.4  15.0  15.2  14.0 99.0 99.00
2013 06 17 09 50 173  5.9  6.8  0.92  9.09  4.96 282 1019.2  14.7  15.2  14.5 99.0 99.00
2013 06 17 10 50 165  7.1  8.4  0.99  9.09  5.21 285 1018.5  14.7  15.2  14.5 99.0 99.00
2013 06 17 11 50 165  6.4  7.5  0.99  8.33  4.80 282 1018.2  14.7  15.3  13.7 99.0 99.00
2013 06 17 12 50 153  6.2  7.2  1.04  9.09  4.68 267 1018.1  14.4  15.2  14.0 99.0 99.00
2013 06 17 13 50 158  6.8  8.0  0.94  8.33  4.39 277 1018.0  14.3  14.9  14.3 99.0 99.00
2013 06 17 14 50 154  6.9  8.0  0.97  4.35  4.12 191 1018.0  14.4  14.8  14.2 99.0 99.00
2013 06 17 15 50 159  7.4  8.3  1.03  4.55  4.23 191 1017.8  14.5  14.7  14.2 99.0 99.00
2013 06 17 16 50 158  6.5  8.2  1.00  4.35  4.21 186 1017.6  14.6  14.7  13.9 99.0 99.00
2013 06 17 17 50 159  6.6  8.0  0.98  4.17  4.15 186 1017.5  14.7  15.4  13.6 99.0 99.00
2013 06 17 18 50 169  6.5  7.4  0.98  5.00  4.40 189 1017.5  14.5  15.5  12.9 99.0 99.00
2013 06 17 19 50 188  7.0  8.1  1.02 16.00  4.90 245 1017.2  14.4  15.7  13.3 99.0 99.00
2013 06 17 20 50 191  7.2  9.0  0.98  4.76  4.44 195 1016.8  14.6  15.8  13.7 99.0 99.00
2013 06 17 21 50 197  7.8  9.8  1.08  5.00  4.44 193 1016.7  14.8  15.9  14.3 99.0 99.00
2013 06 17 22 50 195  7.9  9.4  1.30  5.26  4.54 218 1016.0  14.2  15.8  14.2 99.0 99.00
2013 06 17 23 50 182  8.8 10.5  1.46  5.26  4.88 214 1015.8  14.5  15.5  14.5 99.0 99.00
2013 06 18 00 50 171  7.5  9.1  1.49  5.26  4.78 219 1015.3  14.3  15.7  14.3 99.0 99.00
2013 06 18 01 50 176  8.9 10.5  1.59  5.56  4.78 222 1015.0  14.4  15.5  14.4 99.0 99.00
2013 06 18 02 50 185  7.5  9.9  1.75  6.25  4.91 229 1014.9  14.6  15.5  14.6 99.0 99.00
2013 06 18 03 50 203  7.4  9.1  1.65  5.56  4.92 220 1015.0  15.2  15.5  15.2 99.0 99.00
2013 06 18 04 50 222  6.9  8.0  1.52  6.67  4.94 218 1015.3  15.0  15.5  14.6 99.0 99.00
2013 06 18 05 50 214  6.1  7.2  1.34  6.67  4.85 224 1015.5  14.9  15.5  14.0 99.0 99.00
2013 06 18 06 50 208  6.5  7.5  1.14  6.25  4.83 202 1015.4  14.9  15.4  14.0 99.0 99.00
2013 06 18 07 50 194  6.7  8.0  1.12  6.25  4.71 198 1015.4  14.8  15.3  13.7 99.0 99.00
2013 06 18 08 50 183  7.9  9.4  1.11  6.67  4.76 208 1015.1  14.7  15.2  13.5 99.0 99.00
2013 06 18 09 50 182  7.8  9.1  1.31  6.67  5.16 199 1014.9  14.7  15.2  13.5 99.0 99.00
2013 06 18 10 50 181  7.2  8.5  1.46  6.25  5.16 195 1014.6  14.6  15.1  13.1 99.0 99.00
2013 06 18 11 50 170  8.3 10.1  1.41  5.56  4.86 202 1014.2  14.6  15.0  13.7 99.0 99.00
2013 06 18 12 50 160 10.3 12.1  1.49  5.88  4.87 203 1013.9  14.2  15.0  14.2 99.0 99.00
2013 06 18 13 50 157 11.0 12.9  1.90  5.88  4.88 190 1013.9  14.1  14.9  14.1 99.0 99.00
2013 06 18 14 50 164 10.4 12.8  2.02  6.25  4.86 183 1014.0  13.4  14.9  13.4 99.0 99.00
2013 06 18 15 50 160 11.6 13.7  2.15  6.25  4.94 196 1013.8  13.6  14.9  13.6 99.0 99.00
2013 06 18 16 50 152 11.3 13.2  2.27  5.88  5.01 192 1013.8  13.5  14.9  13.5 99.0 99.00
2013 06 18 17 50 161 12.0 14.1  2.02  6.67  4.82 187 1013.9  13.7  15.0  13.7 99.0 99.00
2013 06 18 18 50 161 11.6 13.2  2.04  6.25  4.88 195 1013.9  13.8  14.9  13.8 99.0 99.00
2013 06 18 19 50 173  8.3 10.2  1.86  7.14  5.14 180 1014.4  13.7  14.9  13.7 99.0 99.00
2013 06 18 20 50 173  7.9  9.3  1.80  6.67  5.25 182 1014.5  14.2  14.9  14.2 99.0 99.00
2013 06 18 21 50 186  6.3  7.9  1.63  5.88  5.29 187 1014.8  13.7  15.1  13.7 99.0 99.00
2013 06 18 22 50 187  5.1  6.1  1.40  6.67  5.33 178 1014.6  14.0  15.1  13.2 99.0 99.00
2013 06 18 23 50 195  5.6  7.0  1.35  7.14  5.35 183 1014.5  14.7  15.2  13.7 99.0 99.00
2013 06 19 00 50 218  5.5  6.6  1.45  6.67  5.45 175 1014.5  14.8  15.3  13.3 99.0 99.00
2013 06 19 01 50 215  5.2  6.2  1.59  6.67  5.49 189 1014.5  14.8  15.2  12.8 99.0 99.00
2013 06 19 02 50 217  5.1  6.0  1.51  6.25  5.32 187 1014.5  14.6  15.2  12.9 99.0 99.00
2013 06 19 03 50 224  4.4  5.9  1.41  7.14  5.34 201 1014.7  14.5  15.1  12.7 99.0 99.00
2013 06 19 04 50 226  4.4  5.2  1.39  6.25  5.24 205 1014.6  14.4  15.1  12.2 99.0 99.00
2013 06 19 05 50 222  4.1  5.0  1.35  6.67  5.32 212 1014.7  14.3  15.0  12.3 99.0 99.00
2013 06 19 06 50 208  2.4  3.2  1.33  6.67  5.17 205 1014.9  14.3  15.0  12.3 99.0 99.00
2013 06 19 07 50 189  4.5  5.1  1.38  6.25  5.27 206 1014.9  14.3  15.0  12.8 99.0 99.00
2013 06 19 08 50 208  3.7  4.2  1.28  7.14  5.23 238 1014.9  14.3  15.0  12.5 99.0 99.00
2013 06 19 09 50 209  3.2  4.1  1.39  6.25  5.35 228 1014.7  14.1  15.0  13.1 99.0 99.00
2013 06 19 10 50 206  3.5  4.2  1.49  8.33  5.49 253 1014.4  14.1  15.0  13.1 99.0 99.00
2013 06 19 11 50 206  3.8  4.6  1.41  6.67  5.60 232 1014.5  14.1  15.0  12.3 99.0 99.00
2013 06 19 12 50 186  2.9  3.5  1.42  7.69  5.55 243 1014.5  13.5  14.9  12.9 99.0 99.00
2013 06 19 13 50 189  3.3  4.2  1.30  7.69  5.51 238 1014.8  13.1  15.0  11.8 99.0 99.00
2013 06 19 14 50 212  3.3  3.9  1.21  8.33  5.66 255 1014.9  14.3  15.0  12.3 99.0 99.00
2013 06 19 15 50 215  3.9  5.1  1.07  8.33  5.82 239 1015.1  14.4  15.0  12.3 99.0 99.00
2013 06 19 16 50 196  3.3  4.7  1.06  8.33  6.13 246 1015.4  14.4  15.0  11.9 99.0 99.00
2013 06 19 17 50 216  4.4  5.7  0.98  8.33  5.87 245 1015.6  14.4  15.2  12.4 99.0 99.00
2013 06 19 18 50 216  4.5  5.1  0.99  7.69  5.72 228 1015.6  14.5  15.3  12.5 99.0 99.00
2013 06 19 19 50 194  4.1  4.9  1.08  7.14  5.83 235 1016.1  14.6  15.4  12.6 99.0 99.00
2013 06 19 20 50 202  5.0  5.9  1.14  6.25  5.88 231 1016.5  14.4  15.5  13.3 99.0 99.00
2013 06 19 21 50 204  5.1  6.2  1.20  7.69  5.62 253 1016.7  14.7  15.6  13.0 99.0 99.00
2013 06 19 22 50 207  5.7  6.6  1.17  6.67  5.29 249 1017.0  15.0  15.7  13.5 99.0 99.00
2013 06 19 23 50 201  5.7  7.1  1.27  6.67  5.28 238 1017.1  15.1  15.7  13.7 99.0 99.00
2013 06 20 00 50 215  4.9  5.8  1.24  7.14  5.28 251 1017.2  15.2  15.6  13.6 99.0 99.00
2013 06 20 01 50 243  3.5  4.3  1.20  5.88  4.96 246 1017.5  15.4  15.8  13.2 99.0 99.00
2013 06 20 02 50 262  3.5  4.3  1.21  6.67  5.28 251 1017.9  15.3  15.7  13.7 99.0 99.00
2013 06 20 03 50 289  4.5  5.2  1.17  6.67  5.17 256 1018.0  15.0  15.4  13.5 99.0 99.00
2013 06 20 04 50 278  4.3  5.1  1.07  6.67  5.08 253 1018.5  15.0  15.2  13.5 99.0 99.00
2013 06 20 05 50 274  3.5  4.2  1.04  7.14  5.27 255 1018.7  14.8  15.2  13.6 99.0 99.00
2013 06 20 06 50 275  4.6  5.3  0.87  5.88  5.39 253 1018.4  14.8  15.2  13.3 99.0 99.00
2013 06 20 07 50 274  4.4  5.4  0.96  7.14  5.40 261 1018.5  14.7  15.5  13.6 99.0 99.00
2013 06 20 08 50 268  4.0  4.8  0.87  7.14  5.44 260 1019.0  14.5  15.5  13.0 99.0 99.00
2013 06 20 09 50 267  4.0  4.8  0.89  7.69  5.51 248 1018.6  14.4  15.4  12.8 99.0 99.00
2013 06 20 10 50 278  3.1  3.6  0.88 13.79  5.58  10 1018.3  14.2  15.4  12.6 99.0 99.00
2013 06 20 11 50 260  4.2  4.7  0.81  6.67  5.09 236 1018.1  14.3  15.3  12.6 99.0 99.00
2013 06 20 12 50 263  3.7  4.8  0.83  6.25  5.02 224 1018.3  14.2  15.3  12.3 99.0 99.00
2013 06 20 13 50 264  3.5  4.4  0.96  6.25  5.05 230 1018.3  14.3  15.2  12.4 99.0 99.00
2013 06 20 14 50 270  4.7  5.3  1.04  6.67  5.43 255 1018.0  14.3  15.2  13.0 99.0 99.00
2013 06 20 15 50 280  3.4  4.2  0.98  7.14  5.13 247 1018.0  13.9  15.2  13.1 99.0 99.00
2013 06 20 16 50 329  5.3  6.2  0.92  5.88  5.23 256 1018.2  13.7  15.3  13.7 99.0 99.00
2013 06 20 17 50 325  2.9  4.1  0.96  5.88  5.24 261 1018.5  13.6  15.4  13.5 99.0 99.00
2013 06 20 18 50 318  4.1  5.3  0.91 14.81  5.14 205 1018.6  14.5  15.4  13.2 99.0 99.00
2013 06 20 19 50 307  4.5  5.3  0.90 16.00  4.82 216 1019.1  14.7  15.5  12.3 99.0 99.00
